subdomain,mx
034000.gov.cn,none
10000.gxdx.gov.cn,none
10086.gxdx.gov.cn,none
122.gov.cn,none
12309.gov.cn,none
12333net.wzhrss.gov.cn,none
12333sh.gov.cn,none
12333zjg.gov.cn,none
12345.foshan.gov.cn,none
12348.justice.gov.cn,none
12349.tysq.gov.cn,none
12365.gov.cn,none
12366.cqsw.gov.cn,dig error
12366.gs-n-tax.gov.cn,none
12388.gov.cn,none
2016.tajy.gov.cn,none
2018.lzsjcy.gov.cn,none
315.gxdx.gov.cn,none
3g.gxdx.gov.cn,none
3np.yunji.gov.cn,none
4g.gxdx.gov.cn,none
5001.gzjjzd.gov.cn,none
51lian.dtczj.gov.cn,none
520.gxdx.gov.cn,none
521.gxdx.gov.cn,none
5g.gxdx.gov.cn,none
8083.gzjjzd.gov.cn,none
8084.gzjjzd.gov.cn,none
8086.gzjjzd.gov.cn,none
888.glqz.gov.cn,none
962727.gov.cn,none
a.gwxf.gov.cn,none
a.gxdx.gov.cn,none
a.rakj.gov.cn,none
a.rast.gov.cn,none
a.szfb.gov.cn,none
a.tmfda.gov.cn,none
a.tmjjjc.gov.cn,none
a.ts.gxdx.gov.cn,none
a.tst.gov.cn,none
abof.gov.cn,none
acc.szfb.gov.cn,none
ad-ds-0.jnfda.gov.cn,none
ad-ds-1.jnfda.gov.cn,none
ad-ds-2.jnfda.gov.cn,none
admin.blzq.gov.cn,none
admin.blzqjjjc.gov.cn,none
admin.dg.gov.cn,dig error
admin.dingcheng.gov.cn,none
admin.dmfy.gov.cn,none
admin.fjylbz.gov.cn,none
admin.gazxfz.gov.cn,none
admin.gc.luohu.gov.cn,none
admin.gxdx.gov.cn,none
admin.lxdaj.gov.cn,none
admin.m.ccdi.gov.cn,none
admin.nbsti.gov.cn,none
admin.szlhfy.gov.cn,none
admin.xjkunlun.gov.cn,none
admin.zhengzhou.gov.cn,none
admin.zhiji.gov.cn,none
aepb.gov.cn,none
afgl.gov.cn,none
ah-hbj-cdn.1234.gov.cn,none
ahnw.gov.cn,none
ahwjw.gov.cn,none
ahzwfw.gov.cn,none
aihami.gov.cn,none
alipay.cncn.gov.cn,none
amds.gov.cn,none
amo.gov.cn,none
anan.gov.cn,none
anli.court.gov.cn,none
annuity.szfb.gov.cn,none
anshantiyu.gov.cn,none
api.fuzhou.gov.cn,none
api.gxdx.gov.cn,none
api.hpjy.gov.cn,none
api.jh8890.gov.cn,none
api.jhga.gov.cn,none
api.jiyuan.gov.cn,none
api.lznews.gov.cn,none
api.m.ccdi.gov.cn,none
api.m.sgeg.sg.gov.cn,none
api.nsjc.gov.cn,none
api.permit.gov.cn,none
api.rmfysszc.gov.cn,none
