subdomain,parent_domain,http_status
hospmorilloking.gob.do,gob.do,Could not resolve host: hospmorilloking.gob.do
iad.gob.do,gob.do,200
ideice.gob.do,gob.do,200
idss.gob.do,gob.do,Could not resolve host: idss.gob.do
images.republicadigital.gob.do,gob.do,Could not resolve host: images.republicadigital.gob.do
imr.msp.gob.do,gob.do,Could not resolve host: imr.msp.gob.do
inabima.gob.do,gob.do,Operation timed out after 3000 milliseconds with 0 bytes received
inacif.gob.do,gob.do,Operation timed out after 3002 milliseconds with 0 bytes received
inaipi.gob.do,gob.do,200
indocal.gob.do,gob.do,Could not resolve host: indocal.gob.do
inposdom.gob.do,gob.do,Could not resolve host: inposdom.gob.do
intranet.911.gob.do,gob.do,Could not resolve host: intranet.911.gob.do
intranet.cnzfe.gob.do,gob.do,Could not resolve host: intranet.cnzfe.gob.do
intranet.idac.gob.do,gob.do,Could not resolve host: intranet.idac.gob.do
intranet.semma.gob.do,gob.do,403
intranet.sns.gob.do,gob.do,200
intranetdpd.gob.do,gob.do,Could not resolve host: intranetdpd.gob.do
intranettest.idac.gob.do,gob.do,Could not resolve host: intranettest.idac.gob.do
jac.gob.do,gob.do,200
jce.gob.do,gob.do,200
ji.gob.do,gob.do,301
jmsl.gob.do,gob.do,301
judimha.gob.do,gob.do,Could not resolve host: judimha.gob.do
juntamunicipalrioverdearriba.gob.do,gob.do,Could not resolve host: juntamunicipalrioverdearriba.gob.do
lagunasalada.gob.do,gob.do,Could not resolve host: lagunasalada.gob.do
lasmatasdesantacruz.gob.do,gob.do,Could not resolve host: lasmatasdesantacruz.gob.do
legacy.pgr.gob.do,gob.do,Could not resolve host: legacy.pgr.gob.do
lms.minerd.gob.do,gob.do,Could not resolve host: lms.minerd.gob.do
loterianacional.gob.do,gob.do,200
lync.digepres.gob.do,gob.do,Could not resolve host: lync.digepres.gob.do
lyncdiscover.ambiente.gob.do,gob.do,Could not resolve host: lyncdiscover.ambiente.gob.do
lyncdiscover.cdeee.gob.do,gob.do,Could not resolve host: lyncdiscover.cdeee.gob.do
lyncdiscover.digepres.gob.do,gob.do,Could not resolve host: lyncdiscover.digepres.gob.do
lyncdiscover.inapa.gob.do,gob.do,Could not resolve host: lyncdiscover.inapa.gob.do
lyncdiscover.minerd.gob.do,gob.do,Could not resolve host: lyncdiscover.minerd.gob.do
lyncdiscoverinternal.minerd.gob.do,gob.do,Could not resolve host: lyncdiscoverinternal.minerd.gob.do
mail.911.gob.do,gob.do,Connection timed out after 3000 milliseconds
mail.ajanico.gob.do,gob.do,Resolving timed out after 3000 milliseconds
mail.amcastanuelas.gob.do,gob.do,Could not resolve host: mail.amcastanuelas.gob.do
mail.apoyobarrial.gob.do,gob.do,Could not resolve host: mail.apoyobarrial.gob.do
mail.areavii.gob.do,gob.do,Could not resolve host: mail.areavii.gob.do
mail.arssenasa.gob.do,gob.do,Operation timed out after 3001 milliseconds with 0 bytes received
mail.ayuntamientohiguey.gob.do,gob.do,Could not resolve host: mail.ayuntamientohiguey.gob.do
mail.ayuntamientolasclavellinasbahoruco.gob.do,gob.do,Could not resolve host: mail.ayuntamientolasclavellinasbahoruco.gob.do
mail.bndh.gob.do,gob.do,Could not resolve host: mail.bndh.gob.do
mail.bomberossanluis.gob.do,gob.do,Could not resolve host: mail.bomberossanluis.gob.do
mail.bonao.gob.do,gob.do,Could not resolve host: mail.bonao.gob.do
mail.camaradecuentas.gob.do,gob.do,Could not resolve host: mail.camaradecuentas.gob.do
mail.cambioclimatico.gob.do,gob.do,200
mail.capgefi.gob.do,gob.do,Operation timed out after 3001 milliseconds with 0 bytes received
mail.castanuelas.gob.do,gob.do,Could not resolve host: mail.castanuelas.gob.do
mail.cdc.gob.do,gob.do,Could not resolve host: mail.cdc.gob.do
