qid,label
Q130390762,Bougouni Region
Q130581074,Bandiagara Region
Q130755512,Douentza Region
Q131314964,Nioro Region
Q131447789,Kita Region
Q131467708,Nara Region
Q131468014,Dioila Region
Q131522025,Koutiala Region
Q131522532,San Region
Q214155,Mopti Region
Q2424657,Taoudénit Region
Q287789,Koulikoro Region
Q332113,Kayes Region
Q332392,Gao Region
Q338988,Kidal Region
Q339462,Timbuktu Region
Q3455550,Ménaka Region
Q3703,Bamako
Q461298,Sikasso Region
Q656845,Ségou Region
