qid,label
Q1046666,Kedougou Region
Q1059694,Kaffrine
Q178872,Saint-Louis
Q589848,Sédhiou
Q738061,Louga
Q738081,Kolda
Q822692,Ziguinchor Region
Q847671,Kaolack
Q847682,Thiès Region
Q848554,Tambacounda Region
Q856261,Diourbel Region
Q856268,Dakar
Q856275,Matam
Q856282,Fatick
