type,label,website,hostname
ministry,"Ministry of Science, Technology and Innovation",https://minciencias.gov.co/,minciencias.gov.co
ministry,Ministry of Agriculture and Rural Development,https://www.minagricultura.gov.co/Paginas/default.aspx,minagricultura.gov.co
ministry,Ministry of Information Technologies and Communications,https://www.mintic.gov.co/,mintic.gov.co
ministry,Ministry of Transport,http://www.mintransporte.gov.co/,mintransporte.gov.co
ministry,"Ministry of Housing, City and Territory",http://www.minvivienda.gov.co,minvivienda.gov.co
ministry,"Ministry of Commerce, Industry and Tourism",http://www.mincit.gov.co/,mincit.gov.co
ministry,Ministry of Sport,https://www.mindeporte.gov.co/,mindeporte.gov.co
ministry,Ministry of Finance and Public Credit,http://www.minhacienda.gov.co/,minhacienda.gov.co
ministry,Ministry of Economic Development,http://www.mindesa.gov.co/,mindesa.gov.co
ministry,Ministry of Social Protection,http://www.minproteccionsocial.gov.co/,minproteccionsocial.gov.co
ministry,Ministry of Environment and Sustainable Development,http://www.minambiente.gov.co/,minambiente.gov.co
ministry,Ministry of Culture,http://www.mincultura.gov.co/,mincultura.gov.co
ministry,Ministry of National Defense of Colombia,http://www.mindefensa.gov.co/,mindefensa.gov.co
ministry,Ministry of Justice and Law,http://www.minjusticia.gov.co,minjusticia.gov.co
ministry,Ministry of Labour,http://www.mintrabajo.gov.co,mintrabajo.gov.co
ministry,Ministry of Health and Social Protection,https://www.minsalud.gov.co/,minsalud.gov.co
ministry,Ministry of Foreign Affairs of the Republic of Colombia,http://www.cancilleria.gov.co/,cancilleria.gov.co
ministry,Ministry of Mines and Energy,https://www.minenergia.gov.co/,minenergia.gov.co
ministry,Ministry of the Interior,http://www.mininterior.gov.co,mininterior.gov.co
ministry,Ministry of National Education,https://www.mineducacion.gov.co,mineducacion.gov.co
parliament,district council of Cartagena de Indias,http://concejodecartagena.com/concejo/,concejodecartagena.com
parliament,Bogotá city council,http://concejodebogota.gov.co/,concejodebogota.gov.co
parliament,Republic of Colombia Congress,https://www.senado.gov.co,senado.gov.co
parliament,Montería city council,https://concejodemonteria.gov.co,concejodemonteria.gov.co
parliament,city council of Cali,http://www.concejodecali.gov.co/,concejodecali.gov.co
parliament,city council of Medellín,http://www.concejodemedellin.gov.co,concejodemedellin.gov.co
parliament,City council of Barranquilla,http://www.concejodebarranquilla.gov.co/,concejodebarranquilla.gov.co
constitutional_court,jesuit province of Colombia,https://jesuitas.co/,jesuitas.co
constitutional_court,Nazareth piarist province,https://www.escolapios.org.co,escolapios.org.co
supreme_court,district council of Cartagena de Indias,http://concejodecartagena.com/concejo/,concejodecartagena.com
supreme_court,Bogotá city council,http://concejodebogota.gov.co/,concejodebogota.gov.co
supreme_court,Republic of Colombia Congress,https://www.senado.gov.co,senado.gov.co
supreme_court,Montería city council,https://concejodemonteria.gov.co,concejodemonteria.gov.co
supreme_court,city council of Cali,http://www.concejodecali.gov.co/,concejodecali.gov.co
supreme_court,city council of Medellín,http://www.concejodemedellin.gov.co,concejodemedellin.gov.co
supreme_court,City council of Barranquilla,http://www.concejodebarranquilla.gov.co/,concejodebarranquilla.gov.co
