subdomain,http_status,mx
adm.smartadmin.gov.rw,SSL certificate problem: certificate has expired,none
afos.gov.rw,301,10 gateway.aos.rw.
agahabwacell.gisagara.gov.rw,Could not resolve host: agahabwacell.gisagara.gov.rw,none
agpf.parliament.gov.rw,Could not resolve host: agpf.parliament.gov.rw,none
akaboticell.gisagara.gov.rw,Could not resolve host: akaboticell.gisagara.gov.rw,none
amis.minagri.gov.rw,200,none
angola.embassy.gov.rw,Could not resolve host: angola.embassy.gov.rw,10 gateway.aos.rw.
api.im.smartadmin.gov.rw,Connection timed out after 3002 milliseconds,none
api.meteorwanda.gov.rw,Connection timed out after 3001 milliseconds,none
api.migration.gov.rw,Connection timed out after 3001 milliseconds,none
api.naeb.gov.rw,SSL: no alternative certificate subject name matches target hostname 'api.naeb.gov.rw',none
api.police.gov.rw,Connection timed out after 3001 milliseconds,none
apllications.rema.gov.rw,Could not resolve host: apllications.rema.gov.rw,none
appgis.rra.gov.rw,Connection timed out after 3002 milliseconds,none
application.wda.gov.rw,Connection timed out after 3001 milliseconds,none
applications.rema.gov.rw,Operation timed out after 3000 milliseconds with 0 bytes received,none
applications.wda.gov.rw,Connection timed out after 3001 milliseconds,none
apps.minecofin.gov.rw,Connection timed out after 3002 milliseconds,none
apsd.mail2.mifotra.gov.rw,Could not resolve host: apsd.mail2.mifotra.gov.rw,none
apsd.mail5.mifotra.gov.rw,Could not resolve host: apsd.mail5.mifotra.gov.rw,none
arpms.rab.gov.rw,SSL certificate problem: unable to get local issuer certificate,none
audit.minecofin.gov.rw,Failed to connect to audit.minecofin.gov.rw port 443 after 2271 ms: Could not connect to server,none
autodiscover.afos.gov.rw,Could not resolve host: autodiscover.afos.gov.rw,none
autodiscover.caa.gov.rw,Operation timed out after 3000 milliseconds with 0 bytes received,none
autodiscover.minadef.gov.rw,Resolving timed out after 3002 milliseconds,none
autodiscover.minaffet.gov.rw,302,none
autodiscover.mineac.gov.rw,Could not resolve host: autodiscover.mineac.gov.rw,none
autodiscover.minecofin.gov.rw,302,none
autodiscover.mineduc.gov.rw,Operation timed out after 3001 milliseconds with 0 bytes received,none
autodiscover.minicom.gov.rw,302,none
autodiscover.nirda.gov.rw,302,none
autodiscover.police.gov.rw,Connection timed out after 3000 milliseconds,none
autodiscover.presidency.gov.rw,Connection timed out after 3001 milliseconds,none
autodiscover.primature.gov.rw,Operation timed out after 3000 milliseconds with 0 bytes received,none
autodiscover.rdfcsc.mil.gov.rw,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.rg.gov.rw,Connection timed out after 3002 milliseconds,none
awardedtenders.mail2.rppa.gov.rw,Could not resolve host: awardedtenders.mail2.rppa.gov.rw,none
base.caa.gov.rw,SSL: no alternative certificate subject name matches target hostname 'base.caa.gov.rw',none
bazirocell.gisagara.gov.rw,Could not resolve host: bazirocell.gisagara.gov.rw,none
bch-forum.rema.gov.rw,Could not resolve host: bch-forum.rema.gov.rw,none
bch-rwanda.rema.gov.rw,Operation timed out after 3001 milliseconds with 0 bytes received,none
belgium.embassy.gov.rw,Could not resolve host: belgium.embassy.gov.rw,none
blog.judiciary.gov.rw,Connection timed out after 3002 milliseconds,none
bpmis.gov.rw,200,none
broker.gsb.stack.dev.risa.gov.rw,SSL: no alternative certificate subject name matches target hostname 'broker.gsb.stack.dev.risa.gov.rw',dig error
bukinanyanacell.gisagara.gov.rw,Could not resolve host: bukinanyanacell.gisagara.gov.rw,none
burera.gov.rw,Operation timed out after 3000 milliseconds with 0 bytes received,none
burundi.embassy.gov.rw,Could not resolve host: burundi.embassy.gov.rw,none
bweyacell.gisagara.gov.rw,Could not resolve host: bweyacell.gisagara.gov.rw,none
bwizacell.gisagara.gov.rw,Could not resolve host: bwizacell.gisagara.gov.rw,none
caa.gov.rw,301,none
canada.embassy.gov.rw,Could not resolve host: canada.embassy.gov.rw,none
case.mail2.mhc.gov.rw,Could not resolve host: case.mail2.mhc.gov.rw,dig error
cbp.cesb.gov.rw,Could not resolve host: cbp.cesb.gov.rw,none
ccmis.nyamagabe.gov.rw,Could not resolve host: ccmis.nyamagabe.gov.rw,none
cheno.gov.rw,301,none
china.embassy.gov.rw,Could not resolve host: china.embassy.gov.rw,none
chs.mail2.mhc.gov.rw,Could not resolve host: chs.mail2.mhc.gov.rw,none
clearance.caa.gov.rw,Could not resolve host: clearance.caa.gov.rw,none
climatechange.rema.gov.rw,Could not resolve host: climatechange.rema.gov.rw,none
climateportal.rema.gov.rw,Operation timed out after 3001 milliseconds with 0 bytes received,none
cnf.gov.rw,301,none
cnlg.gov.rw,Could not resolve host: cnlg.gov.rw,none
complaint.environment.gov.rw,Could not resolve host: complaint.environment.gov.rw,none
conference.minecofin.gov.rw,Connection timed out after 3001 milliseconds,none
conference.moh.gov.rw,Could not resolve host: conference.moh.gov.rw,none
conference.rca.gov.rw,Could not resolve host: conference.rca.gov.rw,none
congo.embassy.gov.rw,Could not resolve host: congo.embassy.gov.rw,none
cpanel.afos.gov.rw,Could not resolve host: cpanel.afos.gov.rw,none
cpanel.blog.judiciary.gov.rw,Could not resolve host: cpanel.blog.judiciary.gov.rw,none
cpanel.cheno.gov.rw,Could not resolve host: cpanel.cheno.gov.rw,none
cpanel.district.gov.rw,Connection timed out after 3001 milliseconds,none
cpanel.ecd.gov.rw,Could not resolve host: cpanel.ecd.gov.rw,none
cpanel.ehealth.moh.gov.rw,Could not resolve host: cpanel.ehealth.moh.gov.rw,none
cpanel.industrialobservatory.gov.rw,Could not resolve host: cpanel.industrialobservatory.gov.rw,none
cpanel.lmis.gov.rw,Could not resolve host: cpanel.lmis.gov.rw,none
cpanel.lwh-rssp.minagri.gov.rw,Could not resolve host: cpanel.lwh-rssp.minagri.gov.rw,dig error
cpanel.mail2.cnf.gov.rw,Could not resolve host: cpanel.mail2.cnf.gov.rw,none
cpanel.mail2.gmo.gov.rw,Could not resolve host: cpanel.mail2.gmo.gov.rw,none
cpanel.mail2.kigalicity.gov.rw,Could not resolve host: cpanel.mail2.kigalicity.gov.rw,none
cpanel.mail2.loda.gov.rw,Could not resolve host: cpanel.mail2.loda.gov.rw,none
cpanel.mail2.meteorwanda.gov.rw,Could not resolve host: cpanel.mail2.meteorwanda.gov.rw,none
cpanel.mail2.mhc.gov.rw,Could not resolve host: cpanel.mail2.mhc.gov.rw,none
cpanel.mail2.mifotra.gov.rw,Could not resolve host: cpanel.mail2.mifotra.gov.rw,dig error
cpanel.mail2.migeprof.gov.rw,Could not resolve host: cpanel.mail2.migeprof.gov.rw,dig error
cpanel.mail2.minict.gov.rw,Could not resolve host: cpanel.mail2.minict.gov.rw,none
cpanel.mail2.ncc.gov.rw,Could not resolve host: cpanel.mail2.ncc.gov.rw,none
cpanel.mail2.ncpd.gov.rw,Could not resolve host: cpanel.mail2.ncpd.gov.rw,none
cpanel.mail2.rab.gov.rw,Could not resolve host: cpanel.mail2.rab.gov.rw,none
cpanel.mail2.reaf.gov.rw,Could not resolve host: cpanel.mail2.reaf.gov.rw,none
cpanel.mail2.rmb.gov.rw,Could not resolve host: cpanel.mail2.rmb.gov.rw,none
cpanel.mail2.rppa.gov.rw,Could not resolve host: cpanel.mail2.rppa.gov.rw,none
cpanel.mail2.rtda.gov.rw,Could not resolve host: cpanel.mail2.rtda.gov.rw,none
cpanel.mail5.cnf.gov.rw,Could not resolve host: cpanel.mail5.cnf.gov.rw,none
cpanel.mail5.gmo.gov.rw,Could not resolve host: cpanel.mail5.gmo.gov.rw,dig error
cpanel.mail5.iecms.gov.rw,Could not resolve host: cpanel.mail5.iecms.gov.rw,none
cpanel.mail5.meteorwanda.gov.rw,Could not resolve host: cpanel.mail5.meteorwanda.gov.rw,none
cpanel.mail5.mifotra.gov.rw,Could not resolve host: cpanel.mail5.mifotra.gov.rw,none
cpanel.mail5.migeprof.gov.rw,Could not resolve host: cpanel.mail5.migeprof.gov.rw,none
cpanel.mail5.ncc.gov.rw,Could not resolve host: cpanel.mail5.ncc.gov.rw,none
cpanel.mail5.ncpd.gov.rw,Could not resolve host: cpanel.mail5.ncpd.gov.rw,none
cpanel.mail5.ncst.gov.rw,Could not resolve host: cpanel.mail5.ncst.gov.rw,none
cpanel.mail5.nida.gov.rw,Could not resolve host: cpanel.mail5.nida.gov.rw,none
cpanel.mail5.nrs.gov.rw,Could not resolve host: cpanel.mail5.nrs.gov.rw,none
cpanel.mail5.rab.gov.rw,Could not resolve host: cpanel.mail5.rab.gov.rw,none
cpanel.mail5.rcs.gov.rw,Could not resolve host: cpanel.mail5.rcs.gov.rw,none
cpanel.mail5.rmb.gov.rw,Could not resolve host: cpanel.mail5.rmb.gov.rw,none
cpanel.mail5.rtda.gov.rw,Could not resolve host: cpanel.mail5.rtda.gov.rw,none
cpanel.mifotra.gov.rw,Could not resolve host: cpanel.mifotra.gov.rw,none
cpanel.nec.gov.rw,200,none
cpanel.old.police.gov.rw,Could not resolve host: cpanel.old.police.gov.rw,none
cpanel.portal.minicom.gov.rw,Could not resolve host: cpanel.portal.minicom.gov.rw,none
cpanel.rca.gov.rw,Could not resolve host: cpanel.rca.gov.rw,none
cpanel.rdfcsc.mil.gov.rw,SSL certificate problem: unable to get local issuer certificate,none
cpanel.rema.gov.rw,Connection timed out after 3002 milliseconds,none
cpanel.whois.gov.rw,Could not resolve host: cpanel.whois.gov.rw,none
cpmis.ncc.gov.rw,Could not resolve host: cpmis.ncc.gov.rw,none
crm.minecofin.gov.rw,Could not resolve host: crm.minecofin.gov.rw,none
crm.stack.dev.risa.gov.rw,SSL: no alternative certificate subject name matches target hostname 'crm.stack.dev.risa.gov.rw',none
crvs.nida.gov.rw,Connection timed out after 3002 milliseconds,none
crvs.statistics.gov.rw,200,none
ct.gov.rw,Could not resolve host: ct.gov.rw,none
cyamukuzacell.gisagara.gov.rw,Could not resolve host: cyamukuzacell.gisagara.gov.rw,none
cyiricell.gisagara.gov.rw,Could not resolve host: cyiricell.gisagara.gov.rw,none
cyumbacell.gisagara.gov.rw,Could not resolve host: cyumbacell.gisagara.gov.rw,none
dad.minecofin.gov.rw,Could not resolve host: dad.minecofin.gov.rw,none
dahwecell.gisagara.gov.rw,Could not resolve host: dahwecell.gisagara.gov.rw,none
dashboard.gsb.stack.dev.risa.gov.rw,SSL: no alternative certificate subject name matches target hostname 'dashboard.gsb.stack.dev.risa.gov.rw',none
datawarehouse.stack.dev.risa.gov.rw,SSL: no alternative certificate subject name matches target hostname 'datawarehouse.stack.dev.risa.gov.rw',none
decisia.judiciary.gov.rw,302,none
district.gov.rw,Could not resolve host: district.gov.rw,10 gateway.aos.rw.
dms.minecofin.gov.rw,Failed to connect to dms.minecofin.gov.rw port 443 after 594 ms: Could not connect to server,none
drc.embassy.gov.rw,Could not resolve host: drc.embassy.gov.rw,none
duwanicell.gisagara.gov.rw,Could not resolve host: duwanicell.gisagara.gov.rw,none
dwh.stack.dev.risa.gov.rw,SSL: no alternative certificate subject name matches target hostname 'dwh.stack.dev.risa.gov.rw',none
easternprovince.gov.rw,307,10 gateway.aos.rw.
ebm.rra.gov.rw,Connection timed out after 3002 milliseconds,none
ebm2.rra.gov.rw,503,none
ecd.gov.rw,SSL certificate problem: self-signed certificate,none
ects.rra.gov.rw,Connection timed out after 3001 milliseconds,none
efiling.judiciary.gov.rw,Failed to connect to efiling.judiciary.gov.rw port 443 after 582 ms: Could not connect to server,none
efilling.nyagatare.gov.rw,Failed to connect to efilling.nyagatare.gov.rw port 443 after 950 ms: Could not connect to server,none
eforms.migration.gov.rw,Connection timed out after 3001 milliseconds,none
efs.judiciary.gov.rw,Connection timed out after 3001 milliseconds,none
efs.supremecourt.gov.rw,Resolving timed out after 3001 milliseconds,none
egypt.embassy.gov.rw,Could not resolve host: egypt.embassy.gov.rw,none
ehealth.moh.gov.rw,Could not resolve host: ehealth.moh.gov.rw,none
ejoheza.gov.rw,SSL certificate problem: certificate has expired,none
elastic.stack.dev.risa.gov.rw,SSL: no alternative certificate subject name matches target hostname 'elastic.stack.dev.risa.gov.rw',none
elearning.minijust.gov.rw,Could not resolve host: elearning.minijust.gov.rw,none
elearning.moh.gov.rw,200,none
embassy.gov.rw,Could not resolve host: embassy.gov.rw,none
environment.gov.rw,Could not resolve host: environment.gov.rw,none
eposts.huye.gov.rw,Connection timed out after 3001 milliseconds,none
ept.rbc.gov.rw,200,none
erecruitment.migration.gov.rw,Connection timed out after 3001 milliseconds,none
eric.caa.gov.rw,Could not resolve host: eric.caa.gov.rw,none
esuggestionbox.rra.gov.rw,Connection timed out after 3000 milliseconds,none
etax.rra.gov.rw,Could not resolve host: etax.rra.gov.rw,none
etax2.rra.gov.rw,Could not resolve host: etax2.rra.gov.rw,none
extranet.minecofin.gov.rw,SSL certificate problem: self-signed certificate,none
farg.gov.rw,Could not resolve host: farg.gov.rw,none
fer.gov.rw,SSL certificate problem: self-signed certificate,none
fga.gov.rw,Connection timed out after 3002 milliseconds,none
file.im.smartadmin.gov.rw,Connection timed out after 3002 milliseconds,none
forums.environment.gov.rw,Could not resolve host: forums.environment.gov.rw,none
forums.mail2.mifotra.gov.rw,Could not resolve host: forums.mail2.mifotra.gov.rw,none
forums.mail5.mifotra.gov.rw,Could not resolve host: forums.mail5.mifotra.gov.rw,none
fsmis.loda.gov.rw,Failed to connect to fsmis.loda.gov.rw port 443 after 725 ms: Could not connect to server,none
gabirocell.gisagara.gov.rw,Could not resolve host: gabirocell.gisagara.gov.rw,none
gakenke.gov.rw,200,none
gakomacell.gisagara.gov.rw,Could not resolve host: gakomacell.gisagara.gov.rw,none
gasabo.gov.rw,Could not resolve host: gasabo.gov.rw,none
gasagaracell.gisagara.gov.rw,Could not resolve host: gasagaracell.gisagara.gov.rw,none
gatokicell.gisagara.gov.rw,Could not resolve host: gatokicell.gisagara.gov.rw,none
gatovukigembecell.gisagara.gov.rw,Could not resolve host: gatovukigembecell.gisagara.gov.rw,none
gatovumushacell.gisagara.gov.rw,Could not resolve host: gatovumushacell.gisagara.gov.rw,none
gatsibo.gov.rw,200,none
gcc.gov.rw,SSL certificate problem: certificate has expired,10 gateway.aos.rw.
germany.embassy.gov.rw,Could not resolve host: germany.embassy.gov.rw,none
gikonkocell.gisagara.gov.rw,Could not resolve host: gikonkocell.gisagara.gov.rw,none
gikonkosector.gisagara.gov.rw,Could not resolve host: gikonkosector.gisagara.gov.rw,none
gis.kigalicity.gov.rw,SSL certificate problem: certificate has expired,none
gis.statistics.gov.rw,Connection timed out after 3000 milliseconds,none
gisagaracell.gisagara.gov.rw,Could not resolve host: gisagaracell.gisagara.gov.rw,none
gishubisector.gisagara.gov.rw,Could not resolve host: gishubisector.gisagara.gov.rw,none
gitegacell.gisagara.gov.rw,Could not resolve host: gitegacell.gisagara.gov.rw,none
gitegasector.gov.rw,Could not resolve host: gitegasector.gov.rw,none
gltfp.minicom.gov.rw,Could not resolve host: gltfp.minicom.gov.rw,none
gmis.gmo.gov.rw,200,none
gmo.gov.rw,301,none
gov.rw,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,10 gateway.aos.rw.
graduates.wda.gov.rw,Connection timed out after 3000 milliseconds,none
gsb.stack.dev.risa.gov.rw,SSL: no alternative certificate subject name matches target hostname 'gsb.stack.dev.risa.gov.rw',none
hec.gov.rw,301,none
higirocell.gisagara.gov.rw,Could not resolve host: higirocell.gisagara.gov.rw,none
hmis.moh.gov.rw,200,none
hrhconsortium.moh.gov.rw,Could not resolve host: hrhconsortium.moh.gov.rw,none
hrm.judiciary.gov.rw,Could not resolve host: hrm.judiciary.gov.rw,none
hrrt.moh.gov.rw,Could not resolve host: hrrt.moh.gov.rw,none
huye.gov.rw,200,none
ibibazo.ruhango.gov.rw,SSL certificate problem: self-signed certificate,none
iecms.gov.rw,200,10 gateway.aos.rw.
ilas.mifotra.gov.rw,SSL certificate problem: certificate has expired,none
im.smartadmin.gov.rw,Could not resolve host: im.smartadmin.gov.rw,none
imihigo.nyabihu.gov.rw,Connection timed out after 3001 milliseconds,none
impfura.ombudsman.gov.rw,Could not resolve host: impfura.ombudsman.gov.rw,none
impingacell.gisagara.gov.rw,Could not resolve host: impingacell.gisagara.gov.rw,none
india.embassy.gov.rw,Could not resolve host: india.embassy.gov.rw,none
industrialobservatory.gov.rw,Could not resolve host: industrialobservatory.gov.rw,none
ingagi.ombudsman.gov.rw,Failed to connect to ingagi.ombudsman.gov.rw port 443 after 592 ms: Could not connect to server,none
ingo.migration.gov.rw,Could not resolve host: ingo.migration.gov.rw,none
integrator.gsb.stack.dev.risa.gov.rw,SSL: no alternative certificate subject name matches target hostname 'integrator.gsb.stack.dev.risa.gov.rw',dig error
interop.irembo.gov.rw,Connection timed out after 3002 milliseconds,none
intranet.minecofin.gov.rw,SSL: no alternative certificate subject name matches target hostname 'intranet.minecofin.gov.rw',none
ippis.mifotra.gov.rw,200,none
ippisbugs.mifotra.gov.rw,Connection timed out after 3002 milliseconds,none
irembo.gov.rw,200,none
japan.embassy.gov.rw,Connection timed out after 3001 milliseconds,none
jobs.kesc.kigalicity.gov.rw,Could not resolve host: jobs.kesc.kigalicity.gov.rw,none
jobsplayground.kesc.kigalicity.gov.rw,Could not resolve host: jobsplayground.kesc.kigalicity.gov.rw,none
jsis.judiciary.gov.rw,Failed to connect to jsis.judiciary.gov.rw port 443 after 577 ms: Could not connect to server,none
kabumbwecell.gisagara.gov.rw,Could not resolve host: kabumbwecell.gisagara.gov.rw,none
kamonyi.gov.rw,200,none
kansisector.gisagara.gov.rw,Could not resolve host: kansisector.gisagara.gov.rw,none
kenya.embassy.gov.rw,Could not resolve host: kenya.embassy.gov.rw,10 gateway.aos.rw.
kesc.kigalicity.gov.rw,Could not resolve host: kesc.kigalicity.gov.rw,none
kibana.stack.dev.risa.gov.rw,Could not resolve host: kibana.stack.dev.risa.gov.rw,none
kibayicell.gisagara.gov.rw,Could not resolve host: kibayicell.gisagara.gov.rw,none
kibirizicell.gisagara.gov.rw,Could not resolve host: kibirizicell.gisagara.gov.rw,none
kibirizisector.gisagara.gov.rw,Could not resolve host: kibirizisector.gisagara.gov.rw,none
kibucell.gisagara.gov.rw,Could not resolve host: kibucell.gisagara.gov.rw,none
kigalicity.gov.rw,200,10 gateway.aos.rw.
kigaramacell.gisagara.gov.rw,Could not resolve host: kigaramacell.gisagara.gov.rw,none
kigembesector.gisagara.gov.rw,Could not resolve host: kigembesector.gisagara.gov.rw,none
