field,text
country_name,"Federal Republic of Germany"
government_type,"federal parliamentary republic"
capital,"Berlin"
chief_of_state,"President Frank-Walter STEINMEIER (since 19 March 2017)"
head_of_government,"Chancellor Friedrich MERZ (since 6 May 2025)"
judicial_highest_courts,"Federal Court of Justice (court consists of 127 judges, including the court president, vice presidents, presiding judges, other judges; organized into 25 Senates subdivided into 12 civil panels, 5 criminal panels, and 8 special panels); Federal Constitutional Court or Bundesverfassungsgericht (consists of 2 Senates each subdivided into 3 chambers, each with a chairman and 8 members)"
constitution_history,"previous 1919 (Weimar Constitution); latest drafted 10-23 August 1948, approved 12 May 1949, promulgated 23 May 1949, entered into force 24 May 1949"
