subdomain,parent_domain,http_status
irdstlucia.gov.lc,gov.lc,"200"
jvdemo.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
kregistration.education.gov.lc,gov.lc,"200"
learning.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
link.education.gov.lc,gov.lc,"404"
mail.commerce.gov.lc,gov.lc,"Could not resolve host: mail.commerce.gov.lc"
mail.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
mail.externalaffairs.gov.lc,gov.lc,"200"
mail.finance.gov.lc,gov.lc,"301"
mail.msea.commerce.gov.lc,gov.lc,"Could not resolve host: mail.msea.commerce.gov.lc"
meet.externalaffairs.gov.lc,gov.lc,"Could not resolve host: meet.externalaffairs.gov.lc"
met.gov.lc,gov.lc,"200"
moevpn.education.gov.lc,gov.lc,"SSL certificate problem: unable to get local issuer certificate"
msea.commerce.gov.lc,gov.lc,"Could not resolve host: msea.commerce.gov.lc"
mseadev.commerce.gov.lc,gov.lc,"500"
nemo.gov.lc,gov.lc,"Could not resolve host: nemo.gov.lc"
olpc.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
opensis.education.gov.lc,gov.lc,"Could not resolve host: opensis.education.gov.lc"
opentest.education.gov.lc,gov.lc,"Could not resolve host: opentest.education.gov.lc"
osis.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
physicalplanning.gov.lc,gov.lc,"Could not resolve host: physicalplanning.gov.lc"
salcc.exagram.education.gov.lc,gov.lc,"SSL: no alternative certificate subject name matches target hostname 'salcc.exagram.education.gov.lc'"
sandbox.education.gov.lc,gov.lc,"Could not resolve host: sandbox.education.gov.lc"
scholarships.education.gov.lc,gov.lc,"200"
scholtest.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
schoolfeed.education.gov.lc,gov.lc,"Could not resolve host: schoolfeed.education.gov.lc"
server.msea.commerce.gov.lc,gov.lc,"Could not resolve host: server.msea.commerce.gov.lc"
seu.education.gov.lc,gov.lc,"200"
sites.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
sling.gosl.gov.lc,gov.lc,"Connection timed out after 3002 milliseconds"
slucms.education.gov.lc,gov.lc,"302"
slumet.gov.lc,gov.lc,"301"
staging.dims.nemo.gov.lc,gov.lc,"TLS connect error: error:0A0000C6:SSL routines::packet length too long"
stats.gov.lc,gov.lc,"500"
tangerine.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
test.scholarships.education.gov.lc,gov.lc,"Operation timed out after 3001 milliseconds with 0 bytes received"
testing.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
theatre.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
training.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
tunion.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
turnserver.education.gov.lc,gov.lc,"Connection timed out after 3002 milliseconds"
tvet.education.gov.lc,gov.lc,"Operation timed out after 3001 milliseconds with 0 bytes received"
unifi.externalaffairs.gov.lc,gov.lc,"Could not resolve host: unifi.externalaffairs.gov.lc"
vat.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
wdc.education.gov.lc,gov.lc,"Operation timed out after 3002 milliseconds with 0 bytes received"
webdisk.commerce.gov.lc,gov.lc,"SSL: no alternative certificate subject name matches target hostname 'webdisk.commerce.gov.lc'"
webdisk.externalaffairs.gov.lc,gov.lc,"Could not resolve host: webdisk.externalaffairs.gov.lc"
webdisk.finance.gov.lc,gov.lc,"500"
webmail.commerce.gov.lc,gov.lc,"SSL: no alternative certificate subject name matches target hostname 'webmail.commerce.gov.lc'"
webmail.d8.education.gov.lc,gov.lc,"Could not resolve host: webmail.d8.education.gov.lc"
webmail.finance.gov.lc,gov.lc,"500"
wics.customs.gov.lc,gov.lc,"SSL certificate problem: unable to get local issuer certificate"
wifi.externalaffairs.gov.lc,gov.lc,"Could not resolve host: wifi.externalaffairs.gov.lc"
www.assets.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.bookbursary.education.gov.lc,gov.lc,"200"
www.cars.education.gov.lc,gov.lc,"Connection timed out after 3002 milliseconds"
www.cloud.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.commerce.gov.lc,gov.lc,"200"
www.customs.gov.lc,gov.lc,"200"
www.cxcreg.education.gov.lc,gov.lc,"Could not resolve host: www.cxcreg.education.gov.lc"
www.d2.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.d8.education.gov.lc,gov.lc,"Could not resolve host: www.d8.education.gov.lc"
www.dashboard.education.gov.lc,gov.lc,"Connection timed out after 3002 milliseconds"
www.db.commerce.gov.lc,gov.lc,"500"
www.demo.education.gov.lc,gov.lc,"Could not resolve host: www.demo.education.gov.lc"
www.dev.msea.commerce.gov.lc,gov.lc,"Could not resolve host: www.dev.msea.commerce.gov.lc"
www.education.gov.lc,gov.lc,"Could not resolve host: www.education.gov.lc"
www.elections.gov.lc,gov.lc,"Connection timed out after 3001 milliseconds"
www.electoral.gov.lc,gov.lc,"Connection timed out after 3002 milliseconds"
www.emis.education.gov.lc,gov.lc,"TLS connect error: error:0A0000C6:SSL routines::packet length too long"
www.equip.education.gov.lc,gov.lc,"404"
www.exagram.education.gov.lc,gov.lc,"Could not resolve host: www.exagram.education.gov.lc"
www.exagramtest.education.gov.lc,gov.lc,"Could not resolve host: www.exagramtest.education.gov.lc"
www.externalaffairs.gov.lc,gov.lc,"301"
www.fcs.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.finance.gov.lc,gov.lc,"200"
www.gcom.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.gender.education.gov.lc,gov.lc,"Could not resolve host: www.gender.education.gov.lc"
www.ird.gov.lc,gov.lc,"SSL: no alternative certificate subject name matches target hostname 'www.ird.gov.lc'"
www.irdstlucia.gov.lc,gov.lc,"SSL: no alternative certificate subject name matches target hostname 'www.irdstlucia.gov.lc'"
www.kregistration.education.gov.lc,gov.lc,"Could not resolve host: www.kregistration.education.gov.lc"
www.learning.education.gov.lc,gov.lc,"Could not resolve host: www.learning.education.gov.lc"
www.mail.education.gov.lc,gov.lc,"Connection timed out after 3001 milliseconds"
www.mail.finance.gov.lc,gov.lc,"Could not resolve host: www.mail.finance.gov.lc"
www.met.gov.lc,gov.lc,"301"
www.msea.commerce.gov.lc,gov.lc,"500"
www.mseadev.commerce.gov.lc,gov.lc,"500"
www.nemo.gov.lc,gov.lc,"SSL: no alternative certificate subject name matches target hostname 'www.nemo.gov.lc'"
www.olpc.education.gov.lc,gov.lc,"Could not resolve host: www.olpc.education.gov.lc"
www.opensis.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.opentest.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.scholarships.education.gov.lc,gov.lc,"Could not resolve host: www.scholarships.education.gov.lc"
www.scholtest.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.schoolfeed.education.gov.lc,gov.lc,"Could not resolve host: www.schoolfeed.education.gov.lc"
www.server.msea.commerce.gov.lc,gov.lc,"Could not resolve host: www.server.msea.commerce.gov.lc"
www.seu.education.gov.lc,gov.lc,"Could not resolve host: www.seu.education.gov.lc"
www.sites.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.slumet.gov.lc,gov.lc,"Could not resolve host: www.slumet.gov.lc"
www.stats.gov.lc,gov.lc,"301"
www.testing.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.theatre.education.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.training.education.gov.lc,gov.lc,"Could not resolve host: www.training.education.gov.lc"
www.vat.gov.lc,gov.lc,"SSL certificate problem: certificate has expired"
www.wdc.education.gov.lc,gov.lc,"SSL: no alternative certificate subject name matches target hostname 'www.wdc.education.gov.lc'"
