hostname,http_status,mx
abilitiesfoundationja.com,200,none
airportsauthorityjamaica.aero,200,0 _dc-mx.e73067bf8566.airportsauthorityjamaica.aero.
boj.org.jm,200,90 mx01.cwjamaica.com.; 10 mail.boj.org.jm.; 30 mx02.cwjamaica.com.; 100 mail2.boj.org.jm.; 20 mail3.boj.org.jm.
cccj.edu.jm,301,0 cccj-edu-jm.mail.protection.outlook.com.
cla.org.jm,526,0 cla-org-jm.mail.protection.outlook.com.
cmu.edu.jm,200,1 aspmx.l.google.com.; 10 mail.cmi.edu.jm.
coconutindustryboardjm.org,200,none
eeas.europa.eu,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
fscjamaica.org,301,5 mx1-us1.ppe-hosted.com.; 15 mx2-us1.ppe-hosted.com.
generallegalcouncil.org,301,30 lastmx.spamexperts.net.; 20 fallbackmx.spamexperts.eu.; 10 mx.spamexperts.com.
heart-nsta.org,301,1 mxa-00233a01.gslb.pphosted.com.; 2 mxb-00233a01.gslb.pphosted.com.; 10 mx1.heart-nta.org.
instituteofjamaica.org.jm,200,10 alt4.aspmx.l.google.com.; 20 aspmx4.googlemail.com.; 20 aspmx5.googlemail.com.; 20 aspmx2.googlemail.com.; 20 aspmx3.googlemail.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
jamaica.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
jamaicamedicalcouncil.org,200,none
jamaicapolice.org.jm,HttpConnectTimeoutException: HTTP connect timed out,none
jamalco.com,301,0 jamalco-com.mail.protection.outlook.com.
jbi.org.jm,200,0 jbi-org-jm.mail.protection.outlook.com.
jbs.org.jm,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching jbs.org.jm found.,10 jbs-org-jm.b.mx.etrn.com.; 20 jbs-org-jm.a.mx.etrn.com.
jdfmil.org,301,none
jm.ambafrance.org,301,none
jnht.com,200,11 mx01.1and1.com.; 0 jnht-com.mail.protection.outlook.com.
jti.edu.jm,200,15 l5gonp3klvfkf3wl3xg4xzphwi2me2due6uda7bv6qwgcnu4phva.mx-verification.google.com.
kingston.diplo.de,200,10 mx1.bund.de.; 10 mx2.bund.de.
mind.edu.jm,200,0 NERVE.EGOVJA.COM.; 0 MACULA.EGOVJA.COM.; 0 GLAND.EGOVJA.COM.; 0 CONE.EGOVJA.COM.; 10 FOVEA.EGOVJA.COM.
nhf.org.jm,301,10 je-smtp-inbound-2.mimecast-offshore.com.; 10 je-smtp-inbound-1.mimecast-offshore.com.
nidsfacts.com,301,0 mail.nidsfacts.com.; 10 nidsfacts.com.
nwcjamaica.com,200,none
odpem.org.jm,301,30 odpem-org-jm.mail.protection.outlook.com.; 10 odpem-org-jm.b.mx.etrn.com.; 20 odpem-org-jm.d.mx.etrn.com.
orcjamaica.com,200,10 je-smtp-inbound-1.mimecast-offshore.com.; 10 je-smtp-inbound-2.mimecast-offshore.com.
our.org.jm,200,0 our-org-jm.mail.protection.outlook.com.
pbcjamaica.org,200,10 je-smtp-inbound-2.mimecast-offshore.com.; 10 je-smtp-inbound-1.mimecast-offshore.com.
tpdco.org,200,20 tpdco.org.b.mx.etrn.com.; 10 tpdco.org.a.mx.etrn.com.
