type,label,website,hostname,level
constitutional_court,National Fire and Rescue Administration,https://www.119.gov.cn/,119.gov.cn,
ministry,Ministry of Human Resources and Social Security of the People's Republic of China,https://www.12333.gov.cn/,12333.gov.cn,
ministry,Ministry of State Security of the People's Republic of China,https://www.12339.gov.cn/,12339.gov.cn,
ministry,Civil Aviation Authority of Macau,http://www.aacm.gov.mo,aacm.gov.mo,
parliament,Legislative Assembly of Macau,https://al.gov.mo/pt/,al.gov.mo,central-1
supreme_court,Legislative Assembly of Macau,https://al.gov.mo/en/,al.gov.mo,central-1
parliament,Legislative Assembly of Macau,https://al.gov.mo/en/,al.gov.mo,central-1
supreme_court,Legislative Assembly of Macau,https://al.gov.mo/zh/,al.gov.mo,central-1
parliament,Legislative Assembly of Macau,https://al.gov.mo/zh/,al.gov.mo,central-1
supreme_court,Legislative Assembly of Macau,https://al.gov.mo/pt/,al.gov.mo,central-1
constitutional_court,Shenzhen Administration For Market Regulation,https://amr.sz.gov.cn/,amr.sz.gov.cn,
constitutional_court,National Immigration Administration,https://ar.nia.gov.cn/,ar.nia.gov.cn,
ministry,National Audit Office of the People's Republic of China,http://www.audit.gov.cn/,audit.gov.cn,
constitutional_court,State Council of the People's Republic of China,https://big5.www.gov.cn,big5.www.gov.cn,central
parliament,State Council of the People's Republic of China,https://big5.www.gov.cn,big5.www.gov.cn,central
constitutional_court,Beijing Dongcheng District Administration for Market Regulation,https://www.bjdch.gov.cn/zwgk/jgdh/qzfzcbmdh/qscjgj/jgszsgj/,bjdch.gov.cn,
parliament,Beijing Municipal People's Congress,http://www.bjrd.gov.cn/,bjrd.gov.cn,central-1
supreme_court,Beijing Municipal People's Congress,http://www.bjrd.gov.cn/,bjrd.gov.cn,central-1
supreme_court,Beijing Municipal People's Congress,https://www.bjrd.gov.cn/,bjrd.gov.cn,central-1
parliament,Beijing Municipal People's Congress,https://www.bjrd.gov.cn/,bjrd.gov.cn,central-1
constitutional_court,Beijing Xicheng District People's Government,https://www.bjxch.gov.cn/,bjxch.gov.cn,
constitutional_court,Civil Aviation Administration of China,http://www.caac.gov.cn,caac.gov.cn,
constitutional_court,China Atomic Energy Authority,http://www.caea.gov.cn/,caea.gov.cn,
ministry,Commission Against Corruption,https://www.ccac.org.mo/tc/index.html,ccac.org.mo,
constitutional_court,National Mine Safety Administration,https://www.chinamine-safety.gov.cn/,chinamine-safety.gov.cn,
constitutional_court,China National Space Administration,https://www.cnsa.gov.cn,cnsa.gov.cn,
parliament,Supreme People's Court of the People's Republic of China,http://www.court.gov.cn/,court.gov.cn,central
parliament,Chinese People's Political Consultative Conference,http://www.cppcc.gov.cn/,cppcc.gov.cn,
parliament,Chongqing Municipal People's Congress,https://cqrd.gov.cn/,cqrd.gov.cn,central-1
ministry,Ministry of Education of the People's Republic of China,http://de.moe.gov.cn/,de.moe.gov.cn,
ministry,Office of the Macau Special Administrative Region in Beijing,http://www.draemp.gov.mo,draemp.gov.mo,
parliament,Chinese People's Political Consultative Conference,http://en.cppcc.gov.cn/,en.cppcc.gov.cn,
ministry,Ministry of Education of the People's Republic of China,http://en.moe.gov.cn/,en.moe.gov.cn,
ministry,Ministry of Science and Technology of the People's Republic of China,https://en.most.gov.cn/,en.most.gov.cn,
ministry,National Development and Reform Commission,https://en.ndrc.gov.cn/,en.ndrc.gov.cn,
ministry,National Health Commission of the People's Republic of China,http://en.nhc.gov.cn/,en.nhc.gov.cn,
constitutional_court,National Immigration Administration,https://en.nia.gov.cn/,en.nia.gov.cn,
