subdomain,mx
aa-bodufolhudhoo.courts.gov.mv,none
aa-feridhoo.courts.gov.mv,none
aa-himandhoo.courts.gov.mv,none
aa-maalhos.courts.gov.mv,none
aa-mathiveri.courts.gov.mv,none
aa-rasdhoo.courts.gov.mv,none
aa-thoddoo.courts.gov.mv,none
aa-ukulhas.courts.gov.mv,none
aaatollhospital.gov.mv,none
aamaalhos.gov.mv,0 aamaalhos-gov-mv.mail.protection.outlook.com.
acc.gov.mv,none
accn.nlm.gov.mv,none
adducity.gov.mv,0 adducity-gov-mv.mail.protection.outlook.com.
adh-dhangethi.courts.gov.mv,none
adh-dhidhdhoo.courts.gov.mv,none
adh-dhigurah.courts.gov.mv,none
adh-fenfushi.courts.gov.mv,none
adh-hangnaameedhoo.courts.gov.mv,none
adh-kunburudhoo.courts.gov.mv,none
adh-maamigili.courts.gov.mv,none
adh-mahibadhoo.courts.gov.mv,none
adh-mandhoo.courts.gov.mv,none
adh-omadhoo.courts.gov.mv,none
admin.mhrys.gov.mv,none
admin.ravvehi.gov.mv,none
alifalif.gov.mv,none
alpha.mhrys.gov.mv,none
api.igmh.gov.mv,none
api.mta.gov.mv,none
archive.dhe.gov.mv,none
archives.gov.mv,0 archives-gov-mv.mail.protection.outlook.com.
arts.mhrys.gov.mv,none
asset.nlm.gov.mv,none
attendance.pension.gov.mv,none
audit.gov.mv,none
auditmail.audit.gov.mv,none
auth.pension.gov.mv,none
autodiscover.acc.gov.mv,none
autodiscover.baa.gov.mv,none
autodiscover.casetracking.gender.gov.mv,none
autodiscover.chq.gov.mv,none
autodiscover.foreign.gov.mv,none
autodiscover.gender.gov.mv,none
autodiscover.igmh.gov.mv,none
autodiscover.maarandhoo.gov.mv,none
autodiscover.mira.gov.mv,none
autodiscover.nchq.gov.mv,none
autodiscover.nlm.gov.mv,none
autodiscover.po.gov.mv,none
autodiscover.rasgetheemu.gov.mv,none
autodiscover.supremecourt.gov.mv,none
b-dharavandhoo.courts.gov.mv,none
b-dhonfanu.courts.gov.mv,none
