subdomain,http_status
autodiscover.accreditation.gisbarbados.gov.bb,"Could not resolve host: autodiscover.accreditation.gisbarbados.gov.bb"
alertsios.gisbarbados.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'alertsios.gisbarbados.gov.bb'"
autodiscover.reform.gov.bb,"Could not resolve host: autodiscover.reform.gov.bb"
autodiscover.cabinetoffice.gov.bb,"Could not resolve host: autodiscover.cabinetoffice.gov.bb"
autodiscover.oag.gov.bb,"Could not resolve host: autodiscover.oag.gov.bb"
bginis.gov.bb,"Could not resolve host: bginis.gov.bb"
cellmail.qeh.gov.bb,"Could not resolve host: cellmail.qeh.gov.bb"
cloud.gov.bb,"Could not resolve host: cloud.gov.bb"
cpanel.accreditation.gisbarbados.gov.bb,"Could not resolve host: cpanel.accreditation.gisbarbados.gov.bb"
cdn.gisbarbados.gov.bb,"403"
cpanel.liquorlicense.gov.bb,"Could not resolve host: cpanel.liquorlicense.gov.bb"
access.ta.gov.bb,"Could not resolve host: access.ta.gov.bb"
cpanel.gisbarbados.gov.bb,"Could not resolve host: cpanel.gisbarbados.gov.bb"
click.fsc.gov.bb,"Could not resolve host: click.fsc.gov.bb"
cpanel.internationalbusiness.gov.bb,"Could not resolve host: cpanel.internationalbusiness.gov.bb"
ben.gov.bb,"Could not resolve host: ben.gov.bb"
cpanel.cabinetoffice.gov.bb,"Could not resolve host: cpanel.cabinetoffice.gov.bb"
cpanel.commerce.gov.bb,"Could not resolve host: cpanel.commerce.gov.bb"
cpanel.caipo.gov.bb,"Could not resolve host: cpanel.caipo.gov.bb"
barbadoslawcourts.gov.bb,"Could not resolve host: barbadoslawcourts.gov.bb"
cpanel.reform.gov.bb,"Could not resolve host: cpanel.reform.gov.bb"
cpanel.tourism.gov.bb,"Could not resolve host: cpanel.tourism.gov.bb"
cpcalendars.accreditation.gisbarbados.gov.bb,"Could not resolve host: cpcalendars.accreditation.gisbarbados.gov.bb"
autodiscover.energy.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.energy.gov.bb'"
activesync.private.ta.gov.bb,"Could not resolve host: activesync.private.ta.gov.bb"
cpanel.training.fireservice.gov.bb,"Could not resolve host: cpanel.training.fireservice.gov.bb"
cpcontacts.accreditation.gisbarbados.gov.bb,"Could not resolve host: cpcontacts.accreditation.gisbarbados.gov.bb"
cpanel.energy.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpanel.energy.gov.bb'"
cpanel.barstats.gov.bb,"Could not resolve host: cpanel.barstats.gov.bb"
access.barbados.gov.bb,"Could not resolve host: access.barbados.gov.bb"
archive.nccbarbados.gov.bb,"Could not resolve host: archive.nccbarbados.gov.bb"
autodiscover.pmo.gov.bb,"Could not resolve host: autodiscover.pmo.gov.bb"
cpcalendars.training.fireservice.gov.bb,"Could not resolve host: cpcalendars.training.fireservice.gov.bb"
cpcalendars.internationalbusiness.gov.bb,"Could not resolve host: cpcalendars.internationalbusiness.gov.bb"
data.energy.gov.bb,"Could not resolve host: data.energy.gov.bb"
autodiscover.commerce.gov.bb,"Could not resolve host: autodiscover.commerce.gov.bb"
demo.barbadosfiu.gov.bb,"Could not resolve host: demo.barbadosfiu.gov.bb"
bac.gov.bb,"200"
cpcalendars.energy.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpcalendars.energy.gov.bb'"
bbtld.telecoms.gov.bb,"200"
bra.gov.bb,"Could not resolve host: bra.gov.bb"
dialin.barbados.gov.bb,"Could not resolve host: dialin.barbados.gov.bb"
ee.health.gov.bb,"Could not resolve host: ee.health.gov.bb"
cpcontacts.energy.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpcontacts.energy.gov.bb'"
cpcontacts.training.fireservice.gov.bb,"Could not resolve host: cpcontacts.training.fireservice.gov.bb"
academy.fireservice.gov.bb,"SSL certificate problem: certificate has expired"
cpcalendars.caipo.gov.bb,"Could not resolve host: cpcalendars.caipo.gov.bb"
demo.internationalbusiness.gov.bb,"Could not resolve host: demo.internationalbusiness.gov.bb"
autodiscover.mcs.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.mcs.gov.bb'"
autodiscover.pad.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.pad.gov.bb'"
eportal.townplanning.gov.bb,"Could not resolve host: eportal.townplanning.gov.bb"
eportal.planning.gov.bb,"Could not resolve host: eportal.planning.gov.bb"
barbadosfiu.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'barbadosfiu.gov.bb'"
dev.ezpay.gov.bb,"Failed to connect to dev.ezpay.gov.bb port 443 after 173 ms: Could not connect to server"
etax.ird.gov.bb,"Could not resolve host: etax.ird.gov.bb"
autodiscover.ncst.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.ncst.gov.bb'"
biodiversity.gov.bb,"200"
commerce.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'commerce.gov.bb'"
caipo.gov.bb,"200"
controlpanel.cloud.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'controlpanel.cloud.gov.bb'"
cpanel.pad.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpanel.pad.gov.bb'"
ess.gov.bb,"Could not resolve host: ess.gov.bb"
autodiscover.private.ta.gov.bb,"Could not resolve host: autodiscover.private.ta.gov.bb"
gisbarbados.gov.bb,"403"
autodiscover.bwa.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.bwa.gov.bb'"
cpanel.ncst.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpanel.ncst.gov.bb'"
cpcalendars.pmo.gov.bb,"500"
gov.bb,"Could not resolve host: gov.bb"
foreign.gov.bb,"301"
gob-rtc.barbados.gov.bb,"Could not resolve host: gob-rtc.barbados.gov.bb"
eplanning.townplanning.gov.bb,"200"
emanager.townplanning.gov.bb,"200"
alerts.cloud.gov.bb,"200"
helpdesk.shape.gov.bb,"Could not resolve host: helpdesk.shape.gov.bb"
barbados.gov.bb,"403"
api.shape.gov.bb,"200"
da.stats.gov.bb,"200"
i2.nccbarbados.gov.bb,"Could not resolve host: i2.nccbarbados.gov.bb"
cpanel.ftc.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpanel.ftc.gov.bb'"
be.shape.gov.bb,"200"
bla.gov.bb,"302"
bao.gov.bb,"200"
bvtb.gov.bb,"200"
cpcalendars.barbadosfiu.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpcalendars.barbadosfiu.gov.bb'"
dem.gov.bb,"200"
fiuconnect.gov.bb,"302"
azure.bwa.gov.bb,"SSL certificate problem: certificate has expired"
barstats.gov.bb,"SSL certificate problem: certificate has expired"
governmentprintery.gov.bb,"200"
ee.stats.gov.bb,"200"
mail.accreditation.gisbarbados.gov.bb,"Could not resolve host: mail.accreditation.gisbarbados.gov.bb"
labour.gov.bb,"200"
comdev.gov.bb,"200"
gitlab-registry.cloud.gov.bb,"503"
mail.barstats.gov.bb,"Could not resolve host: mail.barstats.gov.bb"
gitlab.cloud.gov.bb,"503"
forms.gov.bb,"200"
mail.caipo.gov.bb,"Could not resolve host: mail.caipo.gov.bb"
mail.commerce.gov.bb,"Could not resolve host: mail.commerce.gov.bb"
ftc.gov.bb,"200"
accreditation.gisbarbados.gov.bb,"200"
landsandsurveys.gov.bb,"200"
energy.gov.bb,"200"
fireservice.gov.bb,"200"
kc.stats.gov.bb,"301"
api.ezpaylite.cloud.gov.bb,"Could not resolve host: api.ezpaylite.cloud.gov.bb"
alerts.gisbarbados.gov.bb,"200"
ezpay.gov.bb,"302"
mail.labour.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'mail.labour.gov.bb'"
autodiscover.barstats.gov.bb,"Could not resolve host: autodiscover.barstats.gov.bb"
mail.barbadosfiu.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'mail.barbadosfiu.gov.bb'"
bdsfinance.gov.bb,"Could not resolve host: bdsfinance.gov.bb"
mail.qeh.gov.bb,"Could not resolve host: mail.qeh.gov.bb"
mail.oag.gov.bb,"Could not resolve host: mail.oag.gov.bb"
autodiscover.foreign.gov.bb,"Failed to connect to autodiscover.foreign.gov.bb port 443 after 1585 ms: Could not connect to server"
logs.cloud.gov.bb,"401"
mail.training.fireservice.gov.bb,"Could not resolve host: mail.training.fireservice.gov.bb"
cabinetoffice.gov.bb,"Could not resolve host: cabinetoffice.gov.bb"
cdn.nccbarbados.gov.bb,"Could not resolve host: cdn.nccbarbados.gov.bb"
mail1.tourism.gov.bb,"Could not resolve host: mail1.tourism.gov.bb"
autodiscover.mha.gov.bb,"Could not resolve host: autodiscover.mha.gov.bb"
basis.gov.bb,"Could not resolve host: basis.gov.bb"
autodiscover.ta.gov.bb,"Could not resolve host: autodiscover.ta.gov.bb"
hotline.shape.gov.bb,"200"
mail.ncst.gov.bb,"Could not resolve host: mail.ncst.gov.bb"
media.gisbarbados.gov.bb,"403"
byac.gov.bb,"200"
cpcontacts.caipo.gov.bb,"Could not resolve host: cpcontacts.caipo.gov.bb"
meet.bigmail.gov.bb,"Could not resolve host: meet.bigmail.gov.bb"
mail.housing.gov.bb,"Recv failure: Connexion ré-initialisée par le correspondant"
childcareboard.gov.bb,"200"
kc.health.gov.bb,"302"
autodiscover.bigmail.gov.bb,"Could not resolve host: autodiscover.bigmail.gov.bb"
autodiscover.tourism.gov.bb,"Could not resolve host: autodiscover.tourism.gov.bb"
criminaljustice.gov.bb,"Could not resolve host: criminaljustice.gov.bb"
mrd.gov.bb,"Could not resolve host: mrd.gov.bb"
mot-vm02.tourism.gov.bb,"Could not resolve host: mot-vm02.tourism.gov.bb"
autodiscover.internationalbusiness.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.internationalbusiness.gov.bb'"
autodiscover.qeh.gov.bb,"Failed to connect to autodiscover.qeh.gov.bb port 443 after 1819 ms: Could not connect to server"
nccbarbados.gov.bb,"Could not resolve host: nccbarbados.gov.bb"
oagex13.oag.gov.bb,"Could not resolve host: oagex13.oag.gov.bb"
payments.ezpaylite.cloud.gov.bb,"Could not resolve host: payments.ezpaylite.cloud.gov.bb"
mobile.bdf.gov.bb,"Could not resolve host: mobile.bdf.gov.bb"
mol.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'mol.gov.bb'"
planning.gov.bb,"Could not resolve host: planning.gov.bb"
autodiscover.basis.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.basis.gov.bb'"
bps.gov.bb,"200"
cpcontacts.internationalbusiness.gov.bb,"Could not resolve host: cpcontacts.internationalbusiness.gov.bb"
cpanel.basis.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpanel.basis.gov.bb'"
immigration.gov.bb,"200"
kiosk.bwa.gov.bb,"SSL certificate problem: certificate has expired"
owncloud.foreign.gov.bb,"SSL certificate problem: unable to get local issuer certificate"
cpanel.pmo.gov.bb,"500"
mail.telecoms.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'mail.telecoms.gov.bb'"
ncst.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'ncst.gov.bb'"
reform.gov.bb,"Could not resolve host: reform.gov.bb"
pad.gov.bb,"Could not resolve host: pad.gov.bb"
heritagebarbados.gov.bb,"500"
agriculture.gov.bb,"200"
cpcontacts.pmo.gov.bb,"500"
secure.bra.gov.bb,"Could not resolve host: secure.bra.gov.bb"
autodiscover.barbados.gov.bb,"302"
cpanel.mcs.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpanel.mcs.gov.bb'"
bwa.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'bwa.gov.bb'"
asycuda.customs.gov.bb,"200"
aeoiportal.bra.gov.bb,"200"
mes.gov.bb,"301"
cpanel.barbadosfiu.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpanel.barbadosfiu.gov.bb'"
cpcontacts.barbadosfiu.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'cpcontacts.barbadosfiu.gov.bb'"
mail.basis.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'mail.basis.gov.bb'"
eplanning.planning.gov.bb,"200"
sip.bigmail.gov.bb,"Could not resolve host: sip.bigmail.gov.bb"
preview.oag.gov.bb,"Recv failure: Connexion ré-initialisée par le correspondant"
preview.ta.gov.bb,"Could not resolve host: preview.ta.gov.bb"
portal.bra.gov.bb,"SSL certificate problem: unable to get local issuer certificate"
staging.nis.gov.bb,"Could not resolve host: staging.nis.gov.bb"
mps.gov.bb,"200"
portal.tourism.gov.bb,"200"
staging.foreign.gov.bb,"SSL: no alternative certificate subject name matches target hostname 'staging.foreign.gov.bb'"
preview.tourism.gov.bb,"Recv failure: Connexion ré-initialisée par le correspondant"
sip.barbados.gov.bb,"Could not resolve host: sip.barbados.gov.bb"
surveys.nis.gov.bb,"Could not resolve host: surveys.nis.gov.bb"
sustainablelandmanagement.gov.bb,"Could not resolve host: sustainablelandmanagement.gov.bb"
solid.gov.bb,"200"
test.gisbarbados.gov.bb,"Could not resolve host: test.gisbarbados.gov.bb"
tamis.bra.gov.bb,"Could not resolve host: tamis.bra.gov.bb"
telecoms.gov.bb,"Could not resolve host: telecoms.gov.bb"
library.gov.bb,"200"
mail.bwa.gov.bb,"302"
etax.bra.gov.bb,"SSL certificate problem: unable to get local issuer certificate"
ncripp.czmu.gov.bb,"SSL certificate problem: unable to get local issuer certificate"
portal.oag.gov.bb,"200"
fsc.gov.bb,"301"
directory.barbados.gov.bb,"SSL certificate problem: certificate has expired"
electoral.barbados.gov.bb,"301"
nis.gov.bb,"301"
travelform.gov.bb,"429"
vpn.cloud.gov.bb,"Could not resolve host: vpn.cloud.gov.bb"
tvetcouncil.gov.bb,"Could not resolve host: tvetcouncil.gov.bb"
portal.ess.gov.bb,"200"
nsg.gov.bb,"200"
manage.agriculture.gov.bb,"302"
