subdomain,mx
21junio2016.descolonizacion.gob.bo,none
24mayo.noracismo.gob.bo,none
aben.gob.bo,0 smtp.aben.gob.bo.; 5 smtp2.aben.gob.bo.
account-idetest.agetic.gob.bo,none
activos.pevd.gob.bo,none
admin.geo.gob.bo,dig error
adminweb.ddeduclpz.gob.bo,none
adsib.gob.bo,10 mail.adsib.gob.bo.
adultomayor.egpp.gob.bo,none
ae.gob.bo,none
afcoop.gob.bo,10 afcoop.gob.bo.
agenda.oopp.gob.bo,none
agenda.sgc.gob.bo,none
agetic.gob.bo,10 smtp.agetic.gob.bo.
agitlab.agetic.gob.bo,none
ait.gob.bo,10 antispam1.megalink.com.
aj.gob.bo,10 imsva.aj.gob.bo.
aldt.gob.bo,none
almacenes.iniaf.gob.bo,none
alternativa.sie.gob.bo,none
amatrix.agetic.gob.bo,none
amdech.gob.bo,none
analitycs.adsib.gob.bo,none
anbsw04.aduana.gob.bo,none
andresibanez.gob.bo,none
anh.gob.bo,5 antispam1.megalink.com.
api.gamsiv.gob.bo,none
api.senado.gob.bo,none
apisetram.gamsiv.gob.bo,none
aplicaciones.aps.gob.bo,dig error
apostilla.gob.bo,none
apoyo.egpp.gob.bo,none
app.egpp.gob.bo,none
app.senado.gob.bo,none
appweb-01.sirh.gob.bo,none
appweb-02.sirh.gob.bo,none
aps.gob.bo,dig error
archt.gob.bo,none
asamblea.agetic.gob.bo,dig error
asamblea.vicepresidencia.gob.bo,none
asamblea2.agetic.gob.bo,none
asamblearegionaldelchaco.gob.bo,none
asambleasantacruz.gob.bo,none
asfi.gob.bo,10 mail.asfi.gob.bo.
asinsa.gob.bo,none
aspb.gob.bo,none
att.gob.bo,10 antispam1.weblinksrl.com.
aulavirtual.bcb.gob.bo,none
autodiscover.aj.gob.bo,none
autodiscover.archt.gob.bo,none
autodiscover.bcb.gob.bo,none
autodiscover.colquiri.gob.bo,none
autodiscover.comarapa.gob.bo,none
autodiscover.conalpedis.gob.bo,none
autodiscover.emsa.gob.bo,none
autodiscover.fbm.gob.bo,none
autodiscover.fnse.gob.bo,none
autodiscover.gamcuatrocanadas.gob.bo,none
autodiscover.gamy.gob.bo,none
autodiscover.gmsantacruz.gob.bo,none
autodiscover.impuestos.gob.bo,none
autodiscover.insumosbolivia.gob.bo,none
autodiscover.municipiovacas.gob.bo,none
autodiscover.noracismo.gob.bo,none
autodiscover.probolivia.gob.bo,none
autodiscover.santacruz.gob.bo,none
autodiscover.selaoruro.gob.bo,none
autodiscover.tjsantacruz.gob.bo,none
autodiscover.yapacani.gob.bo,none
bancosol.egpp.gob.bo,none
baneco.egpp.gob.bo,none
bbb.gob.bo,none
bcb.egpp.gob.bo,none
bcb.gob.bo,none
bcp.egpp.gob.bo,none
benedcon.ibten.gob.bo,none
beni.gob.bo,none
beniturismo.beni.gob.bo,none
beta.gampocoata.gob.bo,none
betanzos.gob.bo,none
bi.ae.gob.bo,none
bi.ruat.gob.bo,none
bi.sirh.gob.bo,none
bi.ypfb.gob.bo,none
biblioteca.conalpedis.gob.bo,none
biblioteca.ddeduclpz.gob.bo,none
bibliotecavirtual.egpp.gob.bo,none
bid.ypfb.gob.bo,none
bisa.egpp.gob.bo,none
blog.agetic.gob.bo,none
bnb.egpp.gob.bo,none
bolivia.gob.bo,none
boltur.gob.bo,dig error
bonos.bcb.gob.bo,none
bonosusa.bcb.gob.bo,none
bpm.agetic.gob.bo,none
