subdomain,http_status,mx
131940.qld.gov.au,Recv failure: Connexion ré-initialisée par le correspondant,none
1mac.dpc.vic.gov.au,Could not resolve host: 1mac.dpc.vic.gov.au,none
4c.dhhs.tas.gov.au,Could not resolve host: 4c.dhhs.tas.gov.au,none
4c.test.dhhs.tas.gov.au,Could not resolve host: 4c.test.dhhs.tas.gov.au,none
aad.gov.au,SSL: no alternative certificate subject name matches target hostname 'aad.gov.au',20 smtp02.aad.gov.au.; 10 aad-gov-au.mail.protection.outlook.com.; 20 smtp01.aad.gov.au.
aao-icag.innovation.gov.au,Could not resolve host: aao-icag.innovation.gov.au,none
aao-icagpp.innovation.gov.au,Could not resolve host: aao-icagpp.innovation.gov.au,none
aaonline.deewr.gov.au,Could not resolve host: aaonline.deewr.gov.au,none
abr.business.gov.au,404,none
abr.gov.au,HTTP/2 stream 1 was not closed cleanly: INTERNAL_ERROR (err 2),10 s1segprod.ato.gov.au.; 10 s2segprod.ato.gov.au.
acat.act.gov.au,403,none
acc.blink.health.gov.au,Connection timed out after 3000 milliseconds,none
accap27.adelaide.sa.gov.au,Could not resolve host: accap27.adelaide.sa.gov.au,none
accap29.adelaide.sa.gov.au,Could not resolve host: accap29.adelaide.sa.gov.au,none
accellion.wyndham.vic.gov.au,Could not resolve host: accellion.wyndham.vic.gov.au,none
access.accc.gov.au,Connection timed out after 3001 milliseconds,none
access.act.gov.au,503,none
access.ag.gov.au,Connection timed out after 3000 milliseconds,none
access.anmm.gov.au,Could not resolve host: access.anmm.gov.au,none
access.atsb.gov.au,Could not resolve host: access.atsb.gov.au,none
access.auburn.nsw.gov.au,Could not resolve host: access.auburn.nsw.gov.au,none
access.austrade.gov.au,302,none
access.bizlink.nsw.gov.au,Connection timed out after 3002 milliseconds,none
access.canterbury.nsw.gov.au,Connection timed out after 3000 milliseconds,none
access.casa.gov.au,Could not resolve host: access.casa.gov.au,none
access.centrelink.gov.au,Connection timed out after 3001 milliseconds,none
access.classification.gov.au,Connection timed out after 3002 milliseconds,none
access.community.nsw.gov.au,Connection timed out after 3002 milliseconds,none
access.correctiveservices.nsw.gov.au,Connection timed out after 3002 milliseconds,none
access.customs.gov.au,Could not resolve host: access.customs.gov.au,none
access.dadhc.nsw.gov.au,Could not resolve host: access.dadhc.nsw.gov.au,none
access.dais.sa.gov.au,Could not resolve host: access.dais.sa.gov.au,none
access.devonport.tas.gov.au,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
access.dha.gov.au,Could not resolve host: access.dha.gov.au,none
access.doh.health.nsw.gov.au,Could not resolve host: access.doh.health.nsw.gov.au,none
access.environment.nsw.gov.au,302,none
access.fahcsia.gov.au,Could not resolve host: access.fahcsia.gov.au,none
access.futurefund.gov.au,Could not resolve host: access.futurefund.gov.au,none
access.geelongcity.vic.gov.au,Could not resolve host: access.geelongcity.vic.gov.au,none
access.gsahs.health.nsw.gov.au,Could not resolve host: access.gsahs.health.nsw.gov.au,none
access.health.gov.au,Failed to connect to access.health.gov.au port 443 after 578 ms: Could not connect to server,none
access.health.qld.gov.au,Connection timed out after 3001 milliseconds,none
access.humanservices.nsw.gov.au,Could not resolve host: access.humanservices.nsw.gov.au,none
access.infrastructure.gov.au,302,none
access.innovation.gov.au,Connection timed out after 3002 milliseconds,none
