subdomain,http_status
autodiscover.mpwu.gov.ki,"Could not resolve host: autodiscover.mpwu.gov.ki"
autodiscover.kiribatimaritime.gov.ki,"Could not resolve host: autodiscover.kiribatimaritime.gov.ki"
autodiscover.mfa.gov.ki,"Could not resolve host: autodiscover.mfa.gov.ki"
autodiscover.nso.gov.ki,"Could not resolve host: autodiscover.nso.gov.ki"
autodiscover.kap.gov.ki,"Could not resolve host: autodiscover.kap.gov.ki"
autodiscover.mlpid.gov.ki,"Could not resolve host: autodiscover.mlpid.gov.ki"
climate.gov.ki,"Could not resolve host: climate.gov.ki"
autodiscover.procurement.gov.ki,"Could not resolve host: autodiscover.procurement.gov.ki"
backup.climate.gov.ki,"Could not resolve host: backup.climate.gov.ki"
ald.melad.gov.ki,"Could not resolve host: ald.melad.gov.ki"
beta.mfed.gov.ki,"Could not resolve host: beta.mfed.gov.ki"
booked.micttd.gov.ki,"Could not resolve host: booked.micttd.gov.ki"
autodiscover.mwysa.gov.ki,"Failed to connect to autodiscover.mwysa.gov.ki port 443 after 96 ms: Could not connect to server"
autodiscover.internalaffairs.gov.ki,"Could not resolve host: autodiscover.internalaffairs.gov.ki"
collabtive.mise.gov.ki,"Could not resolve host: collabtive.mise.gov.ki"
cpanel.nso.gov.ki,"Could not resolve host: cpanel.nso.gov.ki"
cpanel.mfa.gov.ki,"Could not resolve host: cpanel.mfa.gov.ki"
cpcalendars.climate.gov.ki,"Could not resolve host: cpcalendars.climate.gov.ki"
cpanel.mid.gov.ki,"Could not resolve host: cpanel.mid.gov.ki"
cpanel.mcic.gov.ki,"Could not resolve host: cpanel.mcic.gov.ki"
court.kiribatijudiciary.gov.ki,"Could not resolve host: court.kiribatijudiciary.gov.ki"
cpanel.mlpid.gov.ki,"Could not resolve host: cpanel.mlpid.gov.ki"
cpanel.mwysa.gov.ki,"Could not resolve host: cpanel.mwysa.gov.ki"
cpanel.moe.gov.ki,"Could not resolve host: cpanel.moe.gov.ki"
cpanel.kiribatimaritime.gov.ki,"Could not resolve host: cpanel.kiribatimaritime.gov.ki"
cpanel.mise.gov.ki,"Could not resolve host: cpanel.mise.gov.ki"
cpcalendars.mpwu.gov.ki,"Could not resolve host: cpcalendars.mpwu.gov.ki"
cpcalendars.kiribatimaritime.gov.ki,"Could not resolve host: cpcalendars.kiribatimaritime.gov.ki"
cpcalendars.mise.gov.ki,"Could not resolve host: cpcalendars.mise.gov.ki"
cpanel.climate.gov.ki,"Could not resolve host: cpanel.climate.gov.ki"
cpanel.mpwu.gov.ki,"Could not resolve host: cpanel.mpwu.gov.ki"
cpanel.procurement.gov.ki,"Could not resolve host: cpanel.procurement.gov.ki"
cpcalendars.kap.gov.ki,"Could not resolve host: cpcalendars.kap.gov.ki"
cpcalendars.mfa.gov.ki,"Could not resolve host: cpcalendars.mfa.gov.ki"
cpcalendars.melad.gov.ki,"Could not resolve host: cpcalendars.melad.gov.ki"
cpanel.internalaffairs.gov.ki,"Could not resolve host: cpanel.internalaffairs.gov.ki"
assets.micttd.gov.ki,"SSL: no alternative certificate subject name matches target hostname 'assets.micttd.gov.ki'"
cpcalendars.mwysa.gov.ki,"Could not resolve host: cpcalendars.mwysa.gov.ki"
cpcalendars.internalaffairs.gov.ki,"Could not resolve host: cpcalendars.internalaffairs.gov.ki"
awerika.parliament.gov.ki,"Could not resolve host: awerika.parliament.gov.ki"
cpcalendars.mlpid.gov.ki,"Could not resolve host: cpcalendars.mlpid.gov.ki"
cpcalendars.nso.gov.ki,"Could not resolve host: cpcalendars.nso.gov.ki"
cpcalendars.ob.gov.ki,"Could not resolve host: cpcalendars.ob.gov.ki"
autodiscover.caa.gov.ki,"Could not resolve host: autodiscover.caa.gov.ki"
autodiscover.pso.gov.ki,"Failed to connect to autodiscover.pso.gov.ki port 443 after 215 ms: Could not connect to server"
cpcalendars.procurement.gov.ki,"Could not resolve host: cpcalendars.procurement.gov.ki"
cpcontacts.kap.gov.ki,"Could not resolve host: cpcontacts.kap.gov.ki"
cpcontacts.climate.gov.ki,"Could not resolve host: cpcontacts.climate.gov.ki"
cpcalendars.justice.gov.ki,"Could not resolve host: cpcalendars.justice.gov.ki"
admin.justice.gov.ki,"Could not resolve host: admin.justice.gov.ki"
cpcalendars.mhms.gov.ki,"Could not resolve host: cpcalendars.mhms.gov.ki"
autodiscover.kiribatijudiciary.gov.ki,"Could not resolve host: autodiscover.kiribatijudiciary.gov.ki"
cpanel.kap.gov.ki,"Could not resolve host: cpanel.kap.gov.ki"
cpcontacts.internalaffairs.gov.ki,"Could not resolve host: cpcontacts.internalaffairs.gov.ki"
cpanel.kiribatijudiciary.gov.ki,"Could not resolve host: cpanel.kiribatijudiciary.gov.ki"
cpcalendars.kiribatijudiciary.gov.ki,"Could not resolve host: cpcalendars.kiribatijudiciary.gov.ki"
cpcontacts.kiribatimaritime.gov.ki,"Could not resolve host: cpcontacts.kiribatimaritime.gov.ki"
cpcontacts.mpwu.gov.ki,"Could not resolve host: cpcontacts.mpwu.gov.ki"
cpcontacts.nso.gov.ki,"Could not resolve host: cpcontacts.nso.gov.ki"
email.fisheries.gov.ki,"Could not resolve host: email.fisheries.gov.ki"
