subdomain,http_status
147pilar.gob.ar,"Could not resolve host: 147pilar.gob.ar"
agendadigital.gob.ar,"Could not resolve host: agendadigital.gob.ar"
amparo.iosper.gob.ar,"Could not resolve host: amparo.iosper.gob.ar"
apexapp.dir.riogrande.gob.ar,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
accesible.corrientesprensa.gob.ar,"Could not resolve host: accesible.corrientesprensa.gob.ar"
2015elecciones.gob.ar,"Could not resolve host: 2015elecciones.gob.ar"
aftic.gob.ar,"Could not resolve host: aftic.gob.ar"
app-rentasweb.preprod.rentasweb.gob.ar,"Could not resolve host: app-rentasweb.preprod.rentasweb.gob.ar"
app.iosper.gob.ar,"Could not resolve host: app.iosper.gob.ar"
arbolado.macia.gob.ar,"Could not resolve host: arbolado.macia.gob.ar"
administracion.aftic.gob.ar,"Could not resolve host: administracion.aftic.gob.ar"
ardifusion.gob.ar,"Could not resolve host: ardifusion.gob.ar"
argentinacomparte.gob.ar,"Could not resolve host: argentinacomparte.gob.ar"
argentinacompra.gob.ar,"Could not resolve host: argentinacompra.gob.ar"
archivos.puntodigital.paisdigital.modernizacion.gob.ar,"Could not resolve host: archivos.puntodigital.paisdigital.modernizacion.gob.ar"
atalivaroca.gob.ar,"Could not resolve host: atalivaroca.gob.ar"
arts.gob.ar,"Could not resolve host: arts.gob.ar"
atm.gob.ar,"Could not resolve host: atm.gob.ar"
arsat.pinamar.gob.ar,"Could not resolve host: arsat.pinamar.gob.ar"
autodiscover.fesp.gob.ar,"Could not resolve host: autodiscover.fesp.gob.ar"
atencion.nic.gob.ar,"Could not resolve host: atencion.nic.gob.ar"
asip.gob.ar,"Could not resolve host: asip.gob.ar"
auth.afip.gob.ar,"Could not resolve host: auth.afip.gob.ar"
aulavirtual.policialp.gob.ar,"Could not resolve host: aulavirtual.policialp.gob.ar"
aulasstg.jefatura.gob.ar,"Could not resolve host: aulasstg.jefatura.gob.ar"
autodiscover.anmat.gob.ar,"Could not resolve host: autodiscover.anmat.gob.ar"
autodiscover.migraciones.gob.ar,"Could not resolve host: autodiscover.migraciones.gob.ar"
autodiscover.fiscaliageneral.gob.ar,"Could not resolve host: autodiscover.fiscaliageneral.gob.ar"
autodiscover.srt.gob.ar,"Could not resolve host: autodiscover.srt.gob.ar"
autodiscover.jefatura.gob.ar,"Could not resolve host: autodiscover.jefatura.gob.ar"
automotor.mcrweb.gob.ar,"Could not resolve host: automotor.mcrweb.gob.ar"
administraciontest.aftic.gob.ar,"Could not resolve host: administraciontest.aftic.gob.ar"
ad.sintys.gob.ar,"Could not resolve host: ad.sintys.gob.ar"
back.argentina.gob.ar,"403"
antares.dir.riogrande.gob.ar,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
antifraude.ssn.gob.ar,"Could not resolve host: antifraude.ssn.gob.ar"
automation.profide.gob.ar,"Could not resolve host: automation.profide.gob.ar"
aplicaciones.ambiente.gob.ar,"Could not resolve host: aplicaciones.ambiente.gob.ar"
biblioteca.eni.afi.gob.ar,"Could not resolve host: biblioteca.eni.afi.gob.ar"
app-rentasweb.rentasweb.gob.ar,"Could not resolve host: app-rentasweb.rentasweb.gob.ar"
bicentenario2016.gob.ar,"Could not resolve host: bicentenario2016.gob.ar"
bitacora.salta.gob.ar,"Could not resolve host: bitacora.salta.gob.ar"
boletindgri.gob.ar,"Could not resolve host: boletindgri.gob.ar"
bot.argentina.gob.ar,"Could not resolve host: bot.argentina.gob.ar"
autodiscover.bcra.gob.ar,"Failed to connect to autodiscover.bcra.gob.ar port 443 after 250 ms: Could not connect to server"
autodiscover.gba.gob.ar,"Could not resolve host: autodiscover.gba.gob.ar"
authhomo-ext.afip.gob.ar,"Could not resolve host: authhomo-ext.afip.gob.ar"
autogestion.mcrweb.gob.ar,"Could not resolve host: autogestion.mcrweb.gob.ar"
autodiscover.uif.gob.ar,"Failed to connect to autodiscover.uif.gob.ar port 443 after 273 ms: Could not connect to server"
boletoestudiantil.gob.ar,"Could not resolve host: boletoestudiantil.gob.ar"
archivo.macia.gob.ar,"403"
beneficios.lapaz.gob.ar,"Could not resolve host: beneficios.lapaz.gob.ar"
acn.afip.gob.ar,"Could not resolve host: acn.afip.gob.ar"
autogestion.santotome.gob.ar,"Could not resolve host: autogestion.santotome.gob.ar"
cabildonacional.gob.ar,"301"
anses.gob.ar,"307"
apielecciones.buenosaires.gob.ar,"Could not resolve host: apielecciones.buenosaires.gob.ar"
aplicaciones.dpi.gba.gob.ar,"Could not resolve host: aplicaciones.dpi.gba.gob.ar"
calidad-alimentaria.apps.cordoba.gob.ar,"Could not resolve host: calidad-alimentaria.apps.cordoba.gob.ar"
barilocheturismo.gob.ar,"301"
bellaitalia.gob.ar,"200"
campus2.inap.gob.ar,"Could not resolve host: campus2.inap.gob.ar"
api.ssta.gob.ar,"SSL: no alternative certificate subject name matches target hostname 'api.ssta.gob.ar'"
boletinoficial.gob.ar,"Could not resolve host: boletinoficial.gob.ar"
2015.defensoriaformosa.gob.ar,"301"
api-test.ssta.gob.ar,"SSL: no alternative certificate subject name matches target hostname 'api-test.ssta.gob.ar'"
capacitacion.inap.gob.ar,"Could not resolve host: capacitacion.inap.gob.ar"
casadelacuerdo.gob.ar,"Could not resolve host: casadelacuerdo.gob.ar"
casademoneda.gob.ar,"Could not resolve host: casademoneda.gob.ar"
aw.enacom.gob.ar,"Could not resolve host: aw.enacom.gob.ar"
casadelbicentenario.gob.ar,"301"
buisir.buenosaires.gob.ar,"Could not resolve host: buisir.buenosaires.gob.ar"
autodiscover.turismo.gob.ar,"Could not resolve host: autodiscover.turismo.gob.ar"
afsca.gob.ar,"Could not resolve host: afsca.gob.ar"
casadericardorojas.gob.ar,"301"
arg.gob.ar,"302"
autodiscover.puertobuenosaires.gob.ar,"Failed to connect to autodiscover.puertobuenosaires.gob.ar port 443 after 549 ms: Could not connect to server"
catalogo.sgp.gob.ar,"Could not resolve host: catalogo.sgp.gob.ar"
catamarca.gob.ar,"Could not resolve host: catamarca.gob.ar"
casanatalsarmiento.gob.ar,"301"
ccrf.gob.ar,"Could not resolve host: ccrf.gob.ar"
cde.gob.ar,"Could not resolve host: cde.gob.ar"
cenpe.educacion.gob.ar,"Could not resolve host: cenpe.educacion.gob.ar"
agcba.gob.ar,"SSL certificate problem: unable to get local issuer certificate"
cenareso.gob.ar,"Could not resolve host: cenareso.gob.ar"
cenpecapacitacion.educacion.gob.ar,"Could not resolve host: cenpecapacitacion.educacion.gob.ar"
cenpecontrol.educacion.gob.ar,"Could not resolve host: cenpecontrol.educacion.gob.ar"
apos.gob.ar,"SSL certificate problem: certificate has expired"
cenpemail.educacion.gob.ar,"Could not resolve host: cenpemail.educacion.gob.ar"
cenpetk.educacion.gob.ar,"Could not resolve host: cenpetk.educacion.gob.ar"
autodiscover.fffir.gob.ar,"Could not resolve host: autodiscover.fffir.gob.ar"
ceroveinticinco.gob.ar,"Could not resolve host: ceroveinticinco.gob.ar"
cetmic.gob.ar,"Could not resolve host: cetmic.gob.ar"
administracion.correo.gna.gob.ar,"Could not resolve host: administracion.correo.gna.gob.ar"
apps.snr.gob.ar,"Could not resolve host: apps.snr.gob.ar"
canuelas.gob.ar,"Could not resolve host: canuelas.gob.ar"
autodiscover.anses.gob.ar,"307"
