hostname,score,sources,label,level
eeas.europa.eu,6,wikidata;wikidata,Delegation of the European Union to Indonesia and Brunei Darussalam | EU Mission to ASEAN,central
mkri.id,6,wikidata,Constitutional Court of the Republic of Indonesia,
aipi.or.id,4,wikidata,Indonesian Academy of Sciences,
bdi-kejatijambi.id,4,wikidata,Q131424574,
bpdp.or.id,4,wikidata,Badan Pengelola Dana Perkebunan,
jakarta.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Jakarta",central
jordanembassy.or.id,4,wikidata,embassy of Jordan in Indonesia,central
lldikti9.id,4,wikidata,LLDIKTI Wilayah IX Sulawesi,
lmkn.id,4,wikidata,National Collective Management Organization,
rri.co.id,4,wikidata,Radio Republik Indonesia,
sejarah-tni.mil.id,4,wikidata,Center for Indonesian National Military's History,
uzembassy.id,4,wikidata,embassy of Uzbekistan in Indonesia,central
bdembassyjakarta.org,3,wikidata,"Embassy of Bangladesh, Jakarta",central
cubadiplomatica.cu,3,wikidata,embassy of Cuba in Indonesia,central
emb-algeria.org,3,wikidata,"Embassy of Algeria, Jakarta",central
embamoc-indonesia.com,3,wikidata,embassy of Mozambique in Indonesia,central
fijiembajak.com,3,wikidata,embassy of Fiji in Indonesia,central
finlandabroad.fi,3,wikidata,embassy of Finland in Indonesia,central
id.ambafrance.org,3,wikidata,"Embassy of France, Jakarta",central
id.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Jakarta",central
id.mvep.hr,3,wikidata,embassy of Croatia in Indonesia,central
indonesia.mid.ru,3,wikidata,embassy of Russia in Indonesia,central
indonesien.um.dk,3,wikidata,embassy of Denmark in Indonesia,central
jakarta.diplo.de,3,wikidata,"Embassy of Germany, Jakarta",central
jakarta.embassy.qa,3,wikidata,embassy of Qatar in Indonesia,central
jakarta.mae.ro,3,wikidata,embassy of Romania in Indonesia,central
jclec.org,3,wikidata,Jakarta Centre for Law Enforcement Cooperation,
mfa.bg,3,wikidata,embassy of Bulgaria in Indonesia,central
mfa.gr,3,wikidata,embassy of Greece in Indonesia,central
mzv.cz,3,wikidata,embassy of the Czech republic in Indonesia,central
mzv.sk,3,wikidata,embassy of Slovakia in Indonesia,central
norway.no,3,wikidata,Embassy of Norway in Indonesia,central
nunciatureindonesia.org,3,wikidata,Apostolic Nunciature to Indonesia,central
pakembjakarta.org,3,wikidata,embassy of Pakistan in Indonesia,central
rsm-indonesia.com,3,wikidata,embassy of San Marino in Indonesia,central
rvipolice.com,3,wikidata,Royal Virgin Islands Police Force,
srilankaembassyjakarta.com,3,wikidata,embassy of Sri Lanka in Indonesia,central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Jakarta",central
thaiembassyjakarta.com,3,wikidata,"Embassy of Thailand, Jakarta",central
vietnamembassy-indonesia.org,3,wikidata,embassy of Vietnam in Indonesia,central
id.usembassy.gov,2,wikidata;wikidata;wikidata,"Embassy of the United States, Jakarta | Consulate of the United States, Medan | Consulate-General of the United States, Surabaya",central
roc-taiwan.org,1,wikidata;wikidata;wikidata,"Taipei Economic and Trade Office in Surabaya | Taipei Economic and Trade Office, Jakarta, Indonesia",central
