hostname,score,sources,label,level,http_status,mx
cbc.bb,4,wikidata,Caribbean Broadcasting Corporation,,301,10 cbc-bb.mail.protection.outlook.com.
centralbank.org.bb,4,wikidata,Central Bank of Barbados,,301,10 mxb-0054d401.gslb.pphosted.com.; 10 mxa-0054d401.gslb.pphosted.com.
eeas.europa.eu,3,wikidata,"Delegation of the European Union to Barbados, the Eastern Caribbean States, the OECS and CARICOM/CARIFORUM",central,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
barbadosparliament.com,1,wikidata;wikidata;wikidata;wikidata,Parliament of Barbados | Senate of Barbados | House of Assembly of Barbados,central,200,20 mx20.antispam.mailspamprotection.com.; 30 mx30.antispam.mailspamprotection.com.; 10 mx10.antispam.mailspamprotection.com.
