subdomain,parent_domain,http_status,mx
academy.fireservice.gov.bb,gov.bb,SSL certificate problem: certificate has expired,none
access.barbados.gov.bb,gov.bb,Could not resolve host: access.barbados.gov.bb,none
access.customs.gov.bb,gov.bb,Connection timed out after 3000 milliseconds,none
access.ta.gov.bb,gov.bb,Could not resolve host: access.ta.gov.bb,none
accreditation.gisbarbados.gov.bb,gov.bb,200,none
activesync.private.ta.gov.bb,gov.bb,Could not resolve host: activesync.private.ta.gov.bb,none
adminportalpreview.bra.gov.bb,gov.bb,Connection timed out after 3000 milliseconds,none
aeoiportal.bra.gov.bb,gov.bb,200,none
agriculture.gov.bb,gov.bb,200,5 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
alerts.cloud.gov.bb,gov.bb,200,none
alerts.gisbarbados.gov.bb,gov.bb,200,none
alertsios.gisbarbados.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'alertsios.gisbarbados.gov.bb',none
api.ezpaylite.cloud.gov.bb,gov.bb,Could not resolve host: api.ezpaylite.cloud.gov.bb,none
api.shape.gov.bb,gov.bb,200,none
archive.nccbarbados.gov.bb,gov.bb,Could not resolve host: archive.nccbarbados.gov.bb,none
asycuda.customs.gov.bb,gov.bb,200,none
autodiscover.accreditation.gisbarbados.gov.bb,gov.bb,Could not resolve host: autodiscover.accreditation.gisbarbados.gov.bb,none
autodiscover.barbados.gov.bb,gov.bb,302,none
autodiscover.barstats.gov.bb,gov.bb,Could not resolve host: autodiscover.barstats.gov.bb,none
autodiscover.basis.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.basis.gov.bb',none
autodiscover.bigmail.gov.bb,gov.bb,Could not resolve host: autodiscover.bigmail.gov.bb,none
autodiscover.bwa.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.bwa.gov.bb',none
autodiscover.cabinetoffice.gov.bb,gov.bb,Could not resolve host: autodiscover.cabinetoffice.gov.bb,none
autodiscover.commerce.gov.bb,gov.bb,Could not resolve host: autodiscover.commerce.gov.bb,none
autodiscover.energy.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.energy.gov.bb',none
autodiscover.foreign.gov.bb,gov.bb,Failed to connect to autodiscover.foreign.gov.bb port 443 after 1585 ms: Could not connect to server,none
autodiscover.internationalbusiness.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.internationalbusiness.gov.bb',none
autodiscover.mcs.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.mcs.gov.bb',none
autodiscover.mha.gov.bb,gov.bb,Could not resolve host: autodiscover.mha.gov.bb,none
autodiscover.ncst.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.ncst.gov.bb',none
autodiscover.oag.gov.bb,gov.bb,Could not resolve host: autodiscover.oag.gov.bb,none
autodiscover.pad.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.pad.gov.bb',none
autodiscover.pmo.gov.bb,gov.bb,Could not resolve host: autodiscover.pmo.gov.bb,none
autodiscover.private.ta.gov.bb,gov.bb,Could not resolve host: autodiscover.private.ta.gov.bb,none
autodiscover.qeh.gov.bb,gov.bb,Failed to connect to autodiscover.qeh.gov.bb port 443 after 1819 ms: Could not connect to server,none
autodiscover.reform.gov.bb,gov.bb,Could not resolve host: autodiscover.reform.gov.bb,none
autodiscover.ta.gov.bb,gov.bb,Could not resolve host: autodiscover.ta.gov.bb,none
autodiscover.tourism.gov.bb,gov.bb,Could not resolve host: autodiscover.tourism.gov.bb,none
av.barbados.gov.bb,gov.bb,Connection timed out after 3000 milliseconds,none
azure.bwa.gov.bb,gov.bb,SSL certificate problem: certificate has expired,none
bac.gov.bb,gov.bb,200,0 bac-gov-bb.mail.protection.outlook.com.
bao.gov.bb,gov.bb,200,10 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
barbados.gov.bb,gov.bb,403,none
barbadosfiu.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'barbadosfiu.gov.bb',none
barbadoslawcourts.gov.bb,gov.bb,Could not resolve host: barbadoslawcourts.gov.bb,0 mx1.mailchannels.net.; 0 mx2.mailchannels.net.
barbadosnetwork.foreign.gov.bb,gov.bb,Connection timed out after 3000 milliseconds,none
barstats.gov.bb,gov.bb,SSL certificate problem: certificate has expired,none
basis.gov.bb,gov.bb,Could not resolve host: basis.gov.bb,none
bbtld.telecoms.gov.bb,gov.bb,200,none
bdsfinance.gov.bb,gov.bb,Could not resolve host: bdsfinance.gov.bb,none
be.shape.gov.bb,gov.bb,200,none
ben.gov.bb,gov.bb,Could not resolve host: ben.gov.bb,none
benapp.gov.bb,gov.bb,Connection timed out after 3001 milliseconds,10 mx01.ionos.com.; 10 mx00.ionos.com.
bginis.gov.bb,gov.bb,Could not resolve host: bginis.gov.bb,none
bimsafe.gov.bb,gov.bb,Connection timed out after 3001 milliseconds,10 mx00.ionos.com.; 10 mx01.ionos.com.
bimshield.gov.bb,gov.bb,Connection timed out after 3000 milliseconds,none
biodiversity.gov.bb,gov.bb,200,1 _dc-mx.a67b4f8f2050.biodiversity.gov.bb.
bla.gov.bb,gov.bb,302,10 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
blrsearch.gov.bb,gov.bb,Connection timed out after 3000 milliseconds,none
bps.gov.bb,gov.bb,200,none
bra.gov.bb,gov.bb,Could not resolve host: bra.gov.bb,none
bvtb.gov.bb,gov.bb,200,10 mx2-us1.ppe-hosted.com.; 10 mx1-us1.ppe-hosted.com.
bwa.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'bwa.gov.bb',none
byac.gov.bb,gov.bb,200,10 mx2.hostinger.com.; 5 mx1.hostinger.com.
cabinetoffice.gov.bb,gov.bb,Could not resolve host: cabinetoffice.gov.bb,10 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
caipo.gov.bb,gov.bb,200,none
cdn.gisbarbados.gov.bb,gov.bb,403,none
cdn.nccbarbados.gov.bb,gov.bb,Could not resolve host: cdn.nccbarbados.gov.bb,none
cellmail.qeh.gov.bb,gov.bb,Could not resolve host: cellmail.qeh.gov.bb,none
childcareboard.gov.bb,gov.bb,200,none
click.fsc.gov.bb,gov.bb,Could not resolve host: click.fsc.gov.bb,none
cloud.gov.bb,gov.bb,Could not resolve host: cloud.gov.bb,none
comdev.gov.bb,gov.bb,200,none
commerce.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'commerce.gov.bb',none
controlpanel.cloud.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'controlpanel.cloud.gov.bb',none
cpanel.accreditation.gisbarbados.gov.bb,gov.bb,Could not resolve host: cpanel.accreditation.gisbarbados.gov.bb,none
cpanel.barbadosfiu.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'cpanel.barbadosfiu.gov.bb',none
cpanel.barstats.gov.bb,gov.bb,Could not resolve host: cpanel.barstats.gov.bb,none
cpanel.basis.gov.bb,gov.bb,SSL: no alternative certificate subject name matches target hostname 'cpanel.basis.gov.bb',none
cpanel.cabinetoffice.gov.bb,gov.bb,Could not resolve host: cpanel.cabinetoffice.gov.bb,none
