subdomain,http_status
aai.gov.ie,301
aai.irelandwebsite.com.aai.gov.ie,Could not resolve host: aai.irelandwebsite.com.aai.gov.ie
access.health.gov.ie,Connection timed out after 3002 milliseconds
access.number23.gov.ie,Could not resolve host: access.number23.gov.ie
accessdr.health.gov.ie,Connection timed out after 3002 milliseconds
accruedpensionliability.gov.ie,Could not resolve host: accruedpensionliability.gov.ie
adforaffl.gov.ie,Connection timed out after 3002 milliseconds
adfs.number23.gov.ie,Could not resolve host: adfs.number23.gov.ie
admin.chg.gov.ie,Connection timed out after 3002 milliseconds
admin.ombudsman.gov.ie,Could not resolve host: admin.ombudsman.gov.ie
admin.sipo.gov.ie,Could not resolve host: admin.sipo.gov.ie
admin.supportingsmes.gov.ie,Could not resolve host: admin.supportingsmes.gov.ie
admin.taoiseach.gov.ie,Connection timed out after 3002 milliseconds
admin1.bcp.gov.ie,Connection timed out after 3002 milliseconds
admin1.g2ia.gov.ie,Could not resolve host: admin1.g2ia.gov.ie
agapps.agriculture.gov.ie,SSL: no alternative certificate subject name matches target hostname 'agapps.agriculture.gov.ie'
agapps1.agriculture.gov.ie,Could not resolve host: agapps1.agriculture.gov.ie
agfood.agriculture.gov.ie,403
agfood.itrain.agriculture.gov.ie,403
agfood.iuat.agriculture.gov.ie,403
agriculture.gov.ie,302
agws.agriculture.gov.ie,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
agws.iuat.agriculture.gov.ie,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
ahg.gov.ie,SSL certificate problem: unable to get local issuer certificate
aim.gov.ie,200
aimws.agriculture.gov.ie,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
aimws.itrain.agriculture.gov.ie,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
aimws.iuat.agriculture.gov.ie,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
amach.education.gov.ie,Could not resolve host: amach.education.gov.ie
amach2.education.gov.ie,Could not resolve host: amach2.education.gov.ie
api.agriculture.gov.ie,Connection timed out after 3001 milliseconds
api.dept.dev.agriculture.gov.ie,Could not resolve host: api.dept.dev.agriculture.gov.ie
api.drmy.education.gov.ie,Could not resolve host: api.drmy.education.gov.ie
api.drmy.nsso.gov.ie,Connection timed out after 3001 milliseconds
