subdomain,mx
aai.gov.ie,none
aai.irelandwebsite.com.aai.gov.ie,none
access.health.gov.ie,none
access.number23.gov.ie,none
accessdr.health.gov.ie,none
accruedpensionliability.gov.ie,none
adforaffl.gov.ie,none
adfs.number23.gov.ie,none
admin.chg.gov.ie,none
admin.ombudsman.gov.ie,none
admin.sipo.gov.ie,none
admin.supportingsmes.gov.ie,none
admin.taoiseach.gov.ie,none
admin1.bcp.gov.ie,none
admin1.g2ia.gov.ie,none
agapps.agriculture.gov.ie,none
agapps1.agriculture.gov.ie,none
agfood.agriculture.gov.ie,none
agfood.itrain.agriculture.gov.ie,none
agfood.iuat.agriculture.gov.ie,none
agriculture.gov.ie,none
agws.agriculture.gov.ie,none
agws.iuat.agriculture.gov.ie,none
ahg.gov.ie,none
aim.gov.ie,none
aimws.agriculture.gov.ie,none
aimws.itrain.agriculture.gov.ie,none
aimws.iuat.agriculture.gov.ie,none
amach.education.gov.ie,none
amach2.education.gov.ie,none
api.agriculture.gov.ie,none
api.dept.dev.agriculture.gov.ie,none
api.drmy.education.gov.ie,none
api.drmy.nsso.gov.ie,none
api.gov.ie,none
api.icentest.agriculture.gov.ie,none
api.idev.agriculture.gov.ie,none
api.iprelive.agriculture.gov.ie,none
api.itechtest.agriculture.gov.ie,none
api.iuat.agriculture.gov.ie,none
api.my.education.gov.ie,none
api.my.nsso.gov.ie,none
api.testing.gov.ie,none
api.uatmy.education.gov.ie,none
api.uatmy.nsso.gov.ie,none
apollo.ncsc.gov.ie,none
apps.rhos.agriculture.gov.ie,none
appsentry.number23.gov.ie,none
appsentry.taoiseach.gov.ie,none
assets.gov.ie,none
audgen.gov.ie,none
audit.data.gov.ie,none
audit.gov.ie,none
autodiscover.agriculture.gov.ie,none
autodiscover.ahg.gov.ie,none
autodiscover.chg.gov.ie,none
autodiscover.csso.gov.ie,none
autodiscover.education.gov.ie,none
autodiscover.heritage.gov.ie,none
autodiscover.number23.gov.ie,none
autodiscover.taoiseach.gov.ie,none
autodiscover.tsr.gov.ie,none
av.chg.gov.ie,none
away.aras.gov.ie,none
bamboo.agriculture.gov.ie,none
banking.finance.gov.ie,none
beneficialownership.gov.ie,none
biodiversity.chg.gov.ie,none
biodiversity.heritage.gov.ie,none
bip.agriculture.gov.ie,none
bip.centest.agriculture.gov.ie,none
bip.dev.agriculture.gov.ie,none
bip.prelive.agriculture.gov.ie,none
bip.techtest.agriculture.gov.ie,none
bip.train.agriculture.gov.ie,none
bip.uat.agriculture.gov.ie,none
bitbucket.agriculture.gov.ie,none
blackduck.agriculture.gov.ie,none
blur.agriculture.gov.ie,none
burghquayregistrationoffice.inis.gov.ie,none
buyerzone.gov.ie,10 feedback-smtp.eu-west-1.amazonses.com.
buyerzone.testing.gov.ie,none
bz.testing.gov.ie,none
cabsec.ecabinet.gov.ie,none
ccss.health.gov.ie,none
certauth.adfs.number23.gov.ie,none
chg.gov.ie,5 eu-smtp-inbound-1.mimecast.com.; 5 eu-smtp-inbound-2.mimecast.com.
ci.dev.gov.ie,none
cio.gov.ie,none
circulars.gov.ie,none
clearpass.gn.gov.ie,none
cloud.gov.ie,none
cloudhostedapps.gov.ie,none
cloudtesthostedapps.gov.ie,none
cmo.gov.ie,none
cms.dev.gov.ie,none
collab-edge.agriculture.gov.ie,none
confluence.agriculture.gov.ie,none
connect.ahg.gov.ie,none
connect.vc.ahg.gov.ie,none
console.rhos.agriculture.gov.ie,none
construction.testing.gov.ie,none
constructionprocurement.gov.ie,none
consult.health.gov.ie,none
content.gov.ie,none
core.number23.gov.ie,none
coreapi.dev.gov.ie,none
covid-misp.ncsc.gov.ie,none
covidtracker.gov.ie,none
cpanel.rbo.gov.ie,none
cpcalendars.rbo.gov.ie,none
cpcontacts.rbo.gov.ie,none
creativeireland.gov.ie,none
crinniu.creativeireland.gov.ie,none
cruinniu.creativeireland.gov.ie,none
cseas.per.gov.ie,none
customerfss.ext.nsso.gov.ie,none
customerfsstest.ext.nsso.gov.ie,none
d365.agriculture.gov.ie,none
d365p.agriculture.gov.ie,none
d365p1.agriculture.gov.ie,none
d365p2.agriculture.gov.ie,none
d365p3.agriculture.gov.ie,none
d365portal.agriculture.gov.ie,none
d365portal.dev.agriculture.gov.ie,none
d365portal.sit.agriculture.gov.ie,none
d365portal.uat.agriculture.gov.ie,none
da.health.gov.ie,none
da1.housing.gov.ie,none
dafmam.agriculture.gov.ie,none
dafxen.agriculture.gov.ie,none
dara.agriculture.gov.ie,none
dara2.agriculture.gov.ie,none
darina.agriculture.gov.ie,none
data.gov.ie,none
data.nbco.gov.ie,none
dbei.gov.ie,10 mx2.topsec.com.; 10 mx1.topsec.com.
dccae.gov.ie,none
dcya.gov.ie,none
deathevents.gov.ie,none
decc.gov.ie,none
demo.eidasmw.gov.ie,none
demo.eidasnode.gov.ie,none
demo.sp.gov.ie,none
demo.spidp.gov.ie,none
demo2.eidasnode.gov.ie,none
dev.dgou.gov.ie,none
dev.testing.gov.ie,none
devassets.gov.ie,none
development.rbo.gov.ie,none
devops.ntier.agriculture.gov.ie,none
devtemp.testing.gov.ie,none
dgvt.gov.ie,none
dialin.chg.gov.ie,none
dialin.dbei.gov.ie,none
dialin.education.gov.ie,none
digitalpostbox.gov.ie,none
discoverreceiver.agriculture.gov.ie,none
discoverreceiver.dccae.gov.ie,none
discoverreceiver.dcenr.gov.ie,none
discoverreceiver.decc.gov.ie,none
docker-registry-default.apps.rhos.agriculture.gov.ie,none
drcd.gov.ie,none
dripsvcse.vc.gov.ie,none
dttas.gov.ie,none
e.gov.ie,none
ecabinet.gov.ie,none
ecohesion.gov.ie,10 ebarrier1.providentit.com.; 5 ebarrier.providentit.com.
ecs.agriculture.gov.ie,none
ecs.idev.agriculture.gov.ie,none
ecs.itechtest.agriculture.gov.ie,none
ecs.iuat.agriculture.gov.ie,none
education.gov.ie,none
eforms.gov.ie,none
eft.finance.gov.ie,none
egovstrategy.gov.ie,none
egovstrategy.testing.gov.ie,none
egovtest1.gov.ie,none
egovtest2.gov.ie,none
egovtest3.gov.ie,none
eidasmw.gov.ie,none
eidasnode.gov.ie,none
emm.ahg.gov.ie,none
encrypt.gov.ie,none
enterprise.gov.ie,10 mx2.topsec.com.; 10 mx1.topsec.com.
enterpriseenrollment.agriculture.gov.ie,none
enterpriseregistration.number23.gov.ie,none
environ.gov.ie,none
eufunds.gov.ie,none
eusf.gov.ie,none
eusf2014.gov.ie,none
expc-doa-1.agriculture.gov.ie,none
expc-doa-2.agriculture.gov.ie,none
expc-doa.agriculture.gov.ie,none
expe-doa-1.agriculture.gov.ie,none
expe-doa-2.agriculture.gov.ie,none
expe-doa.agriculture.gov.ie,none
extranet.dcenr.gov.ie,none
extranet.decc.gov.ie,none
extranet.sipo.gov.ie,none
filetransfer.chg.gov.ie,none
finance.gov.ie,10 cwext.gn.gov.ie.; 10 gbext.gn.gov.ie.
first5.gov.ie,none
first5fundingmodel.gov.ie,none
fisheye.agriculture.gov.ie,none
flux.itechtest.agriculture.gov.ie,none
foi.gov.ie,none
foi.testing.gov.ie,none
foi97.gov.ie,none
forum.ops2020.gov.ie,none
frontend.dev.gov.ie,none
fs.gov.ie,none
fsai.agriculture.gov.ie,none
fssireceivables.ext.fss-nsso.gov.ie,none
fssireceivablestest.ext.fss-nsso.gov.ie,none
fssisupplier.ext.fss-nsso.gov.ie,none
fssisuppliertest.ext.fss-nsso.gov.ie,none
fssmft.ext.fss-nsso.gov.ie,none
fssmfttest.ext.fss-nsso.gov.ie,none
fsstest.ext.fss-nsso.gov.ie,none
geata-test.dccae.gov.ie,none
geata-test.dcenr.gov.ie,none
geata.dccae.gov.ie,none
geata.dcenr.gov.ie,none
geata.decc.gov.ie,none
geata2.dccae.gov.ie,none
geata2.dcenr.gov.ie,none
geata2.decc.gov.ie,none
ggbudgetreporting.gov.ie,none
gn.gov.ie,10 cwext.gn.gov.ie.; 10 gbext.gn.gov.ie.
gov.ie,none
govacc.per.gov.ie,none
gsi.geodata.gov.ie,none
gwfi.itservices.gov.ie,none
gwfic.itservices.gov.ie,none
health.gov.ie,none
heritage.gov.ie,none
hert-jnr-mail1.heritage.gov.ie,none
housing.gov.ie,none
housing.gov.ie.master-7rqtwti-ycsaupgtdlwvo.eu.platform.sh,none
housing.old.gov.ie.master-7rqtwti-ycsaupgtdlwvo.eu.platform.sh,none
hr.old.gov.ie,none
hr.per.gov.ie,none
hr.testing.gov.ie,none
i.bts.gov.ie,none
iamsso.agriculture.gov.ie,none
iamsso.iuat.agriculture.gov.ie,none
ictstrategy.per.gov.ie,none
ifisws.agriculture.gov.ie,none
ifisws.iprelive.agriculture.gov.ie,none
ifisws.iuat.agriculture.gov.ie,none
igees.gov.ie,none
igees.testing.gov.ie,none
immigration.gov.ie,none
implementationbody.gov.ie,none
inis.gov.ie,none
int.fss-nsso.gov.ie,none
int.nsso.gov.ie,none
ipoi.gov.ie,none
ireland2016.gov.ie,none
isi.gov.ie,none
itest.agriculture.gov.ie,none
itest.ws.agriculture.gov.ie,none
itrain.agriculture.gov.ie,none
its.education.gov.ie,none
itservices.gov.ie,none
iuat.agriculture.gov.ie,none
iuat.agws.agriculture.gov.ie,none
iuat.aimws.agriculture.gov.ie,none
iuat.marinews.agriculture.gov.ie,none
jdeweb.itservices.gov.ie,none
jira.agriculture.gov.ie,none
jira.centest.agriculture.gov.ie,none
jira.dev.agriculture.gov.ie,none
jira.lrp.agriculture.gov.ie,none
jira.prelive.agriculture.gov.ie,none
jira.uat.agriculture.gov.ie,none
join.vc.gov.ie,none
join1.vc.gov.ie,none
join2.vc.gov.ie,none
kerry-ex1.tsr.gov.ie,none
kerry-ironport.ahg.gov.ie,none
kild-ex1.tsr.gov.ie,none
kild-ironport.ahg.gov.ie,none
kild-skype-pexipconf.vc.ahg.gov.ie,none
kilskypewebsrvext01.dbei.gov.ie,none
leads.gov.ie,none
legacy.agriculture.gov.ie,none
legacy.education.gov.ie,none
lfdipsvcse.vc.gov.ie,none
lfdvcse.vc.gov.ie,none
liquidfiles.csso.gov.ie,none
litir.dcenr.gov.ie,none
lyncdiscover.chg.gov.ie,none
