subdomain,mx
autodiscover.email.vatican.va,none
autodiscover.vatican.va,none
email.vatican.va,none
m.vatican.va,none
mail.email.vatican.va,none
mail.vatican.va,none
michele.vatican.va,none
mobile.vatican.va,none
owa.email.vatican.va,none
owa.vatican.va,none
posta.vatican.va,none
press.vatican.va,none
rss.vatican.va,none
supportoposta.vatican.va,none
vatican.va,none
vpn.vatican.va,none
w2.vatican.va,none
widgets.vatican.va,none
www.email.vatican.va,none
www.vatican.va,none
