subdomain,http_status
accrediti.giustizia.it,200
albielenchictutest.giustizia.it,Could not resolve host: albielenchictutest.giustizia.it
alboctuelenchi.giustizia.it,301
alboctuelenchitest.giustizia.it,301
apps.giustizia.it,Could not resolve host: apps.giustizia.it
auth01.giustizia.it,Connection timed out after 5002 milliseconds
auth01coll.giustizia.it,Connection timed out after 5002 milliseconds
autodiscover.giustizia.it,SSL certificate problem: unable to get local issuer certificate
ca.palermo.giustizia.it,Could not resolve host: ca.palermo.giustizia.it
concorsi.giustizia.it,200
concorsipersonale.giustizia.it,302
concorsipersonaledap.giustizia.it,Connection timed out after 5002 milliseconds
concorsipersonaledgmc.giustizia.it,Connection timed out after 5002 milliseconds
concorsipersonaledog.giustizia.it,Connection timed out after 5002 milliseconds
concorsispccoll.giustizia.it,Connection timed out after 5002 milliseconds
documenti.perugia.giustizia.it,Connection timed out after 5003 milliseconds
gdp.giustizia.it,SSL certificate problem: unable to get local issuer certificate
gestionemobiledap.giustizia.it,SSL certificate problem: unable to get local issuer certificate
giuskcloakcoll.giustizia.it,Connection timed out after 5002 milliseconds
giuskcloakprod.giustizia.it,Connection timed out after 5002 milliseconds
giustizia.it,301
idp.perugia.giustizia.it,Connection timed out after 5002 milliseconds
imap.giustizia.it,Could not resolve host: imap.giustizia.it
interoperabilitaspc.giustizia.it,SSL certificate problem: unable to get local issuer certificate
italgiure.giustizia.it,Could not resolve host: italgiure.giustizia.it
mx1.giustizia.it,Connection timed out after 5003 milliseconds
mx2.giustizia.it,Connection timed out after 5002 milliseconds
pg-laquila.giustizia.it,200
pg.bologna.giustizia.it,Could not resolve host: pg.bologna.giustizia.it
piattaformaconcorsicoll.giustizia.it,301
pop.giustizia.it,Could not resolve host: pop.giustizia.it
portalevenditepubbliche.giustizia.it,301
posta.giustizia.it,Could not resolve host: posta.giustizia.it
postaweb.giustizia.it,SSL certificate problem: unable to get local issuer certificate
procedureconcorsuali.giustizia.it,SSL certificate problem: unable to get local issuer certificate
processotelematico.giustizia.it,Could not resolve host: processotelematico.giustizia.it
procura-pescara.giustizia.it,Could not resolve host: procura-pescara.giustizia.it
procura.napoli.giustizia.it,Could not resolve host: procura.napoli.giustizia.it
procuragela.sitiwebgiustizia.it,Could not resolve host: procuragela.sitiwebgiustizia.it
provisioning.giustizia.it,Could not resolve host: provisioning.giustizia.it
pst.giustizia.it,Could not resolve host: pst.giustizia.it
psttest.giustizia.it,Could not resolve host: psttest.giustizia.it
pvp.giustizia.it,301
registrazioneconcorsipersonaledap.giustizia.it,Could not resolve host: registrazioneconcorsipersonaledap.giustizia.it
registrazioneconcorsipersonaledog.giustizia.it,Could not resolve host: registrazioneconcorsipersonaledog.giustizia.it
registroprocedure.giustizia.it,Could not resolve host: registroprocedure.giustizia.it
remote.giustizia.it,SSL certificate problem: certificate has expired
servizimobilidap.giustizia.it,SSL certificate problem: unable to get local issuer certificate
sigeg.giustizia.it,Could not resolve host: sigeg.giustizia.it
sign.firmaremota.test.giustizia.it,Could not resolve host: sign.firmaremota.test.giustizia.it
sip.giustizia.it,Could not resolve host: sip.giustizia.it
smtp.giustizia.it,Could not resolve host: smtp.giustizia.it
sorveglianzanapoli.sitiwebgiustizia.it,Could not resolve host: sorveglianzanapoli.sitiwebgiustizia.it
tirociniformativi.giustizia.it,Could not resolve host: tirociniformativi.giustizia.it
tirociniformativi73.giustizia.it,Could not resolve host: tirociniformativi73.giustizia.it
tirociniformativi73coll.giustizia.it,Could not resolve host: tirociniformativi73coll.giustizia.it
tribunale.palermo.giustizia.it,Could not resolve host: tribunale.palermo.giustizia.it
venditepubbliche.giustizia.it,Could not resolve host: venditepubbliche.giustizia.it
webconf.giustizia.it,Could not resolve host: webconf.giustizia.it
webmail.pec.giustizia.it,Could not resolve host: webmail.pec.giustizia.it
webrtc.mvc.giustizia.it,Could not resolve host: webrtc.mvc.giustizia.it
webrtc2.mvc.giustizia.it,Could not resolve host: webrtc2.mvc.giustizia.it
webservices.giustizia.it,SSL certificate problem: unable to get local issuer certificate
whistleblowing.giustizia.it,200
www.alboctuelenchi.giustizia.it,Could not resolve host: www.alboctuelenchi.giustizia.it
www.alboctuelenchitest.giustizia.it,Could not resolve host: www.alboctuelenchitest.giustizia.it
www.ca.ancona.giustizia.it,Could not resolve host: www.ca.ancona.giustizia.it
www.ca.bari.giustizia.it,Recv failure: Connexion ré-initialisée par le correspondant
www.ca.cagliari.giustizia.it,Could not resolve host: www.ca.cagliari.giustizia.it
www.ca.caltanissetta.giustizia.it,Could not resolve host: www.ca.caltanissetta.giustizia.it
www.ca.campobasso.giustizia.it,Could not resolve host: www.ca.campobasso.giustizia.it
www.ca.catania.giustizia.it,Could not resolve host: www.ca.catania.giustizia.it
www.ca.firenze.giustizia.it,Connection timed out after 5002 milliseconds
www.ca.genova.giustizia.it,Recv failure: Connexion ré-initialisée par le correspondant
www.ca.laquila.giustizia.it,Recv failure: Connexion ré-initialisée par le correspondant
www.ca.messina.giustizia.it,Could not resolve host: www.ca.messina.giustizia.it
www.ca.milano.giustizia.it,301
www.ca.palermo.giustizia.it,Recv failure: Connexion ré-initialisée par le correspondant
www.ca.salerno.giustizia.it,Recv failure: Connexion ré-initialisée par le correspondant
www.ca.sassari.giustizia.it,Could not resolve host: www.ca.sassari.giustizia.it
www.ca.taranto.giustizia.it,Connection timed out after 5002 milliseconds
www.ca.trento.giustizia.it,Could not resolve host: www.ca.trento.giustizia.it
www.ca.trieste.giustizia.it,Recv failure: Connexion ré-initialisée par le correspondant
www.distretto.ancona.giustizia.it,Could not resolve host: www.distretto.ancona.giustizia.it
www.distretto.brescia.giustizia.it,Recv failure: Connexion ré-initialisée par le correspondant
www.distretto.torino.giustizia.it,Could not resolve host: www.distretto.torino.giustizia.it
www.documenti.perugia.giustizia.it,Could not resolve host: www.documenti.perugia.giustizia.it
www.gdp.aosta.giustizia.it,Could not resolve host: www.gdp.aosta.giustizia.it
www.gdp.barcellonapozzodigotto.giustizia.it,Could not resolve host: www.gdp.barcellonapozzodigotto.giustizia.it
www.gdp.livorno.giustizia.it,Could not resolve host: www.gdp.livorno.giustizia.it
www.gdp.roma.giustizia.it,Could not resolve host: www.gdp.roma.giustizia.it
www.gdp.torino.giustizia.it,Could not resolve host: www.gdp.torino.giustizia.it
www.gdp.vicenza.giustizia.it,Could not resolve host: www.gdp.vicenza.giustizia.it
www.giustizia.it,Could not resolve host: www.giustizia.it
www.idp.perugia.giustizia.it,Could not resolve host: www.idp.perugia.giustizia.it
www.italgiure.giustizia.it,SSL certificate problem: unable to get local issuer certificate
www.pg.ancona.giustizia.it,301
www.pg.bologna.giustizia.it,Could not resolve host: www.pg.bologna.giustizia.it
www.pg.cagliari.giustizia.it,Could not resolve host: www.pg.cagliari.giustizia.it
www.pg.caltanissetta.giustizia.it,Could not resolve host: www.pg.caltanissetta.giustizia.it
www.pg.lecce.giustizia.it,Could not resolve host: www.pg.lecce.giustizia.it
www.pg.messina.giustizia.it,Connection timed out after 5001 milliseconds
www.pg.palermo.giustizia.it,Could not resolve host: www.pg.palermo.giustizia.it
www.pg.potenza.giustizia.it,Recv failure: Connexion ré-initialisée par le correspondant
www.pg.reggiocalabria.giustizia.it,Could not resolve host: www.pg.reggiocalabria.giustizia.it
www.pg.sassari.giustizia.it,Could not resolve host: www.pg.sassari.giustizia.it
www.pg.taranto.giustizia.it,Could not resolve host: www.pg.taranto.giustizia.it
www.pg.trieste.giustizia.it,Could not resolve host: www.pg.trieste.giustizia.it
www.pg.venezia.giustizia.it,Connection timed out after 5001 milliseconds
www.procmin.cagliari.giustizia.it,Could not resolve host: www.procmin.cagliari.giustizia.it
www.procmin.caltanissetta.giustizia.it,Could not resolve host: www.procmin.caltanissetta.giustizia.it
www.procmin.milano.giustizia.it,Connection timed out after 5001 milliseconds
www.procmin.napoli.giustizia.it,Connection timed out after 5000 milliseconds
www.procmin.palermo.giustizia.it,Could not resolve host: www.procmin.palermo.giustizia.it
www.procmin.salerno.giustizia.it,Recv failure: Connexion ré-initialisée par le correspondant
www.procmin.taranto.giustizia.it,Could not resolve host: www.procmin.taranto.giustizia.it
www.procmin.torino.giustizia.it,200
www.procura.agrigento.giustizia.it,Could not resolve host: www.procura.agrigento.giustizia.it
www.procura.alessandria.giustizia.it,200
www.procura.ancona.giustizia.it,Could not resolve host: www.procura.ancona.giustizia.it
www.procura.aosta.giustizia.it,Could not resolve host: www.procura.aosta.giustizia.it
www.procura.arezzo.giustizia.it,Could not resolve host: www.procura.arezzo.giustizia.it
www.procura.asti.giustizia.it,Could not resolve host: www.procura.asti.giustizia.it
www.procura.avellino.giustizia.it,200
www.procura.bari.giustizia.it,Could not resolve host: www.procura.bari.giustizia.it
www.procura.bergamo.giustizia.it,Could not resolve host: www.procura.bergamo.giustizia.it
www.procura.biella.giustizia.it,Could not resolve host: www.procura.biella.giustizia.it
www.procura.bologna.giustizia.it,301
www.procura.brescia.giustizia.it,Could not resolve host: www.procura.brescia.giustizia.it
www.procura.bustoarsizio.giustizia.it,Could not resolve host: www.procura.bustoarsizio.giustizia.it
www.procura.cagliari.giustizia.it,Could not resolve host: www.procura.cagliari.giustizia.it
www.procura.caltagirone.giustizia.it,Could not resolve host: www.procura.caltagirone.giustizia.it
www.procura.caltanissetta.giustizia.it,Connection timed out after 5002 milliseconds
www.procura.campobasso.giustizia.it,Could not resolve host: www.procura.campobasso.giustizia.it
www.procura.cassino.giustizia.it,Could not resolve host: www.procura.cassino.giustizia.it
www.procura.catania.giustizia.it,Could not resolve host: www.procura.catania.giustizia.it
www.procura.chieti.giustizia.it,Connection timed out after 5002 milliseconds
www.procura.como.giustizia.it,Connection timed out after 5002 milliseconds
www.procura.cosenza.giustizia.it,301
www.procura.cuneo.giustizia.it,Could not resolve host: www.procura.cuneo.giustizia.it
www.procura.enna.giustizia.it,Could not resolve host: www.procura.enna.giustizia.it
www.procura.forli.giustizia.it,Could not resolve host: www.procura.forli.giustizia.it
www.procura.frosinone.giustizia.it,301
www.procura.gela.giustizia.it,301
www.procura.gorizia.giustizia.it,Connection timed out after 5002 milliseconds
www.procura.ivrea.giustizia.it,200
www.procura.lagonegro.giustizia.it,Could not resolve host: www.procura.lagonegro.giustizia.it
www.procura.lanciano.giustizia.it,Could not resolve host: www.procura.lanciano.giustizia.it
www.procura.lanusei.giustizia.it,301
www.procura.laquila.giustizia.it,Could not resolve host: www.procura.laquila.giustizia.it
www.procura.laspezia.giustizia.it,Could not resolve host: www.procura.laspezia.giustizia.it
www.procura.latina.giustizia.it,Could not resolve host: www.procura.latina.giustizia.it
www.procura.lecce.giustizia.it,Could not resolve host: www.procura.lecce.giustizia.it
www.procura.livorno.giustizia.it,Could not resolve host: www.procura.livorno.giustizia.it
www.procura.lucca.giustizia.it,Could not resolve host: www.procura.lucca.giustizia.it
www.procura.macerata.giustizia.it,Connection timed out after 5001 milliseconds
www.procura.mantova.giustizia.it,Could not resolve host: www.procura.mantova.giustizia.it
www.procura.marsala.giustizia.it,Could not resolve host: www.procura.marsala.giustizia.it
www.procura.messina.giustizia.it,Connection timed out after 5002 milliseconds
www.procura.milano.giustizia.it,200
www.procura.modena.giustizia.it,Could not resolve host: www.procura.modena.giustizia.it
www.procura.napoli.giustizia.it,Connection timed out after 5002 milliseconds
www.procura.napolinord.giustizia.it,301
www.procura.nola.giustizia.it,Could not resolve host: www.procura.nola.giustizia.it
www.procura.novara.giustizia.it,Could not resolve host: www.procura.novara.giustizia.it
www.procura.nuoro.giustizia.it,Could not resolve host: www.procura.nuoro.giustizia.it
www.procura.palermo.giustizia.it,Connection timed out after 5002 milliseconds
