subdomain,mx
aactl.gov.tl,10 mailmx.aactl.gov.tl.
activities.apps.gov.tl,none
admin.pcic.gov.tl,none
admin.tic.gov.tl,none
agri-research.maf.gov.tl,none
agromet.maf.gov.tl,none
aidtransparency.gov.tl,none
aileu.gov.tl,10 webmail.aileu.gov.tl.
aileu.municipio.gov.tl,none
ainaro.municipio.gov.tl,none
ajensia.sejd.gov.tl,dig error
alimentar.maf.gov.tl,none
ams.gpm.gov.tl,none
anaaa.gov.tl,10 mailmx.anaaa.gov.tl.
analytics.apps.gov.tl,none
antibiotics.ms.gov.tl,none
api-gateway.apps06.tic.gov.tl,none
api.jobs.tic.gov.tl,none
apps-mattermost.apps06.tic.gov.tl,none
apps.tic.gov.tl,none
apps04.tic.gov.tl,none
asycudamobile.mof.gov.tl,none
attl.gov.tl,none
autodiscover.data.sejd.gov.tl,dig error
autodiscover.defesa.gov.tl,none
autodiscover.dnqb.gov.tl,none
autodiscover.gpm.gov.tl,none
autodiscover.mnec.gov.tl,none
autodiscover.mof.gov.tl,none
autodiscover.mop.gov.tl,none
autodiscover.mprm.gov.tl,none
autodiscover.mrlap.gov.tl,none
autodiscover.ms.gov.tl,none
autodiscover.municipio.gov.tl,none
autodiscover.sefope.gov.tl,none
autodiscover.tic.gov.tl,none
baucau.municipio.gov.tl,none
bms.ms.gov.tl,none
bobonaro.municipio.gov.tl,none
captain.apps06.tic.gov.tl,none
car.ms.gov.tl,none
cb-nrm.maf.gov.tl,none
centrochega.gpm.gov.tl,none
cesta-api.apps06.tic.gov.tl,none
cesta-wordpress.apps06.tic.gov.tl,none
cfp.gov.tl,10 correio.cfp.gov.tl.
cigc.gov.tl,10 mailmx.cigc.gov.tl.
cloud.apps06.tic.gov.tl,none
cloud.gov.tl,none
cloud.sejd.gov.tl,dig error
cloud.tic.gov.tl,none
cloud1.tic.gov.tl,none
correio.md.gov.tl,dig error
correio.sni.gov.tl,none
correios.gov.tl,none
covalima.municipio.gov.tl,none
covid-wordpress.apps06.tic.gov.tl,none
covid19-wordpress.apps06.tic.gov.tl,none
covid19.gov.tl,none
cpanel.anaaa.gov.tl,none
cpanel.cultura.gov.tl,none
cpanel.data.sejd.gov.tl,dig error
cpanel.defesa.gov.tl,none
cpanel.demo.mci.gov.tl,none
cpanel.dnqb.gov.tl,none
cpanel.gpm.gov.tl,none
cpanel.macln.gov.tl,none
cpanel.maf.gov.tl,none
cpanel.mcae.gov.tl,none
cpanel.mci.gov.tl,none
cpanel.mds.gov.tl,none
cpanel.mecae.gov.tl,none
cpanel.migracao.gov.tl,none
cpanel.minterior.gov.tl,none
cpanel.mnec.gov.tl,none
cpanel.mprm.gov.tl,none
cpanel.ms.gov.tl,none
cpanel.mtci.gov.tl,none
cpanel.nda.gov.tl,none
cpanel.pcm.gov.tl,none
cpanel.seii.gov.tl,none
cpanel.sem.gov.tl,none
cpanel.tic.gov.tl,none
cpanel03.apps.gov.tl,none
cpcalendars.anaaa.gov.tl,none
cpcalendars.data.sejd.gov.tl,none
cpcalendars.defesa.gov.tl,none
cpcalendars.macln.gov.tl,none
cpcalendars.maf.gov.tl,none
cpcalendars.mcae.gov.tl,none
cpcalendars.migracao.gov.tl,none
cpcalendars.minterior.gov.tl,none
cpcalendars.mtci.gov.tl,none
cpcalendars.nda.gov.tl,none
cpcalendars.seii.gov.tl,none
cpcontacts.anaaa.gov.tl,none
cpcontacts.data.sejd.gov.tl,dig error
cpcontacts.defesa.gov.tl,none
cpcontacts.macln.gov.tl,none
cpcontacts.maf.gov.tl,none
cpcontacts.mcae.gov.tl,none
cpcontacts.migracao.gov.tl,none
cpcontacts.minterior.gov.tl,none
cpcontacts.mtci.gov.tl,none
cpcontacts.nda.gov.tl,none
cpcontacts.seii.gov.tl,none
crl.gov.tl,none
cultura.gov.tl,none
customs.gov.tl,none
dashboard-cesta.apps06.tic.gov.tl,none
dashboard-mongo.apps06.tic.gov.tl,none
dashboard-mtci.apps06.tic.gov.tl,none
dashboard-wordpress.apps06.tic.gov.tl,none
dashboard.apps06.tic.gov.tl,none
dashboard.ms.gov.tl,none
data.sejd.gov.tl,none
dbft.gpm.gov.tl,none
dbftl.gpm.gov.tl,none
defesa.gov.tl,none
demo.mci.gov.tl,none
desporto.sejd.gov.tl,none
dev.covid19.gov.tl,none
dev.dbft.gpm.gov.tl,none
dili.gov.tl,10 webmail.dili.gov.tl.
dili.municipio.gov.tl,none
dndi.secoms.gov.tl,none
dnfm.ms.gov.tl,none
dnic.gov.tl,10 mail.dnic.gov.tl.
dnqb.gov.tl,none
docs.gpm.gov.tl,none
docs.sni.gov.tl,none
e-learning.tic.gov.tl,none
e-library.tic.gov.tl,none
ee.kbt.tic.gov.tl,none
ee.kobo.apps.gov.tl,none
eiti.gov.tl,none
email.sejd.gov.tl,none
epi.ms.gov.tl,none
ermera.municipio.gov.tl,none
estatal.gov.tl,10 smtp.estatal.gov.tl.
ficha-api.apps06.tic.gov.tl,none
food.ms.gov.tl,none
ggqs.ms.gov.tl,none
gitlab.tic.gov.tl,none
gov.tl,none
gpm-wordpress.apps06.tic.gov.tl,none
gpm.gov.tl,none
grp.mof.gov.tl,none
helpdesk.tic.gov.tl,none
hiv.ms.gov.tl,none
hngv.ms.gov.tl,none
hrd.maf.gov.tl,none
hrm.gpm.gov.tl,none
hrm.tic.gov.tl,none
iade.gov.tl,none
ict.gpm.gov.tl,none
ida4.ms.gov.tl,none
idsr.ms.gov.tl,none
inct.gov.tl,none
indmo.gov.tl,none
infrastructure.tic.gov.tl,none
interception.dnqb.gov.tl,none
intranet.gov.tl,none
intranet.gpm.gov.tl,none
it.seii.gov.tl,none
it.sem.gov.tl,none
jitsi.mss.gov.tl,none
jitsimeet.mss.gov.tl,none
jobs-api.apps06.tic.gov.tl,none
jobs-web.apps06.tic.gov.tl,none
jobs.apps06.tic.gov.tl,none
jobs.gpm.gov.tl,none
jobs.tic.gov.tl,none
kc.kbt.tic.gov.tl,none
kc.kobo.apps.gov.tl,none
kf.kbt.tic.gov.tl,none
kf.kobo.apps.gov.tl,none
lautem.gov.tl,10 webmail.lautem.gov.tl.
lautem.municipio.gov.tl,none
legacy.moh.gov.tl,dig error
liquica.municipio.gov.tl,none
lns.gov.tl,10 mailmx.lns.gov.tl.
lync.mof.gov.tl,none
lyncdiscover.mof.gov.tl,none
macln.gov.tl,none
maf.gov.tl,none
mail.aactl.gov.tl,none
mail.anaaa.gov.tl,none
mail.cdttl.gov.tl,none
mail.cigc.gov.tl,none
mail.correios.gov.tl,none
mail.crl.gov.tl,dig error
mail.cultura.gov.tl,none
mail.defesa.gov.tl,none
mail.demo.mci.gov.tl,none
mail.dnic.gov.tl,none
mail.dnqb.gov.tl,none
mail.eiti.gov.tl,none
mail.inct.gov.tl,none
mail.indmo.gov.tl,none
mail.lns.gov.tl,none
mail.macln.gov.tl,none
mail.maf.gov.tl,none
mail.mapcoms.gov.tl,none
mail.mcae.gov.tl,none
mail.mci.gov.tl,none
mail.mds.gov.tl,none
mail.mecae.gov.tl,none
mail.mescc.gov.tl,none
mail.migracao.gov.tl,0 migracao.gov.tl.
mail.minterior.gov.tl,none
