subdomain,http_status
access.wasa.gov.tt,Could not resolve host: access.wasa.gov.tt
accessedgeext01.gov.tt,Connection timed out after 3002 milliseconds
accessedgext01.gov.tt,Could not resolve host: accessedgext01.gov.tt
ag.gov.tt,Connection timed out after 3001 milliseconds
agla.gov.tt,200
agriculture.gov.tt,200
api.mowt.gov.tt,403
apps.finance.gov.tt,401
apps.mowt.gov.tt,200
archive.finance.gov.tt,301
archive.fiu.gov.tt,401
areli.mpsd.gov.tt,Connection timed out after 3002 milliseconds
arimaborough.gov.tt,Could not resolve host: arimaborough.gov.tt
artsandculture.gov.tt,Resolving timed out after 3000 milliseconds
att.urp.gov.tt,SSL certificate problem: unable to get local issuer certificate
auditorgeneral.gov.tt,200
autodicover.nalis.gov.tt,Could not resolve host: autodicover.nalis.gov.tt
autodiscover.ag.gov.tt,302
autodiscover.cityofportofspain.gov.tt,Could not resolve host: autodiscover.cityofportofspain.gov.tt
autodiscover.dpp.gov.tt,302
autodiscover.energy.gov.tt,Connection timed out after 3000 milliseconds
autodiscover.envw.gov.tt,Could not resolve host: autodiscover.envw.gov.tt
autodiscover.foreign.gov.tt,SSL certificate problem: self-signed certificate
autodiscover.gov.tt,503
autodiscover.hacktt.gov.tt,SSL: no alternative certificate subject name matches target hostname 'autodiscover.hacktt.gov.tt'
autodiscover.hdc.gov.tt,302
autodiscover.ird.gov.tt,403
autodiscover.mns.gov.tt,SSL certificate problem: unable to get local issuer certificate
autodiscover.mpa.gov.tt,Could not resolve host: autodiscover.mpa.gov.tt
autodiscover.mpsd.gov.tt,Connection timed out after 3000 milliseconds
autodiscover.nalis.gov.tt,SSL certificate problem: unable to get local issuer certificate
autodiscover.nedco.gov.tt,Could not resolve host: autodiscover.nedco.gov.tt
autodiscover.noc.gov.tt,Could not resolve host: autodiscover.noc.gov.tt
autodiscover.pos.pai.gov.tt,Could not resolve host: autodiscover.pos.pai.gov.tt
autodiscover.poscorp.gov.tt,Failed to connect to autodiscover.poscorp.gov.tt port 443 after 320 ms: Could not connect to server
autodiscover.social.gov.tt,302
autodiscover.ssa.gov.tt,302
autodiscover.trha.gov.tt,Could not resolve host: autodiscover.trha.gov.tt
autodiscover.ttps.gov.tt,Could not resolve host: autodiscover.ttps.gov.tt
autodiscover.wasa.gov.tt,Connection timed out after 3000 milliseconds
av.wasa.gov.tt,Could not resolve host: av.wasa.gov.tt
biodiversity.gov.tt,Could not resolve host: biodiversity.gov.tt
caa.gov.tt,200
careers.ghrs.gov.tt,Could not resolve host: careers.ghrs.gov.tt
carib.customs.gov.tt,Could not resolve host: carib.customs.gov.tt
carmi.mpsd.gov.tt,Connection timed out after 3000 milliseconds
cas.ssa.gov.tt,Could not resolve host: cas.ssa.gov.tt
ccib.gov.tt,Could not resolve host: ccib.gov.tt
cdca.gov.tt,Could not resolve host: cdca.gov.tt
cdf.gov.tt,Could not resolve host: cdf.gov.tt
cdn.globalskills.gov.tt,Could not resolve host: cdn.globalskills.gov.tt
cepep.gov.tt,SSL: no alternative certificate subject name matches target hostname 'cepep.gov.tt'
cisl.gov.tt,200
citrix.mof.gov.tt,SSL certificate problem: unable to get local issuer certificate
citrix.msd.gov.tt,Could not resolve host: citrix.msd.gov.tt
citrix.ttps.gov.tt,Connection timed out after 3001 milliseconds
cityofportofspain.gov.tt,Could not resolve host: cityofportofspain.gov.tt
cloudcontroller.moe.gov.tt,Connection timed out after 3000 milliseconds
clouddrive.finance.gov.tt,302
communities.mpa.gov.tt,Connection timed out after 3000 milliseconds
community.gov.tt,SSL: no alternative certificate subject name matches target hostname 'community.gov.tt'
concessions.moe.gov.tt,200
