hostname,score,sources,label,level
jkuat.ac.ke,4,wikidata,Jomo Kenyatta University of Agriculture and Technology,university
karu.ac.ke,4,wikidata,Karatina University,university
kibu.ac.ke,4,wikidata,Kibabii University,university
ku.ac.ke,4,wikidata,Kenyatta University,university
kyu.ac.ke,4,wikidata,Kirinyaga University,university
mksu.ac.ke,4,wikidata,Machakos University,university
mu.ac.ke,4,wikidata,Moi University,university
uoeld.ac.ke,4,wikidata,University of Eldoret,university
uonbi.ac.ke,4,wikidata,University of Nairobi,university
eala.org,3,wikidata,East African Legislative Assembly,local
kenyamissionhabitat.org,3,wikidata,Permanent Mission of Kenya to UN-Habitat,local
