hostname,score,sources,label,level,http_status,mx
wrti.go.ke,4,wikidata,Wildlife Research and Training Institute,,200,5 mx2.govmail.ke.; 5 mx1.govmail.ke.; 5 mx3.govmail.ke.
au-ibar.org,3,wikidata,African Union Interafrican Bureau for Animal Resources,,400,5 mail.au-ibar.org.
eeas.europa.eu,3,wikidata,Delegation of the European Union to Kenya,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
finlandabroad.fi,3,wikidata,embassy of Finland in Kenya,central,301,10 mail.valtori.fi.
icpac.net,3,wikidata,IGAD Climate Prediction and Applications Center,,301,"1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 55 icpac-net.mail.protection.outlook.COM.; 60 o365-icpac-net.mail.protection.outlook.com,.; 50 ms42723513.msv1.invalid.; 65 gsuite-icpac-net.mail.protection.outlook.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM."
icrisat.org,3,wikidata,International Crops Research Institute for the Semi-Arid Tropics,,200,0 icrisat-org.mail.protection.outlook.com.
ke.ambafrance.org,3,wikidata,"Embassy of France, Nairobi",central,301,none
kebs.org,3,wikidata,Kenya Bureau of Standards,,200,0 kebs-org.mail.protection.outlook.com.; 5 mail.kebs.org.
ken-djiboutiembassy.com,3,wikidata,embassy of Djibouti in Kenya,central,ConnectException,none
kenya.um.dk,3,wikidata,embassy of Denmark in Kenya,central,301,none
kenyaforestservice.org,3,wikidata,Kenya Forest Service,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 smtpin.hosting.liquidtelecom.co.ke.; 500 smtpin.accesskenya.com.; 5 mail.kenyaforestservice.org.
knchr.org,3,wikidata,Kenya National Commission on Human Rights,,HttpConnectTimeoutException: HTTP connect timed out,10 mail.knchr.org.
mae.ro,3,wikidata,"Embassy of Romania, Nairobi",central,ConnectException,10 mx2.mae.ro.; 10 mx1.mae.ro.
mfa.gr,3,wikidata,embassy of Greece in Kenya,central,403,10 mailhost.mfa.gr.
mzv.cz,3,wikidata,embassy of the Czech republic in Kenya,central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,3,wikidata,embassy of Slovakia in Kenya,central,301,10 mail.gov.sk.
nairobi.diplo.de,3,wikidata,"Embassy of Germany, Nairobi",central,200,10 mx2.bund.de.; 10 mx1.bund.de.
norway.no,3,wikidata,"Embassy of Norway, Nairobi",central,301,0 mx.domeneshop.no.
pharmacyboardkenya.org,3,wikidata,Pharmacy and Poisons Board,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
russembkenya.mid.ru,3,wikidata,embassy of Russia in Kenya,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
seaturtle.wildlifedirect.org,3,wikidata,Kenya Sea Turtle Conservation Committee,,ConnectException,none
swedenabroad.se,3,wikidata,"Embassy of Sweden, Nairobi",central,301,none
