subdomain,mx
access.mew.gov.kw,none
adfs.kcb.gov.kw,none
admin.e.gov.kw,none
adrms.kcb.gov.kw,none
aeoi-prod.mof.gov.kw,none
aeoi.mof.gov.kw,none
africa.kuwaitsummits.gov.kw,none
ah.pas.gov.kw,none
aid.mofa.gov.kw,0 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
alrp.media.gov.kw,none
alsbc.media.gov.kw,none
amlak.mof.gov.kw,none
amlak.mof.gov.kw.mof.gov.kw,none
api-aid.mofa.gov.kw,none
api.beta.aid.mofa.gov.kw,none
api.dev.aid.mofa.gov.kw,none
apps.kuwaitsummits.gov.kw,none
arch.mosal.gov.kw,none
asc.gov.kw,10 asc-gov-kw.mail.protection.outlook.com.
autism.gov.kw,0 mail.autism.gov.kw.
autodicover.cait.gov.kw,none
autodiscover.amirifleet.gov.kw,none
autodiscover.autism.gov.kw,none
autodiscover.awqaf.gov.kw,none
autodiscover.cait.gov.kw,none
autodiscover.carirs.gov.kw,none
autodiscover.cbk.gov.kw,none
autodiscover.cma.gov.kw,none
autodiscover.cmgs.gov.kw,none
autodiscover.cmgsfa.gov.kw,none
autodiscover.cpa.gov.kw,none
autodiscover.csb.gov.kw,none
autodiscover.csc.gov.kw,none
autodiscover.customs.gov.kw,none
autodiscover.da-admin.gov.kw,none
autodiscover.ecom.gov.kw,none
autodiscover.ems.gov.kw,none
autodiscover.events.cbk.gov.kw,none
autodiscover.fatwa.gov.kw,none
autodiscover.gpf.gov.kw,none
autodiscover.gs-scpd.gov.kw,none
autodiscover.hec.gov.kw,dig error
autodiscover.investinkuwait.gov.kw,none
autodiscover.kancor.gov.kw,none
autodiscover.kapp.gov.kw,none
autodiscover.kcb.gov.kw,none
autodiscover.kdipa.gov.kw,none
autodiscover.kfsd.gov.kw,none
autodiscover.kia.gov.kw,none
autodiscover.kng.gov.kw,none
autodiscover.kuwaitcourts.gov.kw,none
autodiscover.kuwaitdipa.gov.kw,none
autodiscover.kwfiu.gov.kw,none
autodiscover.kwtfire.gov.kw,none
autodiscover.mail.moo.gov.kw,none
autodiscover.media.gov.kw,none
autodiscover.mew.gov.kw,none
autodiscover.moci.gov.kw,none
autodiscover.mof.gov.kw,none
autodiscover.mofa.gov.kw,none
autodiscover.moj.gov.kw,none
autodiscover.mona.gov.kw,none
autodiscover.mpw.gov.kw,none
autodiscover.nazaha.gov.kw,none
autodiscover.nccal.gov.kw,none
autodiscover.nsb.gov.kw,none
autodiscover.paaf.gov.kw,none
autodiscover.paci.gov.kw,none
autodiscover.pada.gov.kw,none
autodiscover.pahw.gov.kw,none
autodiscover.pai.gov.kw,none
autodiscover.pama.gov.kw,none
autodiscover.pifss.gov.kw,none
autodiscover.ptb.gov.kw,none
autodiscover.scb.gov.kw,none
autodiscover.scpd.gov.kw,none
autodiscover.sdo.gov.kw,none
av.cma.gov.kw,none
av.ecom.gov.kw,none
av.media.gov.kw,none
av.mofa.gov.kw,none
avm.media.gov.kw,none
awlawiya.mosal.gov.kw,none
awlawiyatest.mosal.gov.kw,none
awq-webdisp1.awqaf.gov.kw,none
awqaf.gov.kw,none
azmof.mof.gov.kw,none
b2b.paci.gov.kw,none
baladia.gov.kw,none
banks.kcb.gov.kw,none
bayanat.cma.gov.kw,none
beta.aid.mofa.gov.kw,none
beta.ctc.gov.kw,none
booklib.media.gov.kw,none
bpmprd01-hq.awqaf.gov.kw,none
bpmprd01-hq.awqaf.gov.kw.awqaf.gov.kw,none
bpmprdweb-hq.awqaf.gov.kw,none
bpmstage-hq.awqaf.gov.kw,none
bubiyan.mofa.gov.kw,none
budget.cait.gov.kw,none
burooj.gov.kw,none
cait.gov.kw,none
capt.gov.kw,none
careers.kdipa.gov.kw,none
carirs.gov.kw,none
cas-mew.gov.kw,10 exch.cas-mew.gov.kw.
cbk.gov.kw,none
cc.mof.gov.kw,none
cd.gov.kw,none
cgc.gov.kw,none
chat.e.gov.kw,none
citra.gov.kw,0 mxa-007ac202.gslb.pphosted.com.; 0 mxb-007ac202.gslb.pphosted.com.
citrix.awqaf.gov.kw,none
classification.capt.gov.kw,none
classification.ctc.gov.kw,none
cma.gov.kw,0 cma-gov-kw.mail.protection.outlook.com.
cmabox.cma.gov.kw,none
cmamagazine.cma.gov.kw,none
cmaportal.cma.gov.kw,none
cmgs.gov.kw,none
cmgsfa.gov.kw,0 cmgsfa-gov-kw.mail.protection.outlook.com.; 10 mail.cmgsfa.gov.kw.
collab-edge.nazaha.gov.kw,none
com.cmgsfa.gov.kw,none
con.moj.gov.kw,none
conf.media.gov.kw,none
connect.moj.gov.kw,none
consumer.mew.gov.kw,none
coop.mosal.gov.kw,none
cpa.gov.kw,none
cpanel.api.beta.aid.mofa.gov.kw,none
cpanel.apps.kuwaitsummits.gov.kw,none
cpanel.autism.gov.kw,none
cpanel.events.cbk.gov.kw,none
cpanel.hec.gov.kw,none
cpanel.investinkuwait.gov.kw,none
cpanel.islam.gov.kw,none
cpanel.istidama.gov.kw,none
cpanel.jahra.gov.kw,none
cpanel.kdipa.gov.kw,none
cpanel.kuwaitdipa.gov.kw,none
cpanel.kuwaitsummits.gov.kw,none
cpanel.new2.moci.gov.kw,none
cpanel.qsa.gov.kw,none
cpanel.taheel.gov.kw,none
cpd.gov.kw,none
cs.kgac.gov.kw,none
csb.gov.kw,none
csc-cd.gov.kw,none
csc.gov.kw,10 csc-gov-kw-1.fortimailcloud.com.; 10 csc-gov-kw-2.fortimailcloud.com.
cspayments.kgac.gov.kw,none
cspaymentstest.kgac.gov.kw,none
ctc.gov.kw,none
ctx.mpw.gov.kw,none
customs.gov.kw,none
damoh.gov.kw,none
daralmunasbat.mosal.gov.kw,none
dashboards.paci.gov.kw,none
daw-test.mosal.gov.kw,none
daw.cait.gov.kw,none
daw.mosal.gov.kw,none
dawapp.cait.gov.kw,none
dcfirewall.awqaf.gov.kw,none
dev-appsrv1.awqaf.gov.kw,none
dev.aid.mofa.gov.kw,none
dev.cma.gov.kw,none
dgca.gov.kw,0 dgca-gov-kw.mail.protection.outlook.com.
dialin.cait.gov.kw,none
dialin.cma.gov.kw,none
dialin.ecom.gov.kw,none
dialin.fatwa.gov.kw,none
dialin.media.gov.kw,none
dialin.mew.gov.kw,none
dialin.mof.gov.kw,none
dialin.mofa.gov.kw,none
dialin.moh.gov.kw,none
dialin.moj.gov.kw,dig error
dialin.pai.gov.kw,none
digitalsignage.customs.gov.kw,none
dm.dgca.gov.kw,none
dokmee.mosal.gov.kw,none
dpm.gov.kw,none
drmail.mof.gov.kw,none
dts.media.gov.kw,none
e-attend.mosal.gov.kw,none
e-envelope.paci.gov.kw,none
e.cait.gov.kw,none
e.gov.kw,none
e.kdipa.gov.kw,none
ebroker.paci.gov.kw,none
ecom.gov.kw,0 ecom-gov-kw.mail.protection.outlook.com.
edge.media.gov.kw,none
edge1.dgca.gov.kw,none
ehire.cbk.gov.kw,none
email.carirs.gov.kw,none
email.customs.gov.kw,none
email.kancor.gov.kw,none
email.paaf.gov.kw,none
email.pai.gov.kw,none
email.pifss.gov.kw,none
email2.customs.gov.kw,none
emp.cmgsfa.gov.kw,none
ems.gov.kw,none
ems.media.gov.kw,none
epay.kcb.gov.kw,none
epp.moi.gov.kw,none
eprocurement.mew.gov.kw,none
epromob.pai.gov.kw,none
eprotocol.dpm.gov.kw,none
erp.mof.gov.kw,none
eservice.pifss.gov.kw,none
eservices.citra.gov.kw,none
eservices.moc.gov.kw,none
eservices.moi.gov.kw,none
eservices.pai.gov.kw,none
eservices1.moi.gov.kw,none
eservices5.moi.gov.kw,none
eservices6.moi.gov.kw,none
esp.moi.gov.kw,none
esptest.moi.gov.kw,none
estamp.mosal.gov.kw,none
events.cbk.gov.kw,none
evisa.moi.gov.kw,none
evmbsrv.cbk.gov.kw,none
evserver.kcb.gov.kw,none
ex-01.mofa.gov.kw,none
ex-02.mofa.gov.kw,none
ex-03.mofa.gov.kw,none
ex2013.pama.gov.kw,none
exch-002.cait.gov.kw,none
exch-01.kancor.gov.kw,none
exch-02.kancor.gov.kw,none
exch.cas-mew.gov.kw,none
exchange.gpf.gov.kw,none
exchange.moj.gov.kw,none
exd.gov.kw,10 inbound-smtp.us-west-2.amazonaws.com.
exedge-01.mofa.gov.kw,none
exedge-02.mofa.gov.kw,none
exgisapps.paci.gov.kw,none
exhc-001.cait.gov.kw,none
exhc-01.mofa.gov.kw,none
exhc-02.mofa.gov.kw,none
exhcsrv1.awqaf.gov.kw,none
exhcsrv2.awqaf.gov.kw,none
exmsma.kwtfire.gov.kw,none
exmu01.cma.gov.kw,none
exmu02.cma.gov.kw,none
expe-01.nazaha.gov.kw,none
fatwa.awqaf.gov.kw,none
fatwa.gov.kw,none
faz.awqaf.gov.kw,none
fed.paci.gov.kw,none
fgate.media.gov.kw,none
fm.awqaf.gov.kw,none
fs.dgca.gov.kw,none
fsbox.awqaf.gov.kw,none
ga.paci.gov.kw,none
garuh.mofa.gov.kw,none
gatepass.pai.gov.kw,none
gcp.mof.gov.kw,none
gcspayments.kgac.gov.kw,none
gis.csb.gov.kw,none
gis.pai.gov.kw,none
gisportal.paci.gov.kw,none
gov.kcb.gov.kw,none
gov.kw,none
gpf.gov.kw,none
hallapptest.mosal.gov.kw,none
halls.mosal.gov.kw,none
hec.gov.kw,none
helpdesk.mosal.gov.kw,none
homeworker.manpower.gov.kw,none
htl.csb.gov.kw,none
hubcas01.fatwa.gov.kw,none
hubcas02.fatwa.gov.kw,none
hubcas1.kia.gov.kw,none
hubcas1.mofa.gov.kw,none
hubcas1.nsb.gov.kw,none
hubcas2.kia.gov.kw,none
hubcas2.mofa.gov.kw,none
hybrid.moci.gov.kw,none
icpc.mosal.gov.kw,none
id.paci.gov.kw,none
idaw.mosal.gov.kw,none
ifsah.cma.gov.kw,none
ifta.gov.kw,none
image.mof.gov.kw,none
imail.pifss.gov.kw,none
internetgw.awqaf.gov.kw,none
intranet.mof.gov.kw,none
investinkuwait.gov.kw,none
investor.kdipa.gov.kw,none
iplist.media.gov.kw,none
irecruitment.cma.gov.kw,none
irm1.cbk.gov.kw,none
isc.kdipa.gov.kw,none
isc.mofa.gov.kw,none
isc2.kdipa.gov.kw,none
ise.awqaf.gov.kw,none
istidama.gov.kw,none
it.media.gov.kw,none
itapp.media.gov.kw,none
itps.pai.gov.kw,none
jahra.gov.kw,none
jobportal.moj.gov.kw,none
join.kafo.gov.kw,none
jpo.gov.kw,none
kafo.gov.kw,5 ALT1.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.
kancor.gov.kw,none
kc-exhng-01.kuwaitcourts.gov.kw,none
kc-exhng-02.kuwaitcourts.gov.kw,none
kcasr.dgca.gov.kw,none
kcb.gov.kw,none
kdipa.gov.kw,10 kdipa-2.fortimailcloud.com.; 20 kdipa-gov-kw.mail.protection.outlook.com.; 0 kdipa-1.fortimailcloud.com.
kfappserver.paci.gov.kw,none
kfappsrv.paci.gov.kw,none
kfmapservices.paci.gov.kw,none
kfsd.gov.kw,20 mail2.kfsd.gov.kw.; 10 mail.kfsd.gov.kw.
kfsdoam.kfsd.gov.kw,none
kfsdoam.kwtfire.gov.kw,none
kgac.gov.kw,none
kgcccms.cait.gov.kw,none
kia-cas1.kia.gov.kw,none
kia-cas2.kia.gov.kw,none
kia.gov.kw,none
kicri.gov.kw,none
kif.kdipa.gov.kw,none
kif2016.kdipa.gov.kw,none
kio.kdipa.gov.kw,none
knetweb.moj.gov.kw,none
kng.gov.kw,20 mx3.kng.gov.kw.; 10 mx1.kng.gov.kw.; 10 mx2.kng.gov.kw.
kns.gov.kw,20 mx2.kuwaitarmy.gov.kw.; 10 mx1.kuwaitarmy.gov.kw.
kpay.paci.gov.kw,none
kph.kdipa.gov.kw,none
ksm.pai.gov.kw,none
ktvoffers.media.gov.kw,none
kubbar.mofa.gov.kw,none
kuwait-investmentforum.kdipa.gov.kw,none
kuwaitalyawm.media.gov.kw,none
kuwaitarmy.gov.kw,10 mx1.kuwaitarmy.gov.kw.
kuwaitcourts.gov.kw,10 mail.kuwaitcourts.gov.kw.; 10 mail2.kuwaitcourts.gov.kw.
kuwaitdipa.gov.kw,none
kuwaitfinder.paci.gov.kw,none
kuwaitportal.paci.gov.kw,none
kuwaitsummits.gov.kw,none
kwfiu.gov.kw,none
laccess.mew.gov.kw,none
legacy.cbk.gov.kw,none
legacy.kng.gov.kw,none
legacy.mof.gov.kw,none
legacy.mofa.gov.kw,none
legacy.pada.gov.kw,none
lic.media.gov.kw,none
lmis.csb.gov.kw,none
lync.fatwa.gov.kw,none
lync.mof.gov.kw,none
lync.moh.gov.kw,none
lync.moj.gov.kw,none
lync.pai.gov.kw,none
lync2013.cait.gov.kw,none
lyncadmin.cma.gov.kw,none
lyncadmin.media.gov.kw,none
lyncdiscover.cait.gov.kw,none
lyncdiscover.cma.gov.kw,none
lyncdiscover.ecom.gov.kw,none
lyncdiscover.fatwa.gov.kw,none
lyncdiscover.kuwaitarmy.gov.kw,none
lyncdiscover.media.gov.kw,none
lyncdiscover.mew.gov.kw,none
lyncdiscover.mof.gov.kw,none
lyncdiscover.mofa.gov.kw,none
lyncdiscover.moh.gov.kw,none
lyncdiscover.moj.gov.kw,none
lyncdiscover.pai.gov.kw,none
lyncdiscoverinternal.cma.gov.kw,none
lyncdiscoverinternal.ecom.gov.kw,none
lyncdiscoverinternal.media.gov.kw,none
lynce.cma.gov.kw,none
lynce01.cma.gov.kw,none
lyncpool.ecom.gov.kw,none
lyncweb-ext.mew.gov.kw,none
mail.africa.kuwaitsummits.gov.kw,none
mail.ah.pas.gov.kw,none
mail.amirifleet.gov.kw,none
mail.api.beta.aid.mofa.gov.kw,none
mail.apps.kuwaitsummits.gov.kw,none
mail.autism.gov.kw,none
mail.awqaf.gov.kw,none
mail.burooj.gov.kw,none
mail.cait.gov.kw,none
mail.carirs.gov.kw,none
mail.cbk.gov.kw,none
mail.cd.gov.kw,none
mail.cma.gov.kw,none
mail.cmgs.gov.kw,none
mail.cmgsfa.gov.kw,none
mail.cpa.gov.kw,none
mail.cpd.gov.kw,none
mail.csb.gov.kw,none
mail.csc.gov.kw,none
mail.ctc.gov.kw,none
mail.customs.gov.kw,none
mail.da-admin.gov.kw,none
mail.damoh.gov.kw,0 damoh.gov.kw.
mail.dgca.gov.kw,none
mail.e.gov.kw,none
mail.ecom.gov.kw,none
mail.ems.gov.kw,none
mail.events.cbk.gov.kw,none
mail.fatwa.gov.kw,none
mail.gs-scpd.gov.kw,none
mail.hec.gov.kw,none
mail.housing.gov.kw,none
mail.investinkuwait.gov.kw,none
mail.islam.gov.kw,none
mail.istidama.gov.kw,none
mail.jahra.gov.kw,none
mail.kapp.gov.kw,none
mail.kdipa.gov.kw,none
mail.kfsd.gov.kw,none
mail.kia.gov.kw,none
mail.kng.gov.kw,none
mail.kpa.gov.kw,none
mail.kuwaitdipa.gov.kw,none
mail.kuwaitsummits.gov.kw,none
mail.kwfiu.gov.kw,none
mail.kwtfire.gov.kw,none
mail.majcsc.gov.kw,none
mail.media.gov.kw,none
mail.mew.gov.kw,none
mail.moci.gov.kw,none
mail.mof.gov.kw,none
mail.mofa.gov.kw,none
mail.mona.gov.kw,none
mail.moo.gov.kw,none
mail.mpw.gov.kw,none
mail.nazaha.gov.kw,none
mail.nccal.gov.kw,none
mail.new.qsa.gov.kw,none
mail.new2.moci.gov.kw,none
mail.nsb.gov.kw,none
mail.paaf.gov.kw,none
mail.pada.gov.kw,none
mail.pahw.gov.kw,none
mail.pai.gov.kw,none
mail.pama.gov.kw,none
mail.part.gov.kw,none
mail.ptb.gov.kw,none
mail.qsa.gov.kw,none
