subdomain,parent_domain,http_status,mx
acacias-meta.gov.co,gov.co,Could not resolve host: acacias-meta.gov.co,none
academiavirtual.samanadigital.gov.co,gov.co,Could not resolve host: academiavirtual.samanadigital.gov.co,none
acceso.banagrario.gov.co,gov.co,Could not resolve host: acceso.banagrario.gov.co,none
acceso.bancoagrario.gov.co,gov.co,Could not resolve host: acceso.bancoagrario.gov.co,none
acceso.findeter.gov.co,gov.co,Could not resolve host: acceso.findeter.gov.co,none
access.fna.gov.co,gov.co,Could not resolve host: access.fna.gov.co,none
access.policia.gov.co,gov.co,Connection timed out after 3000 milliseconds,none
access.ramajudicial.gov.co,gov.co,Connection timed out after 3000 milliseconds,none
acr.gov.co,gov.co,Could not resolve host: acr.gov.co,10 correo.acr.gov.co.
acrp.reintegracion.gov.co,gov.co,Could not resolve host: acrp.reintegracion.gov.co,none
acuavalle.gov.co,gov.co,403,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
adfs.antv.gov.co,gov.co,Could not resolve host: adfs.antv.gov.co,none
admin.aerocivil.gov.co,gov.co,Could not resolve host: admin.aerocivil.gov.co,none
admin.municipiocolombiano.gov.co,gov.co,Could not resolve host: admin.municipiocolombiano.gov.co,none
aerocivil.gov.co,gov.co,301,0 aerocivil-gov-co.mail.protection.outlook.com.
aeroparquejuanpablo.gov.co,gov.co,200,none
afiliacionrs.dssa.gov.co,gov.co,403,none
afrodita.ica.gov.co,gov.co,Connection timed out after 3001 milliseconds,none
agata.barrancabermeja.gov.co,gov.co,Could not resolve host: agata.barrancabermeja.gov.co,none
agencialogistica.gov.co,gov.co,Connection timed out after 3001 milliseconds,30 ALT4.ASPMX.L.GOOGLE.COM.; 30 ALT3.ASPMX.L.GOOGLE.COM.; 1 mail.agencialogistica.gov.co.; 20 ALT2.ASPMX.L.GOOGLE.COM.; 20 ALT1.ASPMX.L.GOOGLE.COM.; 10 ASPMX.L.GOOGLE.COM.
agriculturacauca.gov.co,gov.co,Could not resolve host: agriculturacauca.gov.co,none
agronet.gov.co,gov.co,200,none
aguasdelhuila.gov.co,gov.co,Could not resolve host: aguasdelhuila.gov.co,none
aim-meta.gov.co,gov.co,200,none
albuzonexc.cartagena.gov.co,gov.co,Could not resolve host: albuzonexc.cartagena.gov.co,none
alcaldianeiva.gov.co,gov.co,302,none
alfm-remoto.agencialogistica.gov.co,gov.co,Connection timed out after 3001 milliseconds,none
alianzasproductivas.minagricultura.gov.co,gov.co,SSL certificate problem: unable to get local issuer certificate,none
ambientebogota.gov.co,gov.co,Could not resolve host: ambientebogota.gov.co,none
analisis.mineducacion.gov.co,gov.co,Connection timed out after 3001 milliseconds,none
andalucia.gov.co,gov.co,Operation timed out after 3000 milliseconds with 0 bytes received,none
anh.gov.co,gov.co,302,none
ani.gov.co,gov.co,301,none
anm.gov.co,gov.co,SSL certificate problem: unable to get local issuer certificate,none
anspe.gov.co,gov.co,Could not resolve host: anspe.gov.co,none
antecedentes.policia.gov.co,gov.co,500,none
anywhere.das.gov.co,gov.co,Could not resolve host: anywhere.das.gov.co,none
apccolombia.gov.co,gov.co,200,none
aplicaciones.corantioquia.gov.co,gov.co,SSL certificate problem: certificate has expired,none
aplicaciones.ins.gov.co,gov.co,Connection timed out after 3001 milliseconds,none
aplicaciones.itagui.gov.co,gov.co,"OpenSSL SSL_read: OpenSSL/3.5.3: error:0A000126:SSL routines::unexpected eof while reading, errno 0",none
aplicaciones.vuce.gov.co,gov.co,200,none
aplicacionesadf.aerocivil.gov.co,gov.co,Could not resolve host: aplicacionesadf.aerocivil.gov.co,none
aplicacionesproduccion.ins.gov.co,gov.co,Could not resolve host: aplicacionesproduccion.ins.gov.co,none
aplicacionespruebas.ins.gov.co,gov.co,Connection timed out after 3002 milliseconds,none
