hostname,score,sources,label,level
escolapios.org.co,7,wikidata;wikidata,Nazareth piarist province,
jesuitas.co,7,wikidata;wikidata,jesuit province of Colombia,
bogota.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Bogotá",central
ccc.org.co,4,wikidata,Cámara de Comercio de Santiago de Cali,
cccucuta.org.co,4,wikidata,Cámara de Comercio de Cúcuta,
co.usembassy.gov,4,wikidata,"Embassy of the United States, Bogotá",central
educacionbogota.edu.co,4,wikidata,Q100879971,
embajadadehonduras.org.co,4,wikidata,embassy of Honduras in Colombia,central
humboldt.org.co,4,wikidata,Alexander von Humboldt Biological Resources Research Institute,
invemar.org.co,4,wikidata,"Marine and Coastal Research Institute ""José Benito Vives de Andreis""",
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Bogota",central
nunciatura.org.co,4,wikidata,Apostolic Nunciature to Colombia,central
procolombia.co,4,wikidata,ProColombia,
soachaeducativa.edu.co,4,wikidata,Secretaría de Educación de Soacha,
bancoldex.com,3,wikidata,Bancóldex,
bogota.diplo.de,3,wikidata,"Embassy of Germany, Bogotá",central
bogota.mae.ro,3,wikidata,embassy of Romania in Colombia,central
co.ambafrance.org,3,wikidata,"Embassy of France, Bogotá",central
co.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Bogotá",central
colombia.mid.ru,3,wikidata,embassy of Russia in Colombia,central
colombia.um.dk,3,wikidata,embassy of Denmark in Colombia,central
eeas.europa.eu,3,wikidata,Delegation of the European Union to Colombia,
embajadaboliviacolombia.org,3,wikidata,embassy of Bolivia in Colombia,central
finlandabroad.fi,3,wikidata,embassy of Finland in Colombia,central
mzv.cz,3,wikidata,"Embassy of the Czech Republic, Bogotá",central
nederlandwereldwijd.nl,3,wikidata,"Embassy of the Netherlands, Bogotá",central
norway.no,3,wikidata,Embassy of Norway in Colombia,central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Bogota",central
web.roc-taiwan.org,3,wikidata,"Taipei Commercial Office in Bogotá, Colombia",
