hostname,score,sources,label,level
ainteractivo.net,3,wikidata,Q120061989,central-1
endeporte.edu.co,7,wikidata;wikidata,Institución Universitaria Escuela Nacional del Deporte,university
unal.edu.co,7,wikidata;wikidata,National University of Colombia,university
esap.edu.co,4,wikidata,High School of Public Administration of Colombia. (ESAP),university
fasab.udistrital.edu.co,4,wikidata,Superior Academy of Arts of Bogotá,university
uaiinpebi-cric.edu.co,4,wikidata,Universidad Autónoma Indígena Intercultural,university
udea.edu.co,4,wikidata,University of Antioquia,university
uniatlantico.edu.co,4,wikidata,University of Atlántico,university
unicauca.edu.co,4,wikidata,University of Cauca,university
univalle.edu.co,4,wikidata,University of Valle,university
utp.edu.co,4,wikidata,Technological University of Pereira,university
concejodecartagena.com,6,wikidata;wikidata,district council of Cartagena de Indias,local
