subdomain,http_status
accreditamento.istruzione.it,200
adfs.istruzione.it,Connection timed out after 5001 milliseconds
anagrafeits.istruzione.it,403
anes.istruzione.it,"curl: (6) Could not resolve host: anes.istruzione.it
"
anist-val.istruzione.it,403
anist.istruzione.it,403
autodiscover.istruzione.it,Failed to connect to autodiscover.istruzione.it port 443 after 74 ms: Could not connect to server
cartadeldocente.istruzione.it,301
cercalatuascuola.istruzione.it,301
cmgistruzione.istruzione.it,500
cns.pubblica.istruzione.it,403
cnscoll.pubblica.istruzione.it,Could not resolve host: cnscoll.pubblica.istruzione.it
cnsval.pubblica.istruzione.it,403
communitymi.urp.istruzione.it,301
concorsi-test-mig.ext.istruzione.it,Could not resolve host: concorsi-test-mig.ext.istruzione.it
concorsi-test.ext.istruzione.it,Could not resolve host: concorsi-test.ext.istruzione.it
concorsi.istruzione.it,403
concorso-dsga.ext.istruzione.it,Could not resolve host: concorso-dsga.ext.istruzione.it
coronavirus.static.istruzione.it,Could not resolve host: coronavirus.static.istruzione.it
covid-ms-py-test.ext.istruzione.it,Could not resolve host: covid-ms-py-test.ext.istruzione.it
covidse-ms-py-test.ext.istruzione.it,Could not resolve host: covidse-ms-py-test.ext.istruzione.it
covidse-ms-test.ext.istruzione.it,Could not resolve host: covidse-ms-test.ext.istruzione.it
cpuucc.istruzione.it,Could not resolve host: cpuucc.istruzione.it
crescereinsieme.istruzione.it,Connection timed out after 5002 milliseconds
cvpersonalescolasticoval.istruzione.it,403
didattico.istruzione.it,Connection timed out after 5002 milliseconds
dirigentiscolastici.istruzione.it,200
ema.istruzione.it,SSL certificate problem: unable to get local issuer certificate
emagateway.istruzione.it,SSL certificate problem: unable to get local issuer certificate
esame2013.istruzione.it,Could not resolve host: esame2013.istruzione.it
esame2014.istruzione.it,Could not resolve host: esame2014.istruzione.it
esame2015.istruzione.it,Could not resolve host: esame2015.istruzione.it
esamidistato-test-migr.ext.istruzione.it,Could not resolve host: esamidistato-test-migr.ext.istruzione.it
esamidistato.istruzione.it,403
ext.istruzione.it,Could not resolve host: ext.istruzione.it
fascicolodigitale.istruzione.it,301
firmadigitale-coll.istruzione.it,302
firmadigitale.istruzione.it,302
gitlab.pubblica.istruzione.it,503
iam.didattico.istruzione.it,Connection timed out after 5002 milliseconds
iam.pubblica.istruzione.it,301
iamcoll.pubblica.istruzione.it,Could not resolve host: iamcoll.pubblica.istruzione.it
iamtest.didattico.istruzione.it,SSL certificate problem: self-signed certificate in certificate chain
iamval.didattico.istruzione.it,Connection timed out after 5002 milliseconds
