hostname,score,sources,label,level
police.gov.hk,7,wikidata;wikidata,Hong Kong Auxiliary Police Force | Hong Kong Police Force,central-1
pt.io.gov.mo,7,wikidata;wikidata,Government Printing Bureau,central-1
safp.gov.mo,7,wikidata;wikidata,Public Administration and Civil Service Bureau,central-1
sb.gov.hk,7,wikidata;wikidata,Security Bureau,central-1
spcsc.sh.cn,7,wikidata;wikidata,Shanghai People's Congress,central-1
sport.gov.mo,7,wikidata;wikidata;wikidata;wikidata,Sports Bureau,central-1
spu.gov.mo,7,wikidata;wikidata,Unitary Police Services,central-1
thb.gov.hk,7,wikidata;wikidata,Transport and Housing Bureau,central-1
tlb.gov.hk,7,wikidata;wikidata,Transport and Logistics Bureau,central-1
try.gov.hk,7,wikidata;wikidata,The Treasury,central-1
wastereduction.gov.hk,7,wikidata;wikidata;wikidata,GREEN@COMMUNITY,central-1
dsec.ctm.net,6,wikidata;wikidata,Statistics and Census Service,central-1
eeas.europa.eu,6,wikidata;wikidata,Delegation of the European Union to China | Delegation of the European Union to Hong Kong and Macao,central-1
sfc.hk,6,wikidata;wikidata,Securities and Futures Commission,central-1
afcd.gov.hk,4,wikidata,"Agriculture, Fisheries and Conservation Department",central-1
ahcdc.cn,4,wikidata,Anhui Provincial Center for Disease Control and Prevention,central-1
ams.gov.hk,4,wikidata,Auxiliary Medical Service,central-1
bd.gov.hk,4,wikidata,Buildings Department,central-1
cad.gov.hk,4,wikidata,Civil Aviation Department,central-1
cas.gov.hk,4,wikidata,Civil Aid Service,central-1
ceo.gov.hk,4,wikidata,Office of the Chief Executive,central-1
cepu.gov.hk,4,wikidata,Chief Executive's Policy Unit,central-1
cqedu.cn,4,wikidata,Chongqing Municipality Education Commission,central-1
cr.gov.hk,4,wikidata,Companies Registry of Hong Kong,central-1
cso.gov.hk,4,wikidata,Chief Secretary for Administration's Office,central-1
dh.gov.hk,4,wikidata,Department of Health,central-1
dsd.gov.hk,4,wikidata,Drainage Services Department,central-1
dsedj.gov.mo,4,wikidata,Education and Youth Development Bureau,central-1
dssopt.gov.mo,4,wikidata,Secretariat for Transport and Public Works,central-1
e-services.cr.gov.hk,4,wikidata,Companies Registry of Hong Kong,central-1
epd.gov.hk,4,wikidata,Environmental Protection Department,central-1
fdc.gov.mo,4,wikidata,Cultural Development Fund,central-1
fdct.gov.mo,4,wikidata,Science and Technology Development Fund,central-1
fehd.gov.hk,4,wikidata,Food and Environmental Hygiene Department,central-1
fjskl.org.cn,4,wikidata,Fujian Provincial Federation of Social Sciences,central-1
gdhed.edu.cn,4,wikidata,Department of Education of Guangdong Province,central-1
govtlab.gov.hk,4,wikidata,Government Laboratory,central-1
gsmit.org.cn,4,wikidata,Gansu Provincial Food and Drug Administration,central-1
hbcdc.cn,4,wikidata,Hubei Provincial Center for Disease Control and Prevention,central-1
hebeicdc.cn,4,wikidata,Hebei Provincial Center for Disease Control and Prevention,central-1
hee.cn,4,wikidata,Hebei Provincial Department of Education,central-1
hk.usconsulate.gov,4,wikidata,"Consulate General of the United States, Hong Kong",central-1
hkfsd.gov.hk,4,wikidata,Hong Kong Fire Services Department,central-1
hkmpb.gov.hk,4,wikidata,Hong Kong Maritime and Port Board,central-1
hlje.edu.cn,4,wikidata,Education Department of Heilongjiang Province,central-1
hshfy.sh.cn,4,wikidata,Shanghai High People's Court,central-1
hyd.gov.hk,4,wikidata,Highways Department,central-1
ird.gov.hk,4,wikidata,Inland Revenue Department,central-1
isaf.gov.mo,4,wikidata,Pharmaceutical Administration Bureau,central-1
jsscs.gov.hk,4,wikidata,Joint Secretariat for the Advisory Bodies on Civil Service and Judicial Salaries and Conditions of Service,central-1
mardep.gov.hk,4,wikidata,Marine Department,central-1
mp.gov.mo,4,wikidata,Public Prosecutions Office of the Macao Special Administrative Region,central-1
pland.gov.hk,4,wikidata,Planning Department,central-1
reo.gov.hk,4,wikidata,Registration and Electoral Office,central-1
rusconshanghai.org.cn,4,wikidata,Consulate-General of Russia in Shanghai,central-1
sanghaj.mfa.gov.hu,4,wikidata,Consulate General of Hungary in Shanghai,central-1
scdc.sh.cn,4,wikidata,Shanghai Municipal Center For Disease Control Prevention,central-1
td.gov.hk,4,wikidata,Transport Department,central-1
tourism.gov.hk,4,wikidata,Tourism Commission,central-1
wsd.gov.hk,4,wikidata,Water Supplies Department,central-1
ynjy.cn,4,wikidata,Yunnan Provincial Department of Education,central-1
zjhia.org.cn,4,wikidata,Zhejiang Provincial Health Information Center,central-1
zjsfgkw.cn,4,wikidata,Q11148826,central-1
bjgy.chinacourt.org,3,wikidata,Beijing Municipal High People's Court,central-1
chengdu.diplo.de,3,wikidata,"Consulate General of Germany, Chengdu",central-1
consulfrance-hongkong.org,3,wikidata,"Consulate General of France, Hong Kong",central-1
consulfrance-shanghai.org,3,wikidata,"French Consulate General, Shanghai",central-1
consulfrance-wuhan.org,3,wikidata,Consulate General of France in Wuhan,central-1
cqfy.chinacourt.org,3,wikidata,Q15951057,central-1
eac.hk,3,wikidata,Electoral Affairs Commission,central-1
eoc.org.hk,3,wikidata,Equal Opportunities Commission,central-1
gscdc.net,3,wikidata,Gansu Provincial Center for Disease Control and Prevention,central-1
ha.org.hk,3,wikidata,Hospital Authority,central-1
hkcfa.hk,3,wikidata,Court of Final Appeal,central-1
hongkong.diplo.de,3,wikidata,"Consulate General of Germany, Hong Kong",central-1
hunanfy.chinacourt.org,3,wikidata,Q15928251,central-1
icac.org.hk,3,wikidata,Independent Commission Against Corruption,central-1
jshealth.com,3,wikidata,Jiangsu Provincial Center for Disease Control and Prevention,central-1
judiciary.hk,3,wikidata,High Court of the Hong Kong Special Administrative Region,central-1
jxfy.chinacourt.org,3,wikidata,Jiangxi High People's Court,central-1
lnfy.chinacourt.org,3,wikidata,Q15933192,central-1
m.hncdc.com,3,wikidata,Hunan Provincial Center for Disease Control and Prevention,central-1
nmgfy.chinacourt.org,3,wikidata,Q10894808,central-1
pcpd.org.hk,3,wikidata,"Office of the Privacy Commissioner for Personal Data, Hong Kong",central-1
philcongenshanghai.org,3,wikidata,Consul General of the Philippines in Shanghai,central-1
qhfy.chinacourt.org,3,wikidata,Q15940006,central-1
scedu.net,3,wikidata,Sichuan Provincial Department of Education,central-1
sdfy.chinacourt.org,3,wikidata,Shandong Higher People's Court,central-1
shanghai.diplo.de,3,wikidata,"Consulate-General of Germany, Shanghai",central-1
shanxify.chinacourt.org,3,wikidata,Q15938372,central-1
shenyang.diplo.de,3,wikidata,"Consulate General of Germany, Shenyang",central-1
srb.org.hk,3,wikidata,Surveyors Registration Board,central-1
teco-hk.org,3,wikidata,Taipei Economic and Cultural Office in Hong Kong,central-1
tia.org.hk,3,wikidata,Travel Industry Authority,central-1
xjcourt.org,3,wikidata,High People's Court in Xinjiang Uygur Autonomous Region,central-1
zjzs.net,3,wikidata,Q141102590,central-1
cdsk.org.cn,4,wikidata,Chengdu Municipal Office of Philosophy and Social Science,local
njcdc.cn,4,wikidata,Nanjing Municipal Center for Disease Control And Prevention,local
wxstc.js.cn,4,wikidata,Wuxi Municipal Bureau on Science and Technology,local
xminfo.net.cn,4,wikidata,Xiamen Municipal Bureau of Science and Technology,local
qdcdc.org,3,wikidata,Qingdao Municipal Center for Disease Control and Prevention,local
