subdomain,http_status
autodiscover.clrc.gov.pg,"Failed to connect to autodiscover.clrc.gov.pg port 443 after 120 ms: Could not connect to server"
bpng-op3-vm13.bankpng.gov.pg,"Could not resolve host: bpng-op3-vm13.bankpng.gov.pg"
autodiscover.sia.gov.pg,"Failed to connect to autodiscover.sia.gov.pg port 443 after 80 ms: Could not connect to server"
bankpng.gov.pg,"403"
autodiscover.bpng.bankpng.gov.pg,"Could not resolve host: autodiscover.bpng.bankpng.gov.pg"
audit.jiwaka.gov.pg,"Could not resolve host: audit.jiwaka.gov.pg"
attendance.dherst.gov.pg,"Could not resolve host: attendance.dherst.gov.pg"
collabspace-h1.bankpng.gov.pg,"Could not resolve host: collabspace-h1.bankpng.gov.pg"
agriculture.gov.pg,"Could not resolve host: agriculture.gov.pg"
autodiscover.djag.justice.gov.pg,"Could not resolve host: autodiscover.djag.justice.gov.pg"
agri.jiwaka.gov.pg,"Could not resolve host: agri.jiwaka.gov.pg"
autodiscover.bankpng.gov.pg,"403"
collabspace-h3.bankpng.gov.pg,"Could not resolve host: collabspace-h3.bankpng.gov.pg"
anywhere.nicta.gov.pg,"Could not resolve host: anywhere.nicta.gov.pg"
autodiscover.dpm.gov.pg,"Failed to connect to autodiscover.dpm.gov.pg port 443 after 379 ms: Could not connect to server"
autodiscover.gpo.gov.pg,"SSL certificate problem: certificate has expired"
collabspace-h2.bankpng.gov.pg,"Could not resolve host: collabspace-h2.bankpng.gov.pg"
autodiscover.justice.gov.pg,"Could not resolve host: autodiscover.justice.gov.pg"
comm-ward-dev.jiwaka.gov.pg,"Could not resolve host: comm-ward-dev.jiwaka.gov.pg"
cpanel.arb.gov.pg,"Could not resolve host: cpanel.arb.gov.pg"
bpng-ucs-exp01.bankpng.gov.pg,"Could not resolve host: bpng-ucs-exp01.bankpng.gov.pg"
autodiscover.milnebay.gov.pg,"Could not resolve host: autodiscover.milnebay.gov.pg"
autodiscover.cpgovernor.gov.pg,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.cpgovernor.gov.pg'"
bpng-op3-vm14.bankpng.gov.pg,"Could not resolve host: bpng-op3-vm14.bankpng.gov.pg"
cpanel.clrc.gov.pg,"Could not resolve host: cpanel.clrc.gov.pg"
bpng-ucs-exp02.bpng.bankpng.gov.pg,"Could not resolve host: bpng-ucs-exp02.bpng.bankpng.gov.pg"
autodiscover.pngrsts.science.gov.pg,"Failed to connect to autodiscover.pngrsts.science.gov.pg port 443 after 383 ms: Could not connect to server"
bpng.bankpng.gov.pg,"Could not resolve host: bpng.bankpng.gov.pg"
bpng-ucs-exp02.bankpng.gov.pg,"Could not resolve host: bpng-ucs-exp02.bankpng.gov.pg"
brt.jiwaka.gov.pg,"Could not resolve host: brt.jiwaka.gov.pg"
