subdomain,mx
www.dei.gouv.bj,10 mail.gouv.bj.
www.demarchesmtfp.gouv.bj,none
www.demarchesmtfp.travail.gouv.bj,none
www.dev.gouv.bj,none
www.developpement.gouv.bj,none
www.diplomatie.gouv.bj,0 diplomatie-gouv-bj.mail.protection.outlook.com.
www.direction-energie.gouv.bj,none
www.dpp.agriculture.gouv.bj,none
www.droitsreglementaires.gouv.bj,none
www.dsa.agriculture.gouv.bj,none
www.eau-mines.gouv.bj,none
www.econseil.gouv.bj,none
www.ecoordination.gouv.bj,none
www.ecoordinationapi.gouv.bj,none
www.ecoordinationbase.gouv.bj,none
www.emigration.gouv.bj,none
www.emploi-pipeline.gouv.bj,none
www.emploi.gouv.bj,none
www.enseignementsecondaire.gouv.bj,10 mail.gouv.bj.
www.enseignementsuperieur.gouv.bj,none
www.entreprise.gouv.bj,none
www.espacecitoyen.cadredevie.gouv.bj,none
www.evacsan.gouv.bj,none
www.evad.gouv.bj,none
www.examens.enseignementsuperieur.gouv.bj,none
www.fac.gouv.bj,none
www.faen.gouv.bj,none
www.fichiernational.gouv.bj,none
www.fnda.agriculture.gouv.bj,none
www.fonds.jeunesse.gouv.bj,none
www.fonds.loisirs.gouv.bj,none
www.fonds.sports.gouv.bj,none
www.formation.gouv.bj,none
www.gedtestassi.gouv.bj,none
www.gitlab.gouv.bj,none
www.gouv.bj,none
www.guvmtfp.gouv.bj,none
www.identite-numerique.gouv.bj,none
www.immigration.gouv.bj,none
www.impots.finances.gouv.bj,none
www.industrie.gouv.bj,none
www.interieur.gouv.bj,none
www.justice.gouv.bj,10 mail.gouv.bj.
www.legislation.gouv.bj,10 mail.gouv.bj.
www.lescompetencesfemmesbenin.social.gouv.bj,none
www.lyoko.gouv.bj,none
www.mail.agriculture.gouv.bj,none
www.mail.diplomatie.gouv.bj,none
www.mail.sgg.gouv.bj,none
www.mail2.sgg.gouv.bj,none
www.maindoeuvre.gouv.bj,none
www.managemtfp.gouv.bj,none
www.mesodd.dev.gouv.bj,none
www.mesodd.plan.gouv.bj,none
www.obrgm.gouv.bj,none
www.offresunb.enseignementsuperieur.gouv.bj,none
www.onlinebackofficemtfp.gouv.bj,none
www.outlook.diplomatie.gouv.bj,none
www.paiement.gouv.bj,none
www.papvireabc.agriculture.gouv.bj,none
www.permisdeconstruire.gouv.bj,none
www.plan.gouv.bj,none
www.pmamtfp.gouv.bj,none
www.pmepe.gouv.bj,10 mail.gouv.bj.
www.premar.gouv.bj,none
www.preprodmtfp.gouv.bj,none
www.presencepublic.gouv.bj,none
www.projetsfnda.agriculture.gouv.bj,none
www.pspdb.dev.gouv.bj,none
www.rdopa.agriculture.gouv.bj,none
www.recrutement.rna.agriculture.gouv.bj,none
www.rna.agriculture.gouv.bj,none
www.sanctionpublic.gouv.bj,none
www.sante.gouv.bj,0 sante-gouv-bj.mail.protection.outlook.com.
www.sgg.gouv.bj,none
www.sgm.agriculture.gouv.bj,none
www.sida.enseignementsuperieur.gouv.bj,none
www.sidoffe-ng.social.gouv.bj,none
www.sigcfs.gouv.bj,none
www.sigodd.gouv.bj,none
www.sigtit.gouv.bj,none
www.simrhmasm.social.gouv.bj,none
www.sisefnda.agriculture.gouv.bj,none
www.sitetest.agriculture.gouv.bj,none
www.social.gouv.bj,10 mail.gouv.bj.
www.soutienpme.gouv.bj,none
www.stpcnos.agriculture.gouv.bj,none
www.suivi-pag.gouv.bj,none
www.suivi-tnt.gouv.bj,none
www.sygecmsp.gouv.bj,none
www.sysformation.gouv.bj,none
www.temp.anapi.gouv.bj,none
www.temp.ask.gouv.bj,none
www.temp.justice.gouv.bj,none
www.tourisme.gouv.bj,none
www.transfert.dei.gouv.bj,none
www.travail.gouv.bj,none
zabbixmonit.gouv.bj,none
