subdomain,http_status,mx
1.imzo.gov.ua,SSL: no alternative certificate subject name matches target hostname '1.imzo.gov.ua',none
123.dffd.gov.ua,Could not resolve host: 123.dffd.gov.ua,none
1551.gov.ua,200,10 fml.kmda.gov.ua.
1551.kyivcity.gov.ua,403,none
1588-admin.mkrada.gov.ua,301,none
1588.mkrada.gov.ua,301,none
2.imzo.gov.ua,SSL: no alternative certificate subject name matches target hostname '2.imzo.gov.ua',none
2016.bc-rada.gov.ua,SSL: no alternative certificate subject name matches target hostname '2016.bc-rada.gov.ua',none
272b5d7e2f4f52e3eae9294d82176faa.nais.gov.ua,Connection timed out after 3002 milliseconds,none
3.imzo.gov.ua,SSL: no alternative certificate subject name matches target hostname '3.imzo.gov.ua',none
300.cert.gov.ua,Could not resolve host: 300.cert.gov.ua,none
8253ec7b2a4bf6acf65732954f18a607.nais.gov.ua,Could not resolve host: 8253ec7b2a4bf6acf65732954f18a607.nais.gov.ua,none
9f22fecb2a798dd870ef499eaafb2a17.nais.gov.ua,Connection timed out after 3002 milliseconds,none
accounts.kyivcity.gov.ua,403,none
ad.dzi.gov.ua,SSL certificate problem: self-signed certificate,dig error
adm-km.gov.ua,301,10 ems.adm-km.gov.ua.
adm.dniprorada.gov.ua,200,none
admin.chapl.gov.ua,Could not resolve host: admin.chapl.gov.ua,none
admin.cnap-pl.gov.ua,Could not resolve host: admin.cnap-pl.gov.ua,none
admin.es.kievcity.gov.ua,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
admin.gis.kievcity.gov.ua,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
admin.gis.kyivcity.gov.ua,Connection timed out after 3002 milliseconds,15 mail.kievcity.gov.ua.
admin.gromada.dmsu.gov.ua,Connection timed out after 3002 milliseconds,none
admin.medical.kievcity.gov.ua,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
admin.nazk.gov.ua,Could not resolve host: admin.nazk.gov.ua,none
admin.re.kievcity.gov.ua,Could not resolve host: admin.re.kievcity.gov.ua,none
admincher.gov.ua,200,10 mail.admincher.gov.ua.
adminposluga.lis.gov.ua,301,none
agrex.gov.ua,SSL certificate problem: EE certificate key too weak,10 mail.agrex.gov.ua.
agro-id.gov.ua,Could not resolve host: agro-id.gov.ua,10 relay.agro-id.gov.ua.
agro.gov.ua,SSL certificate problem: certificate has expired,none
aias.energy.gov.ua,Could not resolve host: aias.energy.gov.ua,none
aisf.dec.gov.ua,Connection timed out after 3002 milliseconds,none
ak.gov.ua,200,0 ak.gov.ua.
akimorg.gov.ua,Could not resolve host: akimorg.gov.ua,none
aku.gov.ua,Could not resolve host: aku.gov.ua,none
alt.sergiivka-rada.gov.ua,Could not resolve host: alt.sergiivka-rada.gov.ua,none
andrrada.gov.ua,Could not resolve host: andrrada.gov.ua,none
anticorruption.dpsu.gov.ua,Could not resolve host: anticorruption.dpsu.gov.ua,none
api.contacts.300.cert.gov.ua,Could not resolve host: api.contacts.300.cert.gov.ua,none
api.gromada.dmsu.gov.ua,Could not resolve host: api.gromada.dmsu.gov.ua,none
app.saiodessa.gov.ua,Connection timed out after 3002 milliseconds,none
apu.gov.ua,Connection timed out after 3002 milliseconds,none
arabat-rada.gov.ua,301,none
archive.ukc.gov.ua,Could not resolve host: archive.ukc.gov.ua,none
arciz-rada.gov.ua,403,10 mail.arciz-rada.gov.ua.
arfile.odessa.gov.ua,Resolving timed out after 3001 milliseconds,none
ark.molod-kredit.gov.ua,Could not resolve host: ark.molod-kredit.gov.ua,none
arma.gov.ua,200,10 mail.arma.gov.ua.; 20 mail2.arma.gov.ua.
artemivsk-rada.gov.ua,Could not resolve host: artemivsk-rada.gov.ua,none
artemrada.gov.ua,200,none
askaniya.chapl.gov.ua,Could not resolve host: askaniya.chapl.gov.ua,none
askod.admincher.gov.ua,Could not resolve host: askod.admincher.gov.ua,none
asteiska-rada.gov.ua,Could not resolve host: asteiska-rada.gov.ua,none
asv.gov.ua,Could not resolve host: asv.gov.ua,10 mail.asv.gov.ua.
asvpweb.nais.gov.ua,Connection timed out after 3002 milliseconds,none
auth.sign.dzk.gov.ua,Could not resolve host: auth.sign.dzk.gov.ua,none
authorities.rokitne-rda.gov.ua,Could not resolve host: authorities.rokitne-rda.gov.ua,none
autodiscover.bank.gov.ua,302,none
autodiscover.desna-buvr.gov.ua,400,none
autodiscover.economy-mk.gov.ua,400,none
autodiscover.koryukivka-rada.gov.ua,Could not resolve host: autodiscover.koryukivka-rada.gov.ua,none
autodiscover.nas.gov.ua,302,none
autodiscover.pereyaslav-rda.gov.ua,Could not resolve host: autodiscover.pereyaslav-rda.gov.ua,none
autodiscover.rdaberyslav.gov.ua,SSL: no alternative certificate subject name matches target hostname 'autodiscover.rdaberyslav.gov.ua',none
autodiscover.sunpp.atom.gov.ua,Connection timed out after 3001 milliseconds,none
autodiscover.zarrda.gov.ua,Could not resolve host: autodiscover.zarrda.gov.ua,none
av.apu.gov.ua,Connection timed out after 3001 milliseconds,none
av.nas.gov.ua,503,none
av.sim.gov.ua,Could not resolve host: av.sim.gov.ua,none
ba47de784f43bf7fb4e451fa5c8e0f49.nais.gov.ua,Could not resolve host: ba47de784f43bf7fb4e451fa5c8e0f49.nais.gov.ua,none
backend.contacts.300.cert.gov.ua,Could not resolve host: backend.contacts.300.cert.gov.ua,none
backend.nazk.gov.ua,Could not resolve host: backend.nazk.gov.ua,none
bank.gov.ua,200,none
baryshivska-rada.gov.ua,Could not resolve host: baryshivska-rada.gov.ua,none
bc-mvs.gov.ua,Could not resolve host: bc-mvs.gov.ua,none
bc-rada.gov.ua,200,10 mail.bc-rada.gov.ua.
bcrada.gov.ua,403,none
belozirmvk.gov.ua,SSL: no alternative certificate subject name matches target hostname 'belozirmvk.gov.ua',none
beregovo-beregszasz.gov.ua,Could not resolve host: beregovo-beregszasz.gov.ua,none
berislav-mr.gov.ua,200,none
best.lebrada.gov.ua,Could not resolve host: best.lebrada.gov.ua,none
bezpeka.gov.ua,403,20 mx20.ukraine.com.ua.; 15 mx15.ukraine.com.ua.
bhrr.gov.ua,Could not resolve host: bhrr.gov.ua,none
bibrka-rada.gov.ua,SSL: no alternative certificate subject name matches target hostname 'bibrka-rada.gov.ua',none
bilozerka-rda.gov.ua,523,none
bind.bmr.gov.ua,Could not resolve host: bind.bmr.gov.ua,none
bitrix24.dzk.gov.ua,Could not resolve host: bitrix24.dzk.gov.ua,none
blv-rada.gov.ua,Could not resolve host: blv-rada.gov.ua,none
bmr.gov.ua,Could not resolve host: bmr.gov.ua,none
bmuvg.desna-buvr.gov.ua,Could not resolve host: bmuvg.desna-buvr.gov.ua,none
bmuvg.gov.ua,Could not resolve host: bmuvg.gov.ua,none
bo.gov.ua,Could not resolve host: bo.gov.ua,none
bobr-rrada.gov.ua,Could not resolve host: bobr-rrada.gov.ua,none
bobrytsya-rada.gov.ua,Could not resolve host: bobrytsya-rada.gov.ua,none
bogo-rada.gov.ua,200,none
bogodukhiv-rayrada.gov.ua,Could not resolve host: bogodukhiv-rayrada.gov.ua,10 mail.bogodukhiv-rayrada.gov.ua.
bogorda.if.gov.ua,Could not resolve host: bogorda.if.gov.ua,none
bohodukhiv-rairada.gov.ua,301,none
bor-selrada.gov.ua,404,none
borrada.gov.ua,Could not resolve host: borrada.gov.ua,none
borschivrada.gov.ua,403,15 mx15.ukraine.com.ua.; 20 mx20.ukraine.com.ua.
brovary-rada.gov.ua,200,none
budget.kievcity.gov.ua,Operation timed out after 3002 milliseconds with 0 bytes received,none
budget.mlt.gov.ua,521,none
bukoda.gov.ua,200,none
buvrtysa.gov.ua,302,10 buvrtysa.gov.ua.
bzrr.gov.ua,Could not resolve host: bzrr.gov.ua,none
ca.nskz.uss.gov.ua,Could not resolve host: ca.nskz.uss.gov.ua,none
ca.uss.gov.ua,Could not resolve host: ca.uss.gov.ua,none
cabinet.sfs.gov.ua,301,none
carpathia.gov.ua,308,none
central.es.kievcity.gov.ua,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
cesaris.uss.gov.ua,Could not resolve host: cesaris.uss.gov.ua,none
cfl.gov.ua,303,none
chabany-rada.gov.ua,403,none
chapl.gov.ua,Could not resolve host: chapl.gov.ua,none
chaplynka.chapl.gov.ua,Could not resolve host: chaplynka.chapl.gov.ua,none
chasovrada.gov.ua,Could not resolve host: chasovrada.gov.ua,none
chemdza.gov.ua,Could not resolve host: chemdza.gov.ua,none
chemrda.gov.ua,Could not resolve host: chemrda.gov.ua,none
cherkasy.legalaid.gov.ua,Could not resolve host: cherkasy.legalaid.gov.ua,none
chernihiv.legalaid.gov.ua,Could not resolve host: chernihiv.legalaid.gov.ua,none
chernivtsi.legalaid.gov.ua,Could not resolve host: chernivtsi.legalaid.gov.ua,none
chernrada.gov.ua,Could not resolve host: chernrada.gov.ua,none
chk.molod-kredit.gov.ua,200,none
chmuvg.desna-buvr.gov.ua,Could not resolve host: chmuvg.desna-buvr.gov.ua,none
chor.gov.ua,Could not resolve host: chor.gov.ua,10 mx1.mirohost.net.
chrg.molod-kredit.gov.ua,200,none
chrv.molod-kredit.gov.ua,200,none
chubarivkarada.gov.ua,Could not resolve host: chubarivkarada.gov.ua,none
cit.mns.gov.ua,Could not resolve host: cit.mns.gov.ua,none
ck.legalaid.gov.ua,Could not resolve host: ck.legalaid.gov.ua,none
cloud.dcs.gov.ua,302,none
cloud.dsszzi.gov.ua,Could not resolve host: cloud.dsszzi.gov.ua,none
cloud.mk.gov.ua,200,none
cloud.odessa.gov.ua,Could not resolve host: cloud.odessa.gov.ua,none
cloud.spacecenter.gov.ua,302,none
cm.nais.gov.ua,Connection timed out after 3002 milliseconds,none
cmr.gov.ua,Failed to connect to cmr.gov.ua port 443 after 94 ms: Could not connect to server,none
cms.e-contact.dp.gov.ua,Could not resolve host: cms.e-contact.dp.gov.ua,none
cms.mkrada.gov.ua,403,none
cnap-pl.gov.ua,200,0 cnap-pl.gov.ua.
cnap.bc-rada.gov.ua,200,none
cnap.dniprorada.gov.ua,200,none
cnap.gov.ua,200,10 mx.zoho.com.; 20 mx2.zoho.com.; 50 mx3.zoho.com.
cnap.mlt.gov.ua,200,none
cnap.mrd.gov.ua,200,none
cnap.novogrodovka-rada.gov.ua,301,none
cnap.odessa.gov.ua,Could not resolve host: cnap.odessa.gov.ua,none
cnaprv.gov.ua,301,10 cnaprv.gov.ua.
compet.kh.gov.ua,Could not resolve host: compet.kh.gov.ua,none
constitution.gov.ua,SSL certificate problem: unable to get local issuer certificate,none
contact.bc-rada.gov.ua,403,none
contact.brovary-rada.gov.ua,Could not resolve host: contact.brovary-rada.gov.ua,none
contact.kievcity.gov.ua,301,none
contact.kyivcity.gov.ua,403,none
contact.mistoboyarka.gov.ua,SSL certificate problem: certificate has expired,none
contact.vyshgorod-rada.gov.ua,Connection timed out after 3002 milliseconds,none
court.gov.ua,200,10 mailgw1.court.gov.ua.
cpanel.berislav-mr.gov.ua,200,none
cpanel.bobrytsya-rada.gov.ua,Could not resolve host: cpanel.bobrytsya-rada.gov.ua,none
cpanel.bor-selrada.gov.ua,Could not resolve host: cpanel.bor-selrada.gov.ua,none
cpanel.desna-buvr.gov.ua,Could not resolve host: cpanel.desna-buvr.gov.ua,none
cpanel.dsvv.gov.ua,Could not resolve host: cpanel.dsvv.gov.ua,none
