hostname,http_status,mx
helfo.no,307,0 helfo-no.mail.protection.outlook.com.
helse-stavanger.no,301,10 helsestavanger-no01c.mail.protection.outlook.com.
helseklage.no,301,0 helseklage-no.mail.protection.outlook.com.
innlandstrafikk.no,200,0 innlandstrafikk-no.mail.protection.outlook.com.
iranembassy.no,ConnectException,none
jernbanedirektoratet.no,301,0 jernbanedirektoratet-no.mail.protection.outlook.com.
kartverket.no,200,10 kartverket-no.mail.protection.outlook.com.
kdir.no,ConnectException,0 .
klagenemndssekretariatet.no,301,10 mx2-proisp-no.pub.mailpod1-osl1.one.com.; 10 mx1-proisp-no.pub.mailpod1-osl1.one.com.; 10 mx3-proisp-no.pub.mailpod1-osl1.one.com.
klif.no,301,0 klif-no.mail.protection.outlook.com.
kofa.no,301,10 mx3-proisp-no.pub.mailpod1-osl1.one.com.; 10 mx2-proisp-no.pub.mailpod1-osl1.one.com.; 10 mx1-proisp-no.pub.mailpod1-osl1.one.com.
kolumbus.no,301,1 kolumbus-no.mail.protection.outlook.com.
kompetansenorge.no,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 kompetansenorge-no.mail.protection.outlook.com.
koronakommisjonen.no,301,20 mx1.fd.dep.no.; 20 mx2.fd.dep.no.
kriminalomsorgen.no,308,10 kriminalomsorg.in.tmes.trendmicro.eu.; 99 kriminalomsorg.in.tmes.trendmicro.com.
kulturradet.no,301,0 kulturradet-no.mail.protection.outlook.com.
kunnskapssenteret.no,404,none
lanekassen.no,200,0 lanekassen-no.mail.protection.outlook.com.
ldo.no,200,10 ldo-no.mail.protection.outlook.com.
likestillingsombudet.no,HttpConnectTimeoutException: HTTP connect timed out,none
lokalhistorie.no,301,10 lokalhistorie-no.mail.protection.outlook.com.
lovdata.no,200,10 lovdata-no.mail.protection.outlook.com.
marintmiljo.no,ConnectException,0 marintmiljo-no.mail.protection.outlook.com.
meklingsnemnda.no,200,none
meoslo.org,200,0 _dc-mx.acc529d2e272.meoslo.org.
mid-norway.no,301,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.
miljoklagenemnda.no,301,10 miljoklagenemnda-no.mail.protection.outlook.com.
miljovernfondet.no,301,10 mx.domeneshop.no.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,20 smartmail2.fednet.gov.ae.; 10 smartmail1.fednet.gov.ae.
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
nccc.no,200,10 nccc-no.mail.protection.outlook.com.
netherlandsworldwide.nl,301,0 .
nfk.no,301,10 nfk-no.mail.protection.outlook.com.
nkj.nordforsk.org,ConnectException,none
nlb.no,301,10 nlb-no.mail.protection.outlook.com.
no.mfa.lt,403,none
nobelpeaceprize.org,301,10 nobelpeaceprize-org.mail.protection.outlook.com.
nord-gudbrandsdal.no,302,10 mx01.osl.inic.no.
norge.um.dk,301,none
norges-bank.no,301,0 norgesbank-no01e.i-v1.mx.microsoft.
norway.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
norwegen.ahk.de,302,none
npolar.no,200,0 npolar-no.mail.protection.outlook.com.
nrcc.no,525,none
ntfk.no,HttpConnectTimeoutException: HTTP connect timed out,10 trondelagfylke-no.mail.protection.outlook.com.
nucc.no,301,0 nucc-no.mail.protection.outlook.com.
nues.no,200,10 nues-no.mail.protection.outlook.com.
oslo.diplo.de,200,10 mx1.bund.de.; 10 mx2.bund.de.
oslo.kommune.no,301,1 oslokommune.mail.protection.outlook.com.
oslo.mae.ro,503,none
oslo.mfa.ee,200,none
oslo.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
oslohavn.no,307,1 oslokommune.mail.protection.outlook.com.
ostfold-kollektiv.no,200,10 mxa.eu.mailgun.org.; 10 mxb.eu.mailgun.org.
palestine.no,200,0 .
pasientreiser.no,301,10 mx.sykehuspartner.no.
personvernkommisjon.no,200,none
piv.no,307,10 .
pst.no,200,20 mx2.fd.dep.no.; 20 mx1.fd.dep.no.
psykiskhelse.no,200,0 psykiskhelse-no.mail.protection.outlook.com.
radetfordyreetikk.no,301,10 mx01.osl.inic.no.; 10 mx02.osl.inic.no.
reindeerherding.org,200,none
reisnordland.no,301,10 ALT3.ASPMX.L.GOOGLE.com.; 5 ALT2.ASPMX.L.GOOGLE.com.; 5 ALT1.ASPMX.L.GOOGLE.com.; 10 ALT4.ASPMX.L.GOOGLE.com.; 1 ASPMX.L.GOOGLE.com.; 0 mail.protection.outlook.com.; 15 qvabjwbijx7tz2yhgau43tvhfw3xmfsc6kypng7orpd7lohi62sa.mx-verification.GOOGLE.com.
romsenter.no,307,none
rus-midt.no,ConnectException,none
ruter.no,200,10 ruter-no.mail.protection.outlook.com.
sametinget.no,200,10 sametinget-no.mail.protection.outlook.com.
samordnaopptak.no,301,0 samordnaopptak-no.mail.protection.outlook.com.
sgp.norgov.no,200,10 mx2.fd.dep.no.; 20 mx1.fd.dep.no.
sikt.no,200,0 sikt-no.o-v1.mx.microsoft.
sivilforsvaret.no,301,10 mx2.online.no.
sjukehusapoteka-vest.no,301,10 sjukehusapotekavest-no03i.mail.protection.outlook.com.
skrivesenteret.no,200,10 mx.ntnu.no.
skyss.no,301,5 skyss-no.mail.protection.outlook.com.
slovenia.no,200,10 mx.domeneshop.no.
snelandia.no,200,10 aspmx.l.google.com.
spesialenheten.no,301,0 spesialenheten-no.mail.protection.outlook.com.
spk.no,400,10 spk-no.mail.protection.outlook.com.
statsbygg.no,200,2 statsbygg-no.mail.protection.outlook.com.
stiftelsenbryggen.no,200,0 stiftelsenbryggen-no.mail.protection.outlook.com.
sudanoslo.no,403,none
svipper.no,200,1 svipper-no.mail.protection.outlook.com.
swedenabroad.com,301,none
sykehusapotek-nord.no,301,10 sykehusapoteknord-no03c.mail.protection.outlook.com.
sykehusapotekene.no,301,0 sykehusapotekene-no.mail.protection.outlook.com.
sykehusapoteket.no,301,5 sykehusapoteket-no.mail.protection.outlook.com.
sysselmannen.no,301,10 sysselmannen-no.mail.protection.outlook.com.
taubanetilsynet.no,301,none
tilsynet.no,200,0 tilsynet-no.mail.protection.outlook.com.
totalberedskapskommisjonen.no,ConnectException,none
trygdeetaten.no,HttpConnectTimeoutException: HTTP connect timed out,5 trygdeetaten-no.mail.protection.outlook.com.
tunisiaamb.no,ConnectException,none
uit.no,200,0 uit-no.mail.protection.outlook.com.
unesco.no,200,0 unesco-no.mail.protection.outlook.com.
valgresultat.no,200,none
visitalta.no,200,0 visitalta-no.mail.protection.outlook.com.
vt.no,200,0 vt-no.mail.protection.outlook.com.
