hostname,score,sources,label,level
arhivi.lv,7,wikidata;wikidata,Latvijas Valsts kinofotofonodokumentu arhīvs | State Archive of Personnel Files,
likumi.lv,7,linkgraph,Linked from 33 public-sector domains,
valoda.lv,7,wikidata;wikidata,The Latvian Language Agency,
jesuiten.org,6,wikidata;wikidata,Jesuit Province of Central Europe,
roc-taiwan.org,6,wikidata;wikidata,Taipei Mission in the Republic of Latvia | Taipei Mission in Latvia,central
archiv.org.lv,4,wikidata,Latvian State Archive,
bank.lv,4,wikidata,Bank of Latvia,
cvk.lv,4,wikidata,Central Election Commission,central
latmb.lv,4,wikidata,Metrology Bureau,
lja.lv,4,wikidata,Maritime Administration of Latvia,
lnb.lv,4,wikidata,National Library of Latvia,
lv.usembassy.gov,4,wikidata,Embassy of the United States in Riga,central
mantojums.lv,4,wikidata,National Heritage Board of Latvia,
memorialiemuzeji.lv,4,wikidata,Association of Memorial Museums,
meteo.lv,4,wikidata,"Latvian Environment, Geology and Meteorology Centre",
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Riga",central
neplpadome.lv,4,wikidata,National Electronic Mass Media Council,
president.lv,4,wikidata,Chancery of the President of Latvia,
prokuratura.lv,4,wikidata,Prosecution Office of the Republic of Latvia,
riga.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Riga",central
tiesas.lv,4,wikidata,Q90298932,
unesco.lv,4,wikidata,Latvian National Commission for UNESCO,
uzembassy.lv,4,wikidata,embassy of Uzbekistan in Latvia,central
finlandabroad.fi,3,wikidata,embassy of Finland in Latvia,central
latvia.mid.ru,3,wikidata,"Embassy of Russia, Riga",central
latvia.representation.ec.europa.eu,3,wikidata,European Commission Representation in Latvia,
letland.um.dk,3,wikidata,embassy of Denmark in Latvia,central
lv.ambafrance.org,3,wikidata,"Embassy of France, Riga",central
lv.chineseembassy.org,3,wikidata,"Embassy of the People's Republic of China, Riga",central
lv.mfa.lt,3,wikidata,"Embassy of Lithuania, Riga",central
mfa.gr,3,wikidata,embassy of Greece in Latvia,central
mzv.cz,3,wikidata,embassy of the Czech republic in Latvia,central
mzv.sk,3,wikidata,embassy of Slovakia in Latvia,central
netherlandsworldwide.nl,3,wikidata,Embassy of the Netherlands in Latvia,central
norway.no,3,wikidata,Embassy of Norway in Latvia,central
riga.diplo.de,3,wikidata,"Embassy of Germany, Riga",central
riga.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Latvia,central
riga.mfa.ee,3,wikidata,Embassy of Estonia in Riga,central
swedenabroad.com,3,wikidata,"Embassy of Sweden, Riga",central
vadc.lv,2,wikidata;wikidata;wikidata,Blood Donor Centre of Latvia,
