hostname,score,sources,label,level,http_status,mx
bahamas.com,6,wikidata;wikidata,"Ministry of Tourism, Investments and Aviation",central,301,0 bahamas-com.mail.protection.outlook.com.
bahamaspublicservice.com,6,wikidata;wikidata,Ministry of Public Service,,301,1200 ghs.google.com.
energyandtransportbahamas.com,6,wikidata;wikidata,Ministry of Energy and Transport,,301,10 aspmx.l.google.com.; 40 alt3.aspmx.l.google.com.; 50 alt4.aspmx.l.google.com.; 20 alt1.aspmx.l.google.com.; 30 alt2.aspmx.l.google.com.
ministryforgb.com,6,wikidata;wikidata,Ministry for Grand Bahama,,301,none
ministryofeducationbahamas.com,6,wikidata;wikidata,Ministry of Education and Technical and Vocational Training,,301,none
moh-ur.com,6,wikidata;wikidata,Ministry of Housing and Urban Renewal,central,301,10 mx2.hostinger.com.
wsc.com.bs,4,wikidata,Water and Sewage Corporation,,200,10 mail.wsc.com.bs.
airportsbahamas.com,3,wikidata,Airport Authority of the Bahamas,,301,10 hermes.airportsbahamas.com.; 0 airportsbahamas-com.mail.protection.outlook.com.
bahamasdevelopmentbank.com,3,wikidata,Bahamas Development Bank,,200,0 bahamasdevelopmentbank-com.mail.protection.outlook.com.
bahamasmaritime.com,3,wikidata,The Bahamas Maritime Authority,,301,0 bahamasmaritime-com.mail.protection.outlook.com.
bplco.com,3,wikidata,Bahamas Power and Light,,301,0 bplco-com.mail.protection.outlook.com.
caabahamas.com,3,wikidata,Civil Aviation Authority Bahamas,,200,10 je-smtp-inbound-2.mimecast-offshore.com.; 10 je-smtp-inbound-1.mimecast-offshore.com.
centralbankbahamas.com,3,wikidata,Central Bank of The Bahamas,,301,5 inbound-smtp.us-east-1.amazonaws.com.
dphbahamas.org,3,wikidata,Department of Public Health,,301,10 mxa.mailgun.org.; 10 mxb.mailgun.org.
gamingboardbahamas.com,3,wikidata,Gaming Board for The Bahamas,,301,0 mail.gamingboardbahamas.com.
nema-bahamas.info,3,wikidata,National Emergency Management Agency,,200,none
nib-bahamas.com,3,wikidata,National Insurance Board of The Commonwealth of The Bahamas,,ConnectException,10 mail.nib-bahamas.com.; 20 mail-dr.nib-bahamas.com.
phabahamas.org,3,wikidata,Public Hospitals Authority,,HttpConnectTimeoutException: HTTP connect timed out,10 phabahamas-org.mail.protection.outlook.com.
royalbahamaspolice.org,3,wikidata,Royal Bahamas Police Force,,200,0 royalbahamaspolice.org.
trade-commission.netcluesdemo.com,3,wikidata,The Bahamas Trade Commission,,200,none
