field,text
country_name,"Republic of Senegal"
government_type,"presidential republic"
capital,"Dakar"
chief_of_state,"President Bassirou Diomaye FAYE (since 2 April 2024)"
head_of_government,"Prime Minister Ousmane SONKO (since 2 April 2024)"
judicial_highest_courts,"Supreme Court or Cour Suprême (consists of the court president and 12 judges and organized into civil and commercial, criminal, administrative, and social chambers); Constitutional Council or Conseil Constitutionnel (consists of 7 members, including the court president, vice president, and 5 judges)"
constitution_history,"previous 1959 (pre-independence), 1963; latest adopted by referendum 7 January 2001, promulgated 22 January 2001"
