subdomain,http_status
01.gai.gov.bd,"Could not resolve host: 01.gai.gov.bd"
02.gai.gov.bd,"Could not resolve host: 02.gai.gov.bd"
03.gai.gov.bd,"Could not resolve host: 03.gai.gov.bd"
1.gai.gov.bd,"Could not resolve host: 1.gai.gov.bd"
10.gai.gov.bd,"Could not resolve host: 10.gai.gov.bd"
111824.useoishwarganj.gov.bd,"Could not resolve host: 111824.useoishwarganj.gov.bd"
a1.gai.gov.bd,"Could not resolve host: a1.gai.gov.bd"
a2.gai.gov.bd,"Could not resolve host: a2.gai.gov.bd"
aap.gov.bd,"Could not resolve host: aap.gov.bd"
abc.nins.gov.bd,"Resolving timed out after 3001 milliseconds"
accessibledictionary.gov.bd,"200"
acland-agrabadctg.gov.bd,"Resolving timed out after 3000 milliseconds"
acland-anwaractg.gov.bd,"Could not resolve host: acland-anwaractg.gov.bd"
acland-burichang.gov.bd,"Could not resolve host: acland-burichang.gov.bd"
acland-chandgaonctg.gov.bd,"Could not resolve host: acland-chandgaonctg.gov.bd"
acland-katiadikishoreganj.gov.bd,"Resolving timed out after 3000 milliseconds"
acland-kishoreganjnilphamari.gov.bd,"Could not resolve host: acland-kishoreganjnilphamari.gov.bd"
acland-laksam.gov.bd,"Could not resolve host: acland-laksam.gov.bd"
acland-mymfulbaria.gov.bd,"Could not resolve host: acland-mymfulbaria.gov.bd"
acland-pabarajshahi.gov.bd,"Could not resolve host: acland-pabarajshahi.gov.bd"
acland-sadarctg.gov.bd,"Could not resolve host: acland-sadarctg.gov.bd"
acland-shahrasti.gov.bd,"Could not resolve host: acland-shahrasti.gov.bd"
acland-siddhirganjcircle.gov.bd,"Could not resolve host: acland-siddhirganjcircle.gov.bd"
acland-thakurgaonsadar.gov.bd,"Could not resolve host: acland-thakurgaonsadar.gov.bd"
acland-tongicircle.gov.bd,"Could not resolve host: acland-tongicircle.gov.bd"
aclandadarshasadarcomilla.gov.bd,"Could not resolve host: aclandadarshasadarcomilla.gov.bd"
aclandbarisalsadar.gov.bd,"200"
aclandbegumganj.gov.bd,"Could not resolve host: aclandbegumganj.gov.bd"
aclandbograsadar.gov.bd,"Could not resolve host: aclandbograsadar.gov.bd"
aclandcantonmentcircle.gov.bd,"Could not resolve host: aclandcantonmentcircle.gov.bd"
aclanddhanmondicircle.gov.bd,"Could not resolve host: aclanddhanmondicircle.gov.bd"
aclandgabtalibogra.gov.bd,"Could not resolve host: aclandgabtalibogra.gov.bd"
aclandhathazari.gov.bd,"Could not resolve host: aclandhathazari.gov.bd"
aclandkahaloo.gov.bd,"Could not resolve host: aclandkahaloo.gov.bd"
aclandkeraniganj.gov.bd,"Could not resolve host: aclandkeraniganj.gov.bd"
aclandkotowalicircle.gov.bd,"Could not resolve host: aclandkotowalicircle.gov.bd"
aclandlakshmipursadar.gov.bd,"Could not resolve host: aclandlakshmipursadar.gov.bd"
aclandloha-ctg.gov.bd,"Could not resolve host: aclandloha-ctg.gov.bd"
aclandmotijheelcircle.gov.bd,"200"
aclandnachole.gov.bd,"Could not resolve host: aclandnachole.gov.bd"
aclandnarayanganjsadar.gov.bd,"Could not resolve host: aclandnarayanganjsadar.gov.bd"
aclandnetrokonasadar.gov.bd,"Resolving timed out after 3000 milliseconds"
aclandnondigrambogra.gov.bd,"Resolving timed out after 3000 milliseconds"
aclandpirganj-rangpur.gov.bd,"Could not resolve host: aclandpirganj-rangpur.gov.bd"
aclandraipurlakshmipur.gov.bd,"Could not resolve host: aclandraipurlakshmipur.gov.bd"
aclandsadarpur.gov.bd,"Could not resolve host: aclandsadarpur.gov.bd"
aclandsanthia.gov.bd,"Could not resolve host: aclandsanthia.gov.bd"
aclandshajahanpur.gov.bd,"Could not resolve host: aclandshajahanpur.gov.bd"
aclandshalikha.gov.bd,"Could not resolve host: aclandshalikha.gov.bd"
aclandsherpurbogra.gov.bd,"Could not resolve host: aclandsherpurbogra.gov.bd"
aclandshibganjbogra.gov.bd,"Could not resolve host: aclandshibganjbogra.gov.bd"
aclandshibganjchapai.gov.bd,"Could not resolve host: aclandshibganjchapai.gov.bd"
aclandsonargaon.gov.bd,"Could not resolve host: aclandsonargaon.gov.bd"
aclandtanore.gov.bd,"Could not resolve host: aclandtanore.gov.bd"
admin.epb-gsp.gov.bd,"Could not resolve host: admin.epb-gsp.gov.bd"
admin.heqep-ugc.gov.bd,"Could not resolve host: admin.heqep-ugc.gov.bd"
akkelpurmunicipality.gov.bd,"403"
amgps.gov.bd,"Could not resolve host: amgps.gov.bd"
ansarvdp.gov.bd,"200"
ansarvdpbank.gov.bd,"Could not resolve host: ansarvdpbank.gov.bd"
api.nesco.gov.bd,"Connection timed out after 3002 milliseconds"
api.scc.gov.bd,"403"
app.aclandloha-ctg.gov.bd,"Could not resolve host: app.aclandloha-ctg.gov.bd"
app.nmi.gov.bd,"SSL: no alternative certificate subject name matches target hostname 'app.nmi.gov.bd'"
app.scc.gov.bd,"Could not resolve host: app.scc.gov.bd"
apps.aclandloha-ctg.gov.bd,"Could not resolve host: apps.aclandloha-ctg.gov.bd"
archive.hajj.gov.bd,"Operation timed out after 3002 milliseconds with 0 bytes received"
atghoriapourashava.gov.bd,"Could not resolve host: atghoriapourashava.gov.bd"
