type,label,website,hostname
ministry,Ministry of Finance and Economic Management,https://doft.gov.vu/,doft.gov.vu
parliament,Parliament of Vanuatu,https://parliament.gov.vu/,parliament.gov.vu
supreme_court,Parliament of Vanuatu,https://parliament.gov.vu/,parliament.gov.vu
