subdomain,mx
10letie.edu.gov.ru,none
15years.fas.gov.ru,none
20.fskn.gov.ru,none
30.fskn.gov.ru,none
31.fskn.gov.ru,none
34.mchs.gov.ru,10 mxs.armgs.team.
92.gov.ru,10 mail.sev.gov.ru.
a.rgis.rk.gov.ru,none
a.rgistest.rk.gov.ru,none
a2nta.khv.gov.ru,none
abh.rs.gov.ru,10 vmail.rs.gov.ru.
ac.gov.ru,10 mail.ac.gov.ru.
ach.gov.ru,10 ms.ach.gov.ru.; 20 press.ach.gov.ru.
admin.bp.minpromtorg.gov.ru,none
admin.budget.minpromtorg.gov.ru,none
admin.economy.gov.ru,none
admin.kids.minpromtorg.gov.ru,none
admin.madeinrussia.gov.ru,none
adminmail.urfo.gov.ru,none
ag.rgis.rk.gov.ru,none
ag.rgistest.rk.gov.ru,none
agip.sakha.gov.ru,10 mx.yandex.net.
ais.fadm.gov.ru,none
aisarhiv.sev.gov.ru,none
aispu.minprom.gov.ru,none
aleksan.social.tomsk.gov.ru,none
alekseev.sakha.gov.ru,none
api.spending.gov.ru,none
app.parlament.gov.ru,none
ar.gov.ru,none
arctic.gov.ru,10 mx.yandex.ru.
arktika.sakha.gov.ru,none
asoin.mchs.gov.ru,none
asro.itc.fas.gov.ru,none
assoc.khv.gov.ru,none
atd.gov.ru,none
atr.gov.ru,10 emx.mail.ru.
audit.gov.ru,10 ms.audit.gov.ru.
auth.92.gov.ru,none
auth.sm.fadn.gov.ru,none
autodiscover.ac.gov.ru,none
autodiscover.cea.gov.ru,none
autodiscover.ec.ac.gov.ru,none
autodiscover.lk.rosnedra.gov.ru,none
autodiscover.open.gov.ru,none
autodiscover.pay.gov.ru,none
autodiscover.rosnedra.gov.ru,none
autodiscover.sakha.gov.ru,none
autodiscover.sakhalin.gov.ru,none
autodiscover.wto.economy.gov.ru,none
b.rgis.rk.gov.ru,none
b.rgistest.rk.gov.ru,none
bakchar.social.tomsk.gov.ru,none
bel.parliament.gov.ru,10 mail.1gb.ru.; 10 mail-s30.1gb.ru.
berkakit.sakha.gov.ru,none
beta.gov.ru,none
bg.rgis.rk.gov.ru,none
bg.rgistest.rk.gov.ru,none
bgu.minfin.rk.gov.ru,none
bi.fadn.gov.ru,none
bi.sakhalin.gov.ru,none
bp.minpromtorg.gov.ru,none
bplan.sev.gov.ru,none
bud-test.minfin.rk.gov.ru,none
bud.minfin.rk.gov.ru,none
bud.sev.gov.ru,none
budget.gov.ru,10 mx.budget.gov.ru.; 5 mx2.roskazna.ru.
budget.minpromtorg.gov.ru,none
budget.open.gov.ru,none
bus.gov.ru,none
business.rk.gov.ru,none
c.rgis.rk.gov.ru,none
c.rgistest.rk.gov.ru,none
ca.sakha.gov.ru,none
cabinet.mon.gov.ru,none
call.khv.gov.ru,none
cea.gov.ru,10 mail.cea.gov.ru.; 10 mail.ac.gov.ru.
cg.rgis.rk.gov.ru,none
cg.rgistest.rk.gov.ru,none
cgko.sakha.gov.ru,none
cgp.rosnedra.gov.ru,none
cik.sakha.gov.ru,none
cloud.rk.gov.ru,none
code.ach.gov.ru,none
comissia.economy.gov.ru,none
conference-2-standalonecluster.khv.gov.ru,none
conference-2-standaloneclusterc887f.khv.gov.ru,none
conference-3-standaloneclusterc887f.khv.gov.ru,none
cons.sev.gov.ru,none
csa.social.tomsk.gov.ru,none
d.rgis.rk.gov.ru,none
d.rgistest.rk.gov.ru,none
data.gov.ru,none
de.ac.gov.ru,none
deloweb.sakha.gov.ru,none
depad.sakha.gov.ru,none
deples.sakha.gov.ru,none
depohota.sakha.gov.ru,none
depohran.sakha.gov.ru,none
deprgi.sakha.gov.ru,none
depsmi.sakha.gov.ru,none
deputatsky.sakha.gov.ru,none
depvet.sakha.gov.ru,none
design.gov.ru,none
dg.rgis.rk.gov.ru,none
dg.rgistest.rk.gov.ru,none
dialin.sakha.gov.ru,none
digital.gov.ru,none
djachkovskij.sakha.gov.ru,none
docs.edu.gov.ru,none
dprf.gov.ru,none
drive.rosnedra.gov.ru,none
dszn.sev.gov.ru,none
duma.gov.ru,none
dvo.sakha.gov.ru,none
ec.ac.gov.ru,none
ec.gov.ru,none
economy.gov.ru,10 smtp5.economy.gov.ru.; 5 smtp4.economy.gov.ru.; 15 smtp2.economy.gov.ru.
edu.gov.ru,none
edu.rs.gov.ru,none
efir.genproc.gov.ru,none
eias.fas.gov.ru,none
einform.council.gov.ru,none
eldikan.sakha.gov.ru,none
emercom28-proxy.28.mchs.gov.ru,none
en.invest.khv.gov.ru,none
en.mchs.gov.ru,none
en.new.fsa.gov.ru,none
eng.genproc.gov.ru,none
eo.gkreg.rk.gov.ru,none
epp.genproc.gov.ru,none
eps.ach.gov.ru,none
er.mis.zdrav.tomsk.gov.ru,none
esb.rgistest.rk.gov.ru,none
esed.sakha.gov.ru,none
esia.fsa.gov.ru,none
ex.wto.economy.gov.ru,none
expert.economy.gov.ru,none
expert.minpromtorg.gov.ru,none
exwaye-mra.khv.gov.ru,none
exwaye.khv.gov.ru,none
fadm.gov.ru,10 mxs.armgs.team.
fadn.gov.ru,none
fano.gov.ru,none
fas.gov.ru,none
fgis.economy.gov.ru,none
fgistp.economy.gov.ru,none
fgistp.mnp.economy.gov.ru,none
fgistp.mnp.test.economy.gov.ru,none
fgistp.test.economy.gov.ru,none
files.msp.economy.gov.ru,none
filexch01.minobrnauki.gov.ru,none
fin.rosnedra.gov.ru,none
fms.gov.ru,none
fpi.gov.ru,none
fresh-bgu.minfin.rk.gov.ru,none
fsa.gov.ru,none
gasu.gov.ru,10 mx2.roskazna.ru.
genproc.gov.ru,none
geoportal.rgis.rk.gov.ru,none
geoportal.rgistest.rk.gov.ru,none
gfs.gov.ru,none
ggs.sakha.gov.ru,none
gibdd.sakha.gov.ru,none
gisp.gov.ru,none
gistek.rosenergo.gov.ru,none
gitlab.rpn.gov.ru,none
gkcp.sakha.gov.ru,none
gkgeo.sakha.gov.ru,none
gkgosz.sakha.gov.ru,none
gkinpn.sakha.gov.ru,none
gkobzgn.sakha.gov.ru,none
gku.sakha.gov.ru,none
gkyu.sakha.gov.ru,none
gkzn.sakha.gov.ru,none
glava.sakha.gov.ru,none
gosalcogol.sakha.gov.ru,none
goscomnas.sakha.gov.ru,none
gosinvest.open.gov.ru,none
gossluzhba.gov.ru,none
goszakupki.open.gov.ru,none
gov.ru,30 mx4.gov.ru.; 20 mx3.gov.ru.
guest.khv.gov.ru,none
guestc.khv.gov.ru,none
gueste.khv.gov.ru,none
gvp.gov.ru,none
gw.fas.gov.ru,none
gw4.fas.gov.ru,none
hani.sakha.gov.ru,none
hd.rpn.gov.ru,none
hr-reserve.fas.gov.ru,none
iap.genproc.gov.ru,none
iap2013.genproc.gov.ru,none
iap2015.genproc.gov.ru,none
ias.mon.gov.ru,none
iasmongov.ru,none
igramin.sakha.gov.ru,none
iiot.gov.ru,none
ikr.msp.economy.gov.ru,none
iltumen.sakha.gov.ru,none
imap.atd.gov.ru,none
imap.atr.gov.ru,none
ipriem.genproc.gov.ru,none
irk.gov.ru,none
is.mon.gov.ru,none
is.rossvyaz.gov.ru,none
isga.obrnadzor.gov.ru,none
iu-upch.sakha.gov.ru,none
iu-upkm.sakha.gov.ru,none
iu-uppr.sakha.gov.ru,none
iu-upzp.sakha.gov.ru,none
izor.sakha.gov.ru,none
ja.invest.khv.gov.ru,none
jakutsk.sakha.gov.ru,none
join.cea.gov.ru,none
kadry.sakha.gov.ru,none
kargasok.social.tomsk.gov.ru,none
kchr.gov.ru,none
kcsoale.social.tomsk.gov.ru,none
kcsotm7.social.tomsk.gov.ru,none
kedrovyi.social.tomsk.gov.ru,none
khv.gov.ru,none
kids.minpromtorg.gov.ru,none
knd-project.ac.gov.ru,none
knd.ac.gov.ru,none
ko.invest.khv.gov.ru,none
kolcssp.social.tomsk.gov.ru,none
kolpashevo.social.tomsk.gov.ru,none
kostroma.gov.ru,none
kozhevnikovo.social.tomsk.gov.ru,none
kpi.rpn.gov.ru,10 mx2.rpn.gov.ru.; 10 mx1.rpn.gov.ru.
ks.sakha.gov.ru,none
ksv.rpn.gov.ru,none
ld.social.tomsk.gov.ru,none
liam.rpn.gov.ru,none
limited.mchs.gov.ru,none
lk.rosnedra.gov.ru,none
lk.rpn.gov.ru,none
lk.ugeso.sakhalin.gov.ru,none
lync-vm01.cea.gov.ru,none
lync-vm02.cea.gov.ru,none
lync.sakha.gov.ru,none
lyncdiscover.cea.gov.ru,none
lyncdiscover.sakha.gov.ru,none
lyncdiscoverinternal.sakha.gov.ru,none
lyncext.cea.gov.ru,none
m.invest.khv.gov.ru,none
m.psi.mchs.gov.ru,none
m.sed.khv.gov.ru,none
madeinrussia.gov.ru,none
mail-srv.fas.gov.ru,none
