subdomain,http_status
abg.gov.pg,200
ago.gov.pg,200
agri.jiwaka.gov.pg,Could not resolve host: agri.jiwaka.gov.pg
agriculture.gov.pg,Could not resolve host: agriculture.gov.pg
anywhere.dlir.gov.pg,SSL certificate problem: certificate has expired
anywhere.nicta.gov.pg,Could not resolve host: anywhere.nicta.gov.pg
apply.dherst.gov.pg,Connection timed out after 3002 milliseconds
arb.gov.pg,200
arob.education.gov.pg,403
asset.dherst.gov.pg,SSL: no alternative certificate subject name matches target hostname 'asset.dherst.gov.pg'
attendance.dherst.gov.pg,Could not resolve host: attendance.dherst.gov.pg
audit.jiwaka.gov.pg,Could not resolve host: audit.jiwaka.gov.pg
autodiscover.abg.gov.pg,Could not resolve host: autodiscover.abg.gov.pg
autodiscover.bankpng.gov.pg,403
autodiscover.bpng.bankpng.gov.pg,Could not resolve host: autodiscover.bpng.bankpng.gov.pg
autodiscover.casapng.gov.pg,Failed to connect to autodiscover.casapng.gov.pg port 443 after 540 ms: Could not connect to server
autodiscover.clrc.gov.pg,Failed to connect to autodiscover.clrc.gov.pg port 443 after 120 ms: Could not connect to server
autodiscover.cpgovernor.gov.pg,SSL: no alternative certificate subject name matches target hostname 'autodiscover.cpgovernor.gov.pg'
autodiscover.custnet.customs.gov.pg,SSL: no alternative certificate subject name matches target hostname 'autodiscover.custnet.customs.gov.pg'
autodiscover.customs.gov.pg,302
autodiscover.dfcd.gov.pg,Could not resolve host: autodiscover.dfcd.gov.pg
autodiscover.dherst.gov.pg,SSL: no alternative certificate subject name matches target hostname 'autodiscover.dherst.gov.pg'
autodiscover.djag.justice.gov.pg,Could not resolve host: autodiscover.djag.justice.gov.pg
autodiscover.dlir.gov.pg,SSL certificate problem: certificate has expired
autodiscover.dof.finance.gov.pg,Could not resolve host: autodiscover.dof.finance.gov.pg
autodiscover.dpm.gov.pg,Failed to connect to autodiscover.dpm.gov.pg port 443 after 379 ms: Could not connect to server
autodiscover.education.gov.pg,302
autodiscover.epg.gov.pg,Could not resolve host: autodiscover.epg.gov.pg
autodiscover.finance.gov.pg,Failed to connect to autodiscover.finance.gov.pg port 443 after 661 ms: Could not connect to server
autodiscover.gpo.gov.pg,SSL certificate problem: certificate has expired
autodiscover.iccc.gov.pg,302
autodiscover.immigration.gov.pg,400
autodiscover.jiwaka.gov.pg,Could not resolve host: autodiscover.jiwaka.gov.pg
autodiscover.justice.gov.pg,Could not resolve host: autodiscover.justice.gov.pg
autodiscover.kdda.gov.pg,400
autodiscover.madangdistrict.gov.pg,Could not resolve host: autodiscover.madangdistrict.gov.pg
autodiscover.madangopenmp.gov.pg,Could not resolve host: autodiscover.madangopenmp.gov.pg
autodiscover.mail.iccc.gov.pg,Could not resolve host: autodiscover.mail.iccc.gov.pg
autodiscover.milnebay.gov.pg,Could not resolve host: autodiscover.milnebay.gov.pg
autodiscover.namatanaidistrict.gov.pg,Could not resolve host: autodiscover.namatanaidistrict.gov.pg
autodiscover.naqia.gov.pg,302
autodiscover.ndda.gov.pg,SSL: no alternative certificate subject name matches target hostname 'autodiscover.ndda.gov.pg'
autodiscover.ngcb.gov.pg,Failed to connect to autodiscover.ngcb.gov.pg port 443 after 2666 ms: Could not connect to server
autodiscover.nicta.gov.pg,Failed to connect to autodiscover.nicta.gov.pg port 443 after 423 ms: Could not connect to server
autodiscover.nisit.gov.pg,Failed to connect to autodiscover.nisit.gov.pg port 443 after 408 ms: Could not connect to server
autodiscover.nyda.gov.pg,400
autodiscover.officeofpm.gov.pg,Could not resolve host: autodiscover.officeofpm.gov.pg
autodiscover.oic.gov.pg,Failed to connect to autodiscover.oic.gov.pg port 443 after 652 ms: Could not connect to server
autodiscover.ombudsman.gov.pg,400
autodiscover.petroleum.gov.pg,400
autodiscover.pngfa.gov.pg,Could not resolve host: autodiscover.pngfa.gov.pg
autodiscover.pngjudiciary.gov.pg,Could not resolve host: autodiscover.pngjudiciary.gov.pg
autodiscover.pngndc.gov.pg,Failed to connect to autodiscover.pngndc.gov.pg port 443 after 684 ms: Could not connect to server
autodiscover.pngrsts.science.gov.pg,Failed to connect to autodiscover.pngrsts.science.gov.pg port 443 after 383 ms: Could not connect to server
autodiscover.pubent.gov.pg,Could not resolve host: autodiscover.pubent.gov.pg
autodiscover.science.gov.pg,Failed to connect to autodiscover.science.gov.pg port 443 after 411 ms: Could not connect to server
autodiscover.sia.gov.pg,Failed to connect to autodiscover.sia.gov.pg port 443 after 80 ms: Could not connect to server
autodiscover.smecorp.gov.pg,400
autodiscover.transport.gov.pg,Failed to connect to autodiscover.transport.gov.pg port 443 after 385 ms: Could not connect to server
autodisover.bpng.bankpng.gov.pg,Could not resolve host: autodisover.bpng.bankpng.gov.pg
bankpng.gov.pg,403
bogiadda.gov.pg,Resolving timed out after 3000 milliseconds
border.gov.pg,Could not resolve host: border.gov.pg
bpng-op1-vm5.bpng.bankpng.gov.pg,Could not resolve host: bpng-op1-vm5.bpng.bankpng.gov.pg
bpng-op3-vm13.bankpng.gov.pg,Could not resolve host: bpng-op3-vm13.bankpng.gov.pg
bpng-op3-vm13.bpng.bankpng.gov.pg,Could not resolve host: bpng-op3-vm13.bpng.bankpng.gov.pg
bpng-op3-vm14.bankpng.gov.pg,Could not resolve host: bpng-op3-vm14.bankpng.gov.pg
bpng-op3-vm14.bpng.bankpng.gov.pg,Could not resolve host: bpng-op3-vm14.bpng.bankpng.gov.pg
bpng-ucs-exp01.bankpng.gov.pg,Could not resolve host: bpng-ucs-exp01.bankpng.gov.pg
bpng-ucs-exp01.bpng.bankpng.gov.pg,Could not resolve host: bpng-ucs-exp01.bpng.bankpng.gov.pg
bpng-ucs-exp02.bankpng.gov.pg,Could not resolve host: bpng-ucs-exp02.bankpng.gov.pg
bpng-ucs-exp02.bpng.bankpng.gov.pg,Could not resolve host: bpng-ucs-exp02.bpng.bankpng.gov.pg
bpng.bankpng.gov.pg,Could not resolve host: bpng.bankpng.gov.pg
brt.jiwaka.gov.pg,Could not resolve host: brt.jiwaka.gov.pg
bul.pngfa.gov.pg,Could not resolve host: bul.pngfa.gov.pg
casapng.gov.pg,200
casasvrexh.casapng.gov.pg,Could not resolve host: casasvrexh.casapng.gov.pg
cds.pngjudiciary.gov.pg,SSL certificate problem: unable to get local issuer certificate
cepa.gov.pg,200
cfda.gov.pg,Resolving timed out after 3000 milliseconds
cfda.gov.pg.cfda.gov.pg,Resolving timed out after 3000 milliseconds
