subdomain,parent_domain,http_status
autodiscover.md.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.md.gouv.ht'"
autodiscover.ministeredeladefense.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.ministeredeladefense.gouv.ht"
autodiscover.misprimature.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.misprimature.gouv.ht"
autodiscover.mspp.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.mspp.gouv.ht"
autodiscover.mtptc.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.mtptc.gouv.ht"
autodiscover.ofatma.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.ofatma.gouv.ht"
autodiscover.ofnac.gouv.ht,gouv.ht,"Failed to connect to autodiscover.ofnac.gouv.ht port 443 after 115 ms: Could not connect to server"
autodiscover.orepacentre.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.orepacentre.gouv.ht"
autodiscover.orepanord.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.orepanord.gouv.ht"
autodiscover.orepaouest.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.orepaouest.gouv.ht"
autodiscover.orepasud.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.orepasud.gouv.ht"
autodiscover.secretariat-techniquehd.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.secretariat-techniquehd.gouv.ht"
autodiscover.securitepublique.gouv.ht,gouv.ht,"Resolving timed out after 3001 milliseconds"
autodiscover.ucp.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.ucp.gouv.ht"
autodiscover.ucref.gouv.ht,gouv.ht,"Failed to connect to autodiscover.ucref.gouv.ht port 443 after 88 ms: Could not connect to server"
autodiscover.ute.gouv.ht,gouv.ht,"Could not resolve host: autodiscover.ute.gouv.ht"
backup.dinepa.gouv.ht,gouv.ht,"Could not resolve host: backup.dinepa.gouv.ht"
been.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: been.officedespostesdhaiti.gouv.ht"
bhda.gouv.ht,gouv.ht,"401"
bin.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: bin.officedespostesdhaiti.gouv.ht"
blog.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: blog.officedespostesdhaiti.gouv.ht"
bmpad.gouv.ht,gouv.ht,"500"
bmpad.misprimature.gouv.ht,gouv.ht,"Could not resolve host: bmpad.misprimature.gouv.ht"
budget.gouv.ht,gouv.ht,"200"
caert.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: caert.officedespostesdhaiti.gouv.ht"
cantent.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: cantent.officedespostesdhaiti.gouv.ht"
caracol.ute.gouv.ht,gouv.ht,"500"
cartographie.mspp.gouv.ht,gouv.ht,"Could not resolve host: cartographie.mspp.gouv.ht"
cdtpi.tourisme.gouv.ht,gouv.ht,"Could not resolve host: cdtpi.tourisme.gouv.ht"
cgmiami.gouv.ht,gouv.ht,"200"
ciat.gouv.ht,gouv.ht,"200"
civitax.gouv.ht,gouv.ht,"302"
cnmp.gouv.ht,gouv.ht,"200"
communication.gouv.ht,gouv.ht,"406"
conald.gouv.ht,gouv.ht,"Connection timed out after 3002 milliseconds"
contribuable.mairiededelmas.gouv.ht,gouv.ht,"Could not resolve host: contribuable.mairiededelmas.gouv.ht"
cpanel.4ebellevue-tabarre.gouv.ht,gouv.ht,"Could not resolve host: cpanel.4ebellevue-tabarre.gouv.ht"
cpanel.academiediplomatiquejeanpricemars.gouv.ht,gouv.ht,"Could not resolve host: cpanel.academiediplomatiquejeanpricemars.gouv.ht"
cpanel.agriculturequarantaine.gouv.ht,gouv.ht,"Could not resolve host: cpanel.agriculturequarantaine.gouv.ht"
cpanel.ambassadehaitird.gouv.ht,gouv.ht,"Could not resolve host: cpanel.ambassadehaitird.gouv.ht"
cpanel.archivesnationales.gouv.ht,gouv.ht,"Could not resolve host: cpanel.archivesnationales.gouv.ht"
cpanel.bhda.gouv.ht,gouv.ht,"Could not resolve host: cpanel.bhda.gouv.ht"
cpanel.bmpad.gouv.ht,gouv.ht,"200"
cpanel.cgmiami.gouv.ht,gouv.ht,"Could not resolve host: cpanel.cgmiami.gouv.ht"
cpanel.ciat.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.ciat.gouv.ht'"
cpanel.cscca.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.cscca.gouv.ht'"
cpanel.deliveryunit.gouv.ht,gouv.ht,"Could not resolve host: cpanel.deliveryunit.gouv.ht"
cpanel.dinepa.gouv.ht,gouv.ht,"Could not resolve host: cpanel.dinepa.gouv.ht"
cpanel.douane.gouv.ht,gouv.ht,"Could not resolve host: cpanel.douane.gouv.ht"
cpanel.dzf.gouv.ht,gouv.ht,"200"
cpanel.ema.gouv.ht,gouv.ht,"Could not resolve host: cpanel.ema.gouv.ht"
cpanel.forumcivitax.gouv.ht,gouv.ht,"Could not resolve host: cpanel.forumcivitax.gouv.ht"
cpanel.haititourisme.gouv.ht,gouv.ht,"Could not resolve host: cpanel.haititourisme.gouv.ht"
cpanel.incah-haiti.gouv.ht,gouv.ht,"Could not resolve host: cpanel.incah-haiti.gouv.ht"
cpanel.infp.gouv.ht,gouv.ht,"200"
cpanel.laposte.gouv.ht,gouv.ht,"200"
cpanel.lnbtp.gouv.ht,gouv.ht,"Could not resolve host: cpanel.lnbtp.gouv.ht"
cpanel.mae.gouv.ht,gouv.ht,"500"
cpanel.mairiecitesoleil.gouv.ht,gouv.ht,"Could not resolve host: cpanel.mairiecitesoleil.gouv.ht"
cpanel.mairiededelmas.gouv.ht,gouv.ht,"Could not resolve host: cpanel.mairiededelmas.gouv.ht"
cpanel.mci.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.mci.gouv.ht'"
cpanel.md.gouv.ht,gouv.ht,"Could not resolve host: cpanel.md.gouv.ht"
cpanel.ministeredeladefense.gouv.ht,gouv.ht,"Could not resolve host: cpanel.ministeredeladefense.gouv.ht"
cpanel.misprimature.gouv.ht,gouv.ht,"Could not resolve host: cpanel.misprimature.gouv.ht"
cpanel.mpce.gouv.ht,gouv.ht,"Could not resolve host: cpanel.mpce.gouv.ht"
cpanel.mspp.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.mspp.gouv.ht'"
cpanel.mtptc.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.mtptc.gouv.ht'"
cpanel.ofatma.gouv.ht,gouv.ht,"Could not resolve host: cpanel.ofatma.gouv.ht"
cpanel.ofnac.gouv.ht,gouv.ht,"Could not resolve host: cpanel.ofnac.gouv.ht"
cpanel.orepacentre.gouv.ht,gouv.ht,"200"
cpanel.orepanord.gouv.ht,gouv.ht,"200"
cpanel.orepaouest.gouv.ht,gouv.ht,"200"
cpanel.orepasud.gouv.ht,gouv.ht,"200"
cpanel.postehaiti.gouv.ht,gouv.ht,"Could not resolve host: cpanel.postehaiti.gouv.ht"
cpanel.pwoteksyonsivil.gouv.ht,gouv.ht,"Could not resolve host: cpanel.pwoteksyonsivil.gouv.ht"
cpanel.secretariat-techniquehd.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.secretariat-techniquehd.gouv.ht'"
cpanel.securitepublique.gouv.ht,gouv.ht,"Could not resolve host: cpanel.securitepublique.gouv.ht"
cpanel.tourisme.gouv.ht,gouv.ht,"200"
cpanel.ucref.gouv.ht,gouv.ht,"Could not resolve host: cpanel.ucref.gouv.ht"
cpanel.ute.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.ute.gouv.ht'"
cscca.gouv.ht,gouv.ht,"200"
delegationnord.gouv.ht,gouv.ht,"Could not resolve host: delegationnord.gouv.ht"
deliveryunit.gouv.ht,gouv.ht,"SSL certificate problem: certificate has expired"
demo.mspp.gouv.ht,gouv.ht,"Could not resolve host: demo.mspp.gouv.ht"
developer.ofatma.gouv.ht,gouv.ht,"Could not resolve host: developer.ofatma.gouv.ht"
dgi.gouv.ht,gouv.ht,"Could not resolve host: dgi.gouv.ht"
different.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: different.officedespostesdhaiti.gouv.ht"
dinepa.gouv.ht,gouv.ht,"301"
dirk.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: dirk.officedespostesdhaiti.gouv.ht"
dossiers.ucref.gouv.ht,gouv.ht,"Connection timed out after 3002 milliseconds"
douane.gouv.ht,gouv.ht,"Could not resolve host: douane.gouv.ht"
dru.dinepa.gouv.ht,gouv.ht,"Could not resolve host: dru.dinepa.gouv.ht"
dvr.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: dvr.officedespostesdhaiti.gouv.ht"
dzf.gouv.ht,gouv.ht,"200"
e-oavct.gouv.ht,gouv.ht,"Could not resolve host: e-oavct.gouv.ht"
edeclaration.dgi.gouv.ht,gouv.ht,"Could not resolve host: edeclaration.dgi.gouv.ht"
ema.gouv.ht,gouv.ht,"Could not resolve host: ema.gouv.ht"
email.mspp.gouv.ht,gouv.ht,"404"
energie.mtptc.gouv.ht,gouv.ht,"Could not resolve host: energie.mtptc.gouv.ht"
f.agriculturequarantaine.gouv.ht,gouv.ht,"Could not resolve host: f.agriculturequarantaine.gouv.ht"
faes.misprimature.gouv.ht,gouv.ht,"Could not resolve host: faes.misprimature.gouv.ht"
fbr.mspp.gouv.ht,gouv.ht,"Could not resolve host: fbr.mspp.gouv.ht"
fer.gouv.ht,gouv.ht,"500"
fiu.ucref.gouv.ht,gouv.ht,"Could not resolve host: fiu.ucref.gouv.ht"
flash.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: flash.officedespostesdhaiti.gouv.ht"
fne.gouv.ht,gouv.ht,"200"
forumcivitax.gouv.ht,gouv.ht,"500"
fourm.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: fourm.officedespostesdhaiti.gouv.ht"
genius.ute.gouv.ht,gouv.ht,"Connection timed out after 3002 milliseconds"
genius2.ute.gouv.ht,gouv.ht,"Failed to connect to genius2.ute.gouv.ht port 443 after 273 ms: Could not connect to server"
go.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: go.officedespostesdhaiti.gouv.ht"
goaml.ucref.gouv.ht,gouv.ht,"Could not resolve host: goaml.ucref.gouv.ht"
haiti.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: haiti.officedespostesdhaiti.gouv.ht"
haititourisme.gouv.ht,gouv.ht,"Could not resolve host: haititourisme.gouv.ht"
has.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: has.officedespostesdhaiti.gouv.ht"
home.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: home.officedespostesdhaiti.gouv.ht"
ht.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: ht.officedespostesdhaiti.gouv.ht"
hueh.ute.gouv.ht,gouv.ht,"200"
igf.gouv.ht,gouv.ht,"200"
immigration.dgi.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'immigration.dgi.gouv.ht'"
incah-haiti.gouv.ht,gouv.ht,"200"
info.bmpad.gouv.ht,gouv.ht,"Could not resolve host: info.bmpad.gouv.ht"
info.bmpad.gouv.ht.bmpad.gouv.ht,gouv.ht,"Could not resolve host: info.bmpad.gouv.ht.bmpad.gouv.ht"
informatique.bmpad.gouv.ht.bmpad.gouv.ht,gouv.ht,"Could not resolve host: informatique.bmpad.gouv.ht.bmpad.gouv.ht"
infp.gouv.ht,gouv.ht,"200"
ipv6.infp.gouv.ht,gouv.ht,"Could not resolve host: ipv6.infp.gouv.ht"
isr.gouv.ht,gouv.ht,"Connection timed out after 3001 milliseconds"
joo.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: joo.officedespostesdhaiti.gouv.ht"
joo.postehaiti.gouv.ht,gouv.ht,"Could not resolve host: joo.postehaiti.gouv.ht"
lapos.gouv.ht,gouv.ht,"Could not resolve host: lapos.gouv.ht"
laposte.gouv.ht,gouv.ht,"Could not resolve host: laposte.gouv.ht"
lnbtp.gouv.ht,gouv.ht,"200"
m.agriculturequarantaine.gouv.ht,gouv.ht,"Could not resolve host: m.agriculturequarantaine.gouv.ht"
mae.gouv.ht,gouv.ht,"200"
mail.4ebellevue-tabarre.gouv.ht,gouv.ht,"Could not resolve host: mail.4ebellevue-tabarre.gouv.ht"
mail.academiediplomatiquejeanpricemars.gouv.ht,gouv.ht,"Could not resolve host: mail.academiediplomatiquejeanpricemars.gouv.ht"
mail.agriculturequarantaine.gouv.ht,gouv.ht,"SSL certificate problem: certificate has expired"
mail.ambassadehaitird.gouv.ht,gouv.ht,"Could not resolve host: mail.ambassadehaitird.gouv.ht"
mail.anarse.gouv.ht,gouv.ht,"TLS connect error: error:0A000126:SSL routines::unexpected eof while reading"
mail.archivesnationales.gouv.ht,gouv.ht,"Could not resolve host: mail.archivesnationales.gouv.ht"
mail.bhda.gouv.ht,gouv.ht,"401"
mail.bmpad.gouv.ht,gouv.ht,"301"
mail.budget.gouv.ht,gouv.ht,"200"
mail.cgmiami.gouv.ht,gouv.ht,"Could not resolve host: mail.cgmiami.gouv.ht"
mail.ciat.gouv.ht,gouv.ht,"301"
mail.cscca.gouv.ht,gouv.ht,"200"
mail.delegationnord.gouv.ht,gouv.ht,"Could not resolve host: mail.delegationnord.gouv.ht"
mail.deliveryunit.gouv.ht,gouv.ht,"TLS connect error: error:0A000126:SSL routines::unexpected eof while reading"
mail.dgi.gouv.ht,gouv.ht,"Could not resolve host: mail.dgi.gouv.ht"
mail.dinepa.gouv.ht,gouv.ht,"301"
mail.douane.gouv.ht,gouv.ht,"Could not resolve host: mail.douane.gouv.ht"
mail.dzf.gouv.ht,gouv.ht,"Could not resolve host: mail.dzf.gouv.ht"
mail.ema.gouv.ht,gouv.ht,"Could not resolve host: mail.ema.gouv.ht"
mail.fer.gouv.ht,gouv.ht,"Could not resolve host: mail.fer.gouv.ht"
mail.forumcivitax.gouv.ht,gouv.ht,"500"
mail.haititourisme.gouv.ht,gouv.ht,"Could not resolve host: mail.haititourisme.gouv.ht"
mail.incah-haiti.gouv.ht,gouv.ht,"Could not resolve host: mail.incah-haiti.gouv.ht"
mail.info.bmpad.gouv.ht,gouv.ht,"Could not resolve host: mail.info.bmpad.gouv.ht"
mail.infp.gouv.ht,gouv.ht,"200"
mail.lapos.gouv.ht,gouv.ht,"Could not resolve host: mail.lapos.gouv.ht"
mail.laposte.gouv.ht,gouv.ht,"301"
mail.lnbtp.gouv.ht,gouv.ht,"200"
mail.mae.gouv.ht,gouv.ht,"301"
mail.mairiecitesoleil.gouv.ht,gouv.ht,"Could not resolve host: mail.mairiecitesoleil.gouv.ht"
mail.mairiededelmas.gouv.ht,gouv.ht,"Could not resolve host: mail.mairiededelmas.gouv.ht"
mail.mci.gouv.ht,gouv.ht,"200"
mail.md.gouv.ht,gouv.ht,"Could not resolve host: mail.md.gouv.ht"
mail.mde.gouv.ht,gouv.ht,"Failed to connect to mail.mde.gouv.ht port 443 after 325 ms: Could not connect to server"
mail.ministeredeladefense.gouv.ht,gouv.ht,"Could not resolve host: mail.ministeredeladefense.gouv.ht"
mail.misprimature.gouv.ht,gouv.ht,"Could not resolve host: mail.misprimature.gouv.ht"
mail.mpce.gouv.ht,gouv.ht,"Could not resolve host: mail.mpce.gouv.ht"
mail.mspp.gouv.ht,gouv.ht,"Could not resolve host: mail.mspp.gouv.ht"
mail.mtic.gouv.ht,gouv.ht,"Could not resolve host: mail.mtic.gouv.ht"
mail.mtptc.gouv.ht,gouv.ht,"403"
mail.ofatma.gouv.ht,gouv.ht,"200"
mail.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: mail.officedespostesdhaiti.gouv.ht"
mail.ofnac.gouv.ht,gouv.ht,"Could not resolve host: mail.ofnac.gouv.ht"
mail.orepacentre.gouv.ht,gouv.ht,"406"
mail.orepanord.gouv.ht,gouv.ht,"406"
mail.orepaouest.gouv.ht,gouv.ht,"Could not resolve host: mail.orepaouest.gouv.ht"
mail.orepasud.gouv.ht,gouv.ht,"Could not resolve host: mail.orepasud.gouv.ht"
mail.poste.gouv.ht,gouv.ht,"Could not resolve host: mail.poste.gouv.ht"
mail.postehaiti.gouv.ht,gouv.ht,"Could not resolve host: mail.postehaiti.gouv.ht"
mail.pwoteksyonsivil.gouv.ht,gouv.ht,"Could not resolve host: mail.pwoteksyonsivil.gouv.ht"
mail.secretariat-techniquehd.gouv.ht,gouv.ht,"Could not resolve host: mail.secretariat-techniquehd.gouv.ht"
mail.securitepublique.gouv.ht,gouv.ht,"Resolving timed out after 3000 milliseconds"
mail.sigrh.gouv.ht,gouv.ht,"Connection timed out after 3002 milliseconds"
mail.tourisme.gouv.ht,gouv.ht,"200"
mail.ucref.gouv.ht,gouv.ht,"Could not resolve host: mail.ucref.gouv.ht"
mail.ute.gouv.ht,gouv.ht,"TLS connect error: error:0A000126:SSL routines::unexpected eof while reading"
mail.visiterhaiti.gouv.ht,gouv.ht,"Could not resolve host: mail.visiterhaiti.gouv.ht"
mail.visithaiti.gouv.ht,gouv.ht,"Could not resolve host: mail.visithaiti.gouv.ht"
maillocal.dgi.gouv.ht,gouv.ht,"Could not resolve host: maillocal.dgi.gouv.ht"
maintenance.bhda.gouv.ht,gouv.ht,"Could not resolve host: maintenance.bhda.gouv.ht"
mairiecitesoleil.gouv.ht,gouv.ht,"SSL certificate problem: certificate has expired"
mairiededelmas.gouv.ht,gouv.ht,"Could not resolve host: mairiededelmas.gouv.ht"
mci.gouv.ht,gouv.ht,"403"
md.gouv.ht,gouv.ht,"200"
mde.gouv.ht,gouv.ht,"Could not resolve host: mde.gouv.ht"
mdt.haititourisme.gouv.ht,gouv.ht,"Could not resolve host: mdt.haititourisme.gouv.ht"
menfp.gouv.ht,gouv.ht,"Could not resolve host: menfp.gouv.ht"
meteo-haiti.gouv.ht,gouv.ht,"Resolving timed out after 3000 milliseconds"
mhave.gouv.ht,gouv.ht,"Could not resolve host: mhave.gouv.ht"
ministeredeladefense.gouv.ht,gouv.ht,"Could not resolve host: ministeredeladefense.gouv.ht"
ministeredeladefense.md.gouv.ht,gouv.ht,"Could not resolve host: ministeredeladefense.md.gouv.ht"
misprimature.gouv.ht,gouv.ht,"Could not resolve host: misprimature.gouv.ht"
mp.mtptc.gouv.ht,gouv.ht,"403"
mpce.gouv.ht,gouv.ht,"403"
mpce.misprimature.gouv.ht,gouv.ht,"Could not resolve host: mpce.misprimature.gouv.ht"
mspp.gouv.ht,gouv.ht,"403"
mtic.gouv.ht,gouv.ht,"Could not resolve host: mtic.gouv.ht"
mtptc.gouv.ht,gouv.ht,"403"
n.agriculturequarantaine.gouv.ht,gouv.ht,"Could not resolve host: n.agriculturequarantaine.gouv.ht"
newdinepa.dinepa.gouv.ht,gouv.ht,"Could not resolve host: newdinepa.dinepa.gouv.ht"
ofatma.gouv.ht,gouv.ht,"200"
officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: officedespostesdhaiti.gouv.ht"
ofnac.gouv.ht,gouv.ht,"200"
omrh.sigrh.gouv.ht,gouv.ht,"Connection timed out after 3000 milliseconds"
oni.gouv.ht,gouv.ht,"Operation timed out after 3001 milliseconds with 0 bytes received"
online.archivesnationales.gouv.ht,gouv.ht,"Could not resolve host: online.archivesnationales.gouv.ht"
onpes.gouv.ht,gouv.ht,"Could not resolve host: onpes.gouv.ht"
orepacentre.gouv.ht,gouv.ht,"406"
orepanord.gouv.ht,gouv.ht,"406"
orepaouest.gouv.ht,gouv.ht,"406"
orepasud.gouv.ht,gouv.ht,"Could not resolve host: orepasud.gouv.ht"
owa.ucp.gouv.ht,gouv.ht,"Could not resolve host: owa.ucp.gouv.ht"
papucpex01.ucp.gouv.ht,gouv.ht,"Could not resolve host: papucpex01.ucp.gouv.ht"
pdt.tourisme.gouv.ht,gouv.ht,"Could not resolve host: pdt.tourisme.gouv.ht"
personnel.mtptc.gouv.ht,gouv.ht,"Could not resolve host: personnel.mtptc.gouv.ht"
petrocaribe.bmpad.gouv.ht,gouv.ht,"200"
pirn.ute.gouv.ht,gouv.ht,"403"
post.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: post.officedespostesdhaiti.gouv.ht"
poste.gouv.ht,gouv.ht,"Could not resolve host: poste.gouv.ht"
postehaiti.gouv.ht,gouv.ht,"Could not resolve host: postehaiti.gouv.ht"
projet.mtptc.gouv.ht,gouv.ht,"Could not resolve host: projet.mtptc.gouv.ht"
projets.mtptc.gouv.ht,gouv.ht,"500"
protectioncivilehaiti.gouv.ht,gouv.ht,"SSL certificate problem: unable to get local issuer certificate"
pwoteksyonsivil.gouv.ht,gouv.ht,"Could not resolve host: pwoteksyonsivil.gouv.ht"
q.agriculturequarantaine.gouv.ht,gouv.ht,"Could not resolve host: q.agriculturequarantaine.gouv.ht"
re.ucref.gouv.ht,gouv.ht,"Could not resolve host: re.ucref.gouv.ht"
reconnaissance.mspp.gouv.ht,gouv.ht,"403"
redir.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: redir.officedespostesdhaiti.gouv.ht"
relativ.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: relativ.officedespostesdhaiti.gouv.ht"
salvh.mspp.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'salvh.mspp.gouv.ht'"
secretariat-techniquehd.gouv.ht,gouv.ht,"500"
securitepublique.gouv.ht,gouv.ht,"Resolving timed out after 3001 milliseconds"
seiph.gouv.ht,gouv.ht,"406"
services.oni.gouv.ht,gouv.ht,"Could not resolve host: services.oni.gouv.ht"
sib.agriculture.gouv.ht,gouv.ht,"200"
sidd.tourisme.gouv.ht,gouv.ht,"Could not resolve host: sidd.tourisme.gouv.ht"
sigrh.gouv.ht,gouv.ht,"Failed to connect to sigrh.gouv.ht port 443 after 2983 ms: Could not connect to server"
steha.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: steha.officedespostesdhaiti.gouv.ht"
suab.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: suab.officedespostesdhaiti.gouv.ht"
sydonia.douane.gouv.ht,gouv.ht,"Could not resolve host: sydonia.douane.gouv.ht"
sygap.tourisme.gouv.ht,gouv.ht,"Could not resolve host: sygap.tourisme.gouv.ht"
sysppro.mde.gouv.ht,gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'sysppro.mde.gouv.ht'"
tar.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: tar.officedespostesdhaiti.gouv.ht"
test.dinepa.gouv.ht,gouv.ht,"Could not resolve host: test.dinepa.gouv.ht"
test.mtptc.gouv.ht,gouv.ht,"Could not resolve host: test.mtptc.gouv.ht"
test.officedespostesdhaiti.gouv.ht,gouv.ht,"Could not resolve host: test.officedespostesdhaiti.gouv.ht"
test.ofnac.gouv.ht,gouv.ht,"Could not resolve host: test.ofnac.gouv.ht"
tourisme.gouv.ht,gouv.ht,"200"
ucp.gouv.ht,gouv.ht,"Could not resolve host: ucp.gouv.ht"
ucref.gouv.ht,gouv.ht,"404"
ulcc.gouv.ht,gouv.ht,"200"
urba.ciat.gouv.ht,gouv.ht,"403"
ute.gouv.ht,gouv.ht,"301"
ute.misprimature.gouv.ht,gouv.ht,"Could not resolve host: ute.misprimature.gouv.ht"
v.agriculturequarantaine.gouv.ht,gouv.ht,"Could not resolve host: v.agriculturequarantaine.gouv.ht"
verification.dgi.gouv.ht,gouv.ht,"Could not resolve host: verification.dgi.gouv.ht"
visiterhaiti.gouv.ht,gouv.ht,"Could not resolve host: visiterhaiti.gouv.ht"
visithaiti.gouv.ht,gouv.ht,"Could not resolve host: visithaiti.gouv.ht"
webdisk.4ebellevue-tabarre.gouv.ht,gouv.ht,"Could not resolve host: webdisk.4ebellevue-tabarre.gouv.ht"
webdisk.academiediplomatiquejeanpricemars.gouv.ht,gouv.ht,"Could not resolve host: webdisk.academiediplomatiquejeanpricemars.gouv.ht"
webdisk.agriculturequarantaine.gouv.ht,gouv.ht,"Could not resolve host: webdisk.agriculturequarantaine.gouv.ht"
webdisk.ambassadehaitird.gouv.ht,gouv.ht,"Could not resolve host: webdisk.ambassadehaitird.gouv.ht"
webdisk.archivesnationales.gouv.ht,gouv.ht,"Could not resolve host: webdisk.archivesnationales.gouv.ht"
webdisk.bhda.gouv.ht,gouv.ht,"Could not resolve host: webdisk.bhda.gouv.ht"
webdisk.bmpad.gouv.ht,gouv.ht,"401"
webdisk.cgmiami.gouv.ht,gouv.ht,"Could not resolve host: webdisk.cgmiami.gouv.ht"
