subdomain,http_status
accomstat.nso.gov.mt,"Could not resolve host: accomstat.nso.gov.mt"
aaccbeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'aaccbeta.gov.mt'"
aacbeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'aacbeta.gov.mt'"
academybeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'academybeta.gov.mt'"
activeageing.gov.mt,"403"
admin.consularplus-test.gov.mt,"200"
agents.iip.gov.mt,"Could not resolve host: agents.iip.gov.mt"
aacc.gov.mt,"403"
admin.staging.ncc-mita.gov.mt,"403"
admin.consularplus.gov.mt,"200"
akkomodazzjonibeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'akkomodazzjonibeta.gov.mt'"
afmbeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'afmbeta.gov.mt'"
amreporting-cleanandupkeep.gov.mt,"Could not resolve host: amreporting-cleanandupkeep.gov.mt"
aimsbeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'aimsbeta.gov.mt'"
attorneygeneralbeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'attorneygeneralbeta.gov.mt'"
backup-con.cloud.gov.mt,"Failed to connect to backup-con.cloud.gov.mt port 443 after 35 ms: Could not connect to server"
api.gov.mt,"502"
api.staging.dms.fms.gov.mt,"HTTP/2 stream 1 was not closed cleanly: PROTOCOL_ERROR (err 1)"
api.consularplus.gov.mt,"404"
api.consularplus-test.gov.mt,"404"
api.dms.fms.gov.mt,"404"
agrifair.gov.mt,"403"
api.staging.ncc-mita.gov.mt,"403"
aviationsecuritybeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'aviationsecuritybeta.gov.mt'"
assessment-education.gov.mt,"Could not resolve host: assessment-education.gov.mt"
arhai-health.gov.mt,"Could not resolve host: arhai-health.gov.mt"
api.maltagoesrural.gov.mt,"Could not resolve host: api.maltagoesrural.gov.mt"
apmt01.eessi-acc.gov.mt,"Could not resolve host: apmt01.eessi-acc.gov.mt"
autodiscover.mdia.gov.mt,"Could not resolve host: autodiscover.mdia.gov.mt"
assetrecoverybeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'assetrecoverybeta.gov.mt'"
beltvallettabeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'beltvallettabeta.gov.mt'"
b2c-proxy-prod-eidas.gov.mt,"Could not resolve host: b2c-proxy-prod-eidas.gov.mt"
autodiscover.lesa.gov.mt,"Could not resolve host: autodiscover.lesa.gov.mt"
auth1.networks.gov.mt,"Could not resolve host: auth1.networks.gov.mt"
autodiscover.mfc.gov.mt,"Could not resolve host: autodiscover.mfc.gov.mt"
apmt01.eessi.gov.mt,"Could not resolve host: apmt01.eessi.gov.mt"
autodiscover.contractors.gov.mt,"Could not resolve host: autodiscover.contractors.gov.mt"
autodiscover.gov.mt,"Could not resolve host: autodiscover.gov.mt"
auth2.networks.gov.mt,"Could not resolve host: auth2.networks.gov.mt"
attinutarili.gov.mt,"200"
autodiscover.rrra.gov.mt,"Could not resolve host: autodiscover.rrra.gov.mt"
autodiscover.ha.gov.mt,"Could not resolve host: autodiscover.ha.gov.mt"
autodiscover.transport.gov.mt,"Could not resolve host: autodiscover.transport.gov.mt"
autodiscover.lifelonglearning.gov.mt,"Could not resolve host: autodiscover.lifelonglearning.gov.mt"
bcreports.gov.mt,"Could not resolve host: bcreports.gov.mt"
backend.milunch.mita.gov.mt,"Could not resolve host: backend.milunch.mita.gov.mt"
autodiscover.iip.gov.mt,"Could not resolve host: autodiscover.iip.gov.mt"
birzebbugalc.gov.mt,"403"
attendancemesdc.gov.mt,"Could not resolve host: attendancemesdc.gov.mt"
biccbeta.gov.mt,"Could not resolve host: biccbeta.gov.mt"
birkirkaralc.gov.mt,"403"
artscouncilmalta.gov.mt,"Could not resolve host: artscouncilmalta.gov.mt"
birgubeta.gov.mt,"Could not resolve host: birgubeta.gov.mt"
awasbeta.gov.mt,"Could not resolve host: awasbeta.gov.mt"
agriconnect.gov.mt,"301"
birgu.gov.mt,"Could not resolve host: birgu.gov.mt"
brb.gov.mt,"Could not resolve host: brb.gov.mt"
bormlalc.gov.mt,"403"
beltvallettalc.gov.mt,"Could not resolve host: beltvallettalc.gov.mt"
autodiscover.myexams.gov.mt,"Could not resolve host: autodiscover.myexams.gov.mt"
bkcraftsregister.gov.mt,"Could not resolve host: bkcraftsregister.gov.mt"
bomgar.gov.mt,"301"
certauth.communityservicesfs-dev.aacc.gov.mt,"Could not resolve host: certauth.communityservicesfs-dev.aacc.gov.mt"
cdn.primeminister.gov.mt,"Could not resolve host: cdn.primeminister.gov.mt"
businessenhance.gov.mt,"Could not resolve host: businessenhance.gov.mt"
careandcure.gov.mt,"Could not resolve host: careandcure.gov.mt"
certauth.communityservicesfs.aacc.gov.mt,"Could not resolve host: certauth.communityservicesfs.aacc.gov.mt"
certauth.inline-test.gov.mt,"Could not resolve host: certauth.inline-test.gov.mt"
cdn.cybersecurity.gov.mt,"Could not resolve host: cdn.cybersecurity.gov.mt"
certauth.inlinefs.gov.mt,"Could not resolve host: certauth.inlinefs.gov.mt"
balzanlc.gov.mt,"403"
certifikatvaccin.gov.mt,"Could not resolve host: certifikatvaccin.gov.mt"
census2021.gov.mt,"Could not resolve host: census2021.gov.mt"
bms.intra.gov.mt,"200"
bmstest.intra.gov.mt,"200"
certauth.communityservicesfs-test.aacc.gov.mt,"Could not resolve host: certauth.communityservicesfs-test.aacc.gov.mt"
caadmin.intra.gov.mt,"Could not resolve host: caadmin.intra.gov.mt"
billing-admin.cloud.gov.mt,"SSL certificate problem: certificate has expired"
certifikatswab.gov.mt,"Could not resolve host: certifikatswab.gov.mt"
cfr-oecd.gov.mt,"Could not resolve host: cfr-oecd.gov.mt"
cadexaminations.transport.gov.mt,"Recv failure: Connexion ré-initialisée par le correspondant"
birgulc.gov.mt,"403"
cfms.gov.mt,"Could not resolve host: cfms.gov.mt"
app.cleanandupkeep.gov.mt,"200"
commercebeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'commercebeta.gov.mt'"
bicc.gov.mt,"301"
cfr.gov.mt,"301"
commissioneranimalwelfare.gov.mt,"Could not resolve host: commissioneranimalwelfare.gov.mt"
covidtest.gov.mt,"Could not resolve host: covidtest.gov.mt"
armi.gov.mt,"200"
civilprotectionbeta.gov.mt,"403"
collaboration.mita.gov.mt,"Could not resolve host: collaboration.mita.gov.mt"
avsecmaltaebc.gov.mt,"200"
certificates.education.gov.mt,"405"
cloud.gov.mt,"403"
communityservices.aacc.gov.mt,"500"
corp.cloud.gov.mt,"Could not resolve host: corp.cloud.gov.mt"
coopsboardbeta.gov.mt,"Could not resolve host: coopsboardbeta.gov.mt"
communityservicessp.aacc.gov.mt,"500"
communityservicesfs.aacc.gov.mt,"Could not resolve host: communityservicesfs.aacc.gov.mt"
communityservicessp-test.aacc.gov.mt,"500"
cpanel.lifelonglearning.gov.mt,"Could not resolve host: cpanel.lifelonglearning.gov.mt"
contractsbeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'contractsbeta.gov.mt'"
cleanandupkeep.gov.mt,"Could not resolve host: cleanandupkeep.gov.mt"
community.staging.ncc-mita.gov.mt,"Could not resolve host: community.staging.ncc-mita.gov.mt"
continentalshelfbeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'continentalshelfbeta.gov.mt'"
communityservices-dev.aacc.gov.mt,"503"
consumeraffairscouncilbeta.gov.mt,"SSL: no alternative certificate subject name matches target hostname 'consumeraffairscouncilbeta.gov.mt'"
