subdomain,http_status
access.ncs.gov.na,"Could not resolve host: access.ncs.gov.na"
algiers.mirco.gov.na,"Could not resolve host: algiers.mirco.gov.na"
autodiscover.mha.gov.na,"Could not resolve host: autodiscover.mha.gov.na"
autodiscover.opm.gov.na,"Could not resolve host: autodiscover.opm.gov.na"
autodiscover.mol.gov.na,"Could not resolve host: autodiscover.mol.gov.na"
brasilia.mirco.gov.na,"Could not resolve host: brasilia.mirco.gov.na"
autodiscover.op.gov.na,"Could not resolve host: autodiscover.op.gov.na"
av.mawf.gov.na,"Could not resolve host: av.mawf.gov.na"
av.ncs.gov.na,"Could not resolve host: av.ncs.gov.na"
access.mha.gov.na,"Could not resolve host: access.mha.gov.na"
autodiscover.mawf.gov.na,"Could not resolve host: autodiscover.mawf.gov.na"
access.moj.gov.na,"Could not resolve host: access.moj.gov.na"
autodiscover.moe.gov.na,"Could not resolve host: autodiscover.moe.gov.na"
av.mof.gov.na,"Could not resolve host: av.mof.gov.na"
av.mfmr.gov.na,"Could not resolve host: av.mfmr.gov.na"
av.jud.gov.na,"Could not resolve host: av.jud.gov.na"
dakar.mirco.gov.na,"Could not resolve host: dakar.mirco.gov.na"
av.moe.gov.na,"Could not resolve host: av.moe.gov.na"
daressalaam.mirco.gov.na,"Could not resolve host: daressalaam.mirco.gov.na"
egp2.gov.na,"Could not resolve host: egp2.gov.na"
av.op.gov.na,"Could not resolve host: av.op.gov.na"
access.mol.gov.na,"Could not resolve host: access.mol.gov.na"
access.opm.gov.na,"Could not resolve host: access.opm.gov.na"
capetown.mirco.gov.na,"Could not resolve host: capetown.mirco.gov.na"
access.mfmr.gov.na,"Could not resolve host: access.mfmr.gov.na"
autodiscover.moj.gov.na,"Could not resolve host: autodiscover.moj.gov.na"
autodiscover.mlr.gov.na,"Could not resolve host: autodiscover.mlr.gov.na"
cairo.mirco.gov.na,"Could not resolve host: cairo.mirco.gov.na"
cpanel.moe.gov.na,"Could not resolve host: cpanel.moe.gov.na"
dailin.opm.gov.na,"Could not resolve host: dailin.opm.gov.na"
berlin.mirco.gov.na,"Could not resolve host: berlin.mirco.gov.na"
cpcalendars.moe.gov.na,"Could not resolve host: cpcalendars.moe.gov.na"
access.moe.gov.na,"Could not resolve host: access.moe.gov.na"
access.oag.gov.na,"Could not resolve host: access.oag.gov.na"
autodiscover.mfmr.gov.na,"Could not resolve host: autodiscover.mfmr.gov.na"
aclrr.gov.na,"200"
dailin.mfa.gov.na,"Could not resolve host: dailin.mfa.gov.na"
erongorc.gov.na,"Could not resolve host: erongorc.gov.na"
feweb.mfa.gov.na,"Could not resolve host: feweb.mfa.gov.na"
gaborone.mirco.gov.na,"Could not resolve host: gaborone.mirco.gov.na"
eia.met.gov.na,"SSL: no alternative certificate subject name matches target hostname 'eia.met.gov.na'"
access.mme.gov.na,"Could not resolve host: access.mme.gov.na"
access.hosted.gov.na,"Could not resolve host: access.hosted.gov.na"
exc02.npc.gov.na,"Could not resolve host: exc02.npc.gov.na"
acc.gov.na,"Connection timed out after 3001 milliseconds"
access.jud.gov.na,"Resolving timed out after 3001 milliseconds"
abuja.mirco.gov.na,"Resolving timed out after 3001 milliseconds"
access.mgecw.gov.na,"Resolving timed out after 3002 milliseconds"
