field,text
country_name,"United States of America"
government_type,"constitutional federal republic"
capital,"Washington, D.C."
chief_of_state,"President Donald J. TRUMP (since 20 January 2025)"
head_of_government,"President Donald J. TRUMP (since 20 January 2025)"
judicial_highest_courts,"US Supreme Court (consists of 9 justices -- the chief justice and 8 associate justices)"
constitution_history,"previous 1781 (Articles of Confederation and Perpetual Union); latest drafted July - September 1787, submitted to the Congress of the Confederation 20 September 1787, submitted for states' ratification 28 September 1787, ratification completed by nine of the 13 states 21 June 1788, effective 4 March 1789"
