qid,label
Q127676,Trøndelag
Q14056,Jan Mayen
Q2254,Telemark
Q23408,Bouvet Island
Q25231,Svalbard
Q2729021,Agder
Q50614,Østfold
Q50615,Akershus
Q50618,Buskerud
Q50619,Vestfold
Q50624,Rogaland
Q50627,Møre og Romsdal
Q50630,Nordland
Q50631,Troms
Q50632,Finnmark
Q56404886,Innlandet
Q56407177,Vestland
Q585,Oslo
