subdomain,http_status
barracuda.mfa.gov.ge,"Could not resolve host: barracuda.mfa.gov.ge"
1.marneuli.gov.ge,"Could not resolve host: 1.marneuli.gov.ge"
4phouse.tsageri.gov.ge,"Could not resolve host: 4phouse.tsageri.gov.ge"
admin.bsa.gov.ge,"Could not resolve host: admin.bsa.gov.ge"
admin.bfd.gov.ge,"Could not resolve host: admin.bfd.gov.ge"
akhaltsikhe.gov.ge,"200"
autodiscover.delta.gov.ge,"Could not resolve host: autodiscover.delta.gov.ge"
autodiscover.chiatura.gov.ge,"Could not resolve host: autodiscover.chiatura.gov.ge"
av.justice.gov.ge,"Could not resolve host: av.justice.gov.ge"
123.hrajara.gov.ge,"Could not resolve host: 123.hrajara.gov.ge"
autodiscover.boulevard.gov.ge,"400"
autodiscover.dusheti.gov.ge,"Could not resolve host: autodiscover.dusheti.gov.ge"
autodiscover.gita.gov.ge,"Failed to connect to autodiscover.gita.gov.ge port 443 after 150 ms: Could not connect to server"
autodiscover.bolnisi.gov.ge,"Could not resolve host: autodiscover.bolnisi.gov.ge"
autodiscover.khashuri.gov.ge,"Could not resolve host: autodiscover.khashuri.gov.ge"
autodiscover.baghdati.gov.ge,"Could not resolve host: autodiscover.baghdati.gov.ge"
autodiscover.mes.gov.ge,"Failed to connect to autodiscover.mes.gov.ge port 443 after 194 ms: Could not connect to server"
adfs.mes.gov.ge,"Could not resolve host: adfs.mes.gov.ge"
autodiscover.marneuli.gov.ge,"Could not resolve host: autodiscover.marneuli.gov.ge"
autodiscover.terjola.gov.ge,"SSL certificate problem: unable to get local issuer certificate"
autodiscover.archives-ajara.gov.ge,"Could not resolve host: autodiscover.archives-ajara.gov.ge"
autodiscover.old.abkhazia.gov.ge,"Could not resolve host: autodiscover.old.abkhazia.gov.ge"
bsa.gov.ge,"Could not resolve host: bsa.gov.ge"
autodiscover.idea.gov.ge,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.idea.gov.ge'"
cec.gov.ge,"301"
autodiscover.coworking.gov.ge,"Could not resolve host: autodiscover.coworking.gov.ge"
