hostname,score,sources,label,level
parliament.ls,8,wikidata;wikidata,Parliament of Lesotho,central
nationalassembly.parliament.ls,5,wikidata,National Assembly,central
agricresearch.org.ls,4,wikidata,Department of Agricultural Research,
centralbank.org.ls,4,wikidata,Central Bank of Lesotho,
ls.usembassy.gov,4,wikidata,embassy of the United States in Lesotho,central
eeas.europa.eu,3,wikidata,Delegation of the European Union to Lesotho,
ls.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Maseru",central
