subdomain,mx
a.rteste.mai.gov.pt,none
ac.dgrdn.gov.pt,none
academiaportuguesadahistoria.gov.pt,0 academiaportuguesadahistoria.gov.pt.
access.ceger.gov.pt,none
access.dgal.gov.pt,none
access.dgarq.gov.pt,none
access.dglab.gov.pt,none
access.rnsi.mai.gov.pt,none
accesssfb.rnsi.mai.gov.pt,none
acesso.edu.gov.pt,none
acesso.gov.pt,none
acessoexterno.mne.gov.pt,none
acessoreservado.dgrm.mm.gov.pt,none
acidentesrodoviarios.mai.gov.pt,none
acidentestrabalho.sgmf.gov.pt,none
acm.gov.pt,none
act.gov.pt,none
activesync.espap.gov.pt,none
adalor.domsgma.gov.pt,none
adfs.edu.azores.gov.pt,none
adfs.rnsi.mai.gov.pt,none
adfs.sg.mai.gov.pt,none
admin.portugal.gov.pt,none
admintributaria.gov.pt,none
aduaneiro.portaldasfinancas.gov.pt,none
aduaneiroqua.portaldasfinancas.gov.pt,none
agenda.portaldocidadao.gov.pt,none
agendamentosonline.mne.gov.pt,none
agir.madeira.gov.pt,none
agregacao.compras.gov.pt,none
agrifam.dgadr.gov.pt,none
ahd.mne.gov.pt,none
aicp.gov.pt,none
ama.gov.pt,none
ancp.gov.pt,none
anqep.gov.pt,none
antonioguterres.gov.pt,10 smtp01.fccn.pt.; 10 smtp02.fccn.pt.
api.edu.gov.pt,none
api.passaportequalifica.gov.pt,none
api.passaportequalificaq.gov.pt,none
apiserver.dgartes.gov.pt,none
aplic.igamaot.gov.pt,none
app.dgrdn.gov.pt,none
app.gov.pt,none
app.simplex.gov.pt,none
apprv.mne.gov.pt,none
apps.dgo.gov.pt,none
aquisicaoservicos.dgaep.gov.pt,none
archeevosrv.rnsi.mai.gov.pt,none
asae.gov.pt,none
assedio.cite.gov.pt,none
assinaturas.rnsi.mai.gov.pt,none
at.gov.pt,10 mx2.at.gov.pt.; 10 mx1.at.gov.pt.
at.madeira.gov.pt,none
atendimento.dgrm.mm.gov.pt,none
autarquicas2017.mai.gov.pt,none
autenticacao.cartaodecidadao.gov.pt,none
autenticacao.gov.pt,none
autenticacao.madeira.gov.pt,none
autenticacao.teste.cartaodecidadao.gov.pt,none
auth.ecce.gov.pt,none
autodiscover.academiaportuguesadahistoria.gov.pt,none
autodiscover.act.gov.pt,none
autodiscover.anq.gov.pt,none
autodiscover.anqep.gov.pt,none
autodiscover.asae.gov.pt,none
autodiscover.bandeiradaetica.ipdj.gov.pt,none
autodiscover.cccm.gov.pt,none
autodiscover.ceger.gov.pt,none
autodiscover.cncs.gov.pt,none
autodiscover.dgai.mai.gov.pt,none
autodiscover.dgal.gov.pt,none
autodiscover.dgarq.gov.pt,none
autodiscover.dgie.mai.gov.pt,none
autodiscover.dglab.gov.pt,none
autodiscover.dgo.gov.pt,none
autodiscover.dgrm.mam.gov.pt,none
autodiscover.dgrm.mm.gov.pt,none
autodiscover.e2k.edu.azores.gov.pt,none
autodiscover.ecce.gov.pt,none
autodiscover.emce.gov.pt,none
autodiscover.emgfc.mai.gov.pt,none
autodiscover.espap.gov.pt,none
autodiscover.espapdown.gov.pt,none
autodiscover.fam.gov.pt,none
autodiscover.fis.gov.pt,none
autodiscover.gcs.gov.pt,none
autodiscover.gns.gov.pt,none
autodiscover.gov.pt,none
autodiscover.gpiaa.gov.pt,none
autodiscover.igamaot.gov.pt,none
autodiscover.igf.gov.pt,none
autodiscover.justica.gov.pt,none
autodiscover.madj.gov.pt,none
autodiscover.mafdr.gov.pt,none
autodiscover.mai.gov.pt,none
autodiscover.mamb.gov.pt,none
autodiscover.mc.gov.pt,none
autodiscover.mctes.gov.pt,none
autodiscover.mdn.gov.pt,none
autodiscover.mecon.gov.pt,none
autodiscover.medu.gov.pt,none
autodiscover.mf.gov.pt,none
autodiscover.mj.gov.pt,none
autodiscover.mm.gov.pt,none
autodiscover.mne.gov.pt,none
autodiscover.mpi.gov.pt,none
autodiscover.mpma.gov.pt,none
autodiscover.ms.gov.pt,none
autodiscover.mtsss.gov.pt,none
autodiscover.otsh.mai.gov.pt,none
autodiscover.pcm.gov.pt,none
autodiscover.pm.gov.pt,none
autodiscover.portugal.gov.pt,none
autodiscover.portugalin.gov.pt,none
autodiscover.ringov.pt,none
autodiscover.rnsi.mai.gov.pt,none
autodiscover.seap.gov.pt,none
autodiscover.sg.mai.gov.pt,none
autodiscover.sg.mamb.gov.pt,none
autodiscover.sg.maote.gov.pt,none
autodiscover.sg.mate.gov.pt,none
autodiscover.sgmf.gov.pt,none
autodiscover.simplex.gov.pt,none
autodiscover.sirp.gov.pt,none
autodiscover.ssi.gov.pt,none
autodiscover.test.gov.pt,none
autodiscover.testcgr.gov.pt,none
autodiscover.umvi.gov.pt,none
autodiscover.uncepol.gov.pt,none
autodiscover.unileo.gov.pt,none
av.azores.gov.pt,none
av.igf.gov.pt,none
azores.gov.pt,none
b.rteste.mai.gov.pt,none
b2ap.gov.pt,none
backoffice.m6.ama.gov.pt,none
backoffice.portugal.gov.pt,none
balcao.dgrm.mm.gov.pt,none
bandeiradaetica.ipdj.gov.pt,10 bandeiradaetica-ipdj-gov-pt.mail.eo.outlook.com.
barracomum.gov.pt,none
base.gov.pt,0 base-gov-pt.mail.protection.outlook.com.
bep.azores.gov.pt,none
bep.gov.pt,none
beta.eja.juventude.gov.pt,none
beta.programas.juventude.gov.pt,none
beta.rpgn.juventude.gov.pt,none
biblioteca.mne.gov.pt,none
biorc.dgo.gov.pt,none
biorcon.dgo.gov.pt,none
blog.justicamaisproxima.justica.gov.pt,none
blog.xn--justiamaisprxima-gpb7t.xn--justia-0ua.gov.pt,none
blogue.justicamaisproxima.justica.gov.pt,none
blogue.xn--justiamaisprxima-gpb7t.xn--justia-0ua.gov.pt,none
bmar.dgrm.mm.gov.pt,none
boaspraticasautarquicas.gov.pt,none
