subdomain,mx
1.imzo.gov.ua,none
123.dffd.gov.ua,none
1551.gov.ua,10 fml.kmda.gov.ua.
1551.kyivcity.gov.ua,none
1588-admin.mkrada.gov.ua,none
1588.mkrada.gov.ua,none
2.imzo.gov.ua,none
2016.bc-rada.gov.ua,none
272b5d7e2f4f52e3eae9294d82176faa.nais.gov.ua,none
3.imzo.gov.ua,none
300.cert.gov.ua,none
8253ec7b2a4bf6acf65732954f18a607.nais.gov.ua,none
9f22fecb2a798dd870ef499eaafb2a17.nais.gov.ua,none
accounts.kyivcity.gov.ua,none
ad.dzi.gov.ua,dig error
adm-km.gov.ua,10 ems.adm-km.gov.ua.
adm.dniprorada.gov.ua,none
admin.chapl.gov.ua,none
admin.cnap-pl.gov.ua,none
admin.es.kievcity.gov.ua,none
admin.gis.kievcity.gov.ua,none
admin.gis.kyivcity.gov.ua,15 mail.kievcity.gov.ua.
admin.gromada.dmsu.gov.ua,none
admin.medical.kievcity.gov.ua,none
admin.nazk.gov.ua,none
admin.re.kievcity.gov.ua,none
admincher.gov.ua,10 mail.admincher.gov.ua.
adminposluga.lis.gov.ua,none
agrex.gov.ua,10 mail.agrex.gov.ua.
agro-id.gov.ua,10 relay.agro-id.gov.ua.
agro.gov.ua,none
aias.energy.gov.ua,none
aisf.dec.gov.ua,none
ak.gov.ua,0 ak.gov.ua.
akimorg.gov.ua,none
aku.gov.ua,none
alt.sergiivka-rada.gov.ua,none
andrrada.gov.ua,none
anticorruption.dpsu.gov.ua,none
api.contacts.300.cert.gov.ua,none
api.gromada.dmsu.gov.ua,none
app.saiodessa.gov.ua,none
apu.gov.ua,none
arabat-rada.gov.ua,none
archive.ukc.gov.ua,none
arciz-rada.gov.ua,10 mail.arciz-rada.gov.ua.
arfile.odessa.gov.ua,none
ark.molod-kredit.gov.ua,none
arma.gov.ua,10 mail.arma.gov.ua.; 20 mail2.arma.gov.ua.
artemivsk-rada.gov.ua,none
artemrada.gov.ua,none
askaniya.chapl.gov.ua,none
askod.admincher.gov.ua,none
asteiska-rada.gov.ua,none
asv.gov.ua,10 mail.asv.gov.ua.
asvpweb.nais.gov.ua,none
auth.sign.dzk.gov.ua,none
authorities.rokitne-rda.gov.ua,none
autodiscover.bank.gov.ua,none
autodiscover.desna-buvr.gov.ua,none
autodiscover.economy-mk.gov.ua,none
autodiscover.koryukivka-rada.gov.ua,none
autodiscover.nas.gov.ua,none
autodiscover.pereyaslav-rda.gov.ua,none
autodiscover.rdaberyslav.gov.ua,none
autodiscover.sunpp.atom.gov.ua,none
autodiscover.zarrda.gov.ua,none
av.apu.gov.ua,none
av.nas.gov.ua,none
av.sim.gov.ua,none
ba47de784f43bf7fb4e451fa5c8e0f49.nais.gov.ua,none
backend.contacts.300.cert.gov.ua,none
backend.nazk.gov.ua,none
bank.gov.ua,none
baryshivska-rada.gov.ua,none
bc-mvs.gov.ua,none
bc-rada.gov.ua,10 mail.bc-rada.gov.ua.
bcrada.gov.ua,none
belozirmvk.gov.ua,none
beregovo-beregszasz.gov.ua,none
berislav-mr.gov.ua,none
best.lebrada.gov.ua,none
bezpeka.gov.ua,20 mx20.ukraine.com.ua.; 15 mx15.ukraine.com.ua.
bhrr.gov.ua,none
bibrka-rada.gov.ua,none
bilozerka-rda.gov.ua,none
bind.bmr.gov.ua,none
bitrix24.dzk.gov.ua,none
blv-rada.gov.ua,none
bmr.gov.ua,none
bmuvg.desna-buvr.gov.ua,none
bmuvg.gov.ua,none
bo.gov.ua,none
bobr-rrada.gov.ua,none
bobrytsya-rada.gov.ua,none
bogo-rada.gov.ua,none
bogodukhiv-rayrada.gov.ua,10 mail.bogodukhiv-rayrada.gov.ua.
bogorda.if.gov.ua,none
bohodukhiv-rairada.gov.ua,none
bor-selrada.gov.ua,none
borrada.gov.ua,none
borschivrada.gov.ua,15 mx15.ukraine.com.ua.; 20 mx20.ukraine.com.ua.
brovary-rada.gov.ua,none
budget.kievcity.gov.ua,none
budget.mlt.gov.ua,none
bukoda.gov.ua,none
buvrtysa.gov.ua,10 buvrtysa.gov.ua.
bzrr.gov.ua,none
ca.nskz.uss.gov.ua,none
ca.uss.gov.ua,none
cabinet.sfs.gov.ua,none
carpathia.gov.ua,none
central.es.kievcity.gov.ua,none
cesaris.uss.gov.ua,none
cfl.gov.ua,none
chabany-rada.gov.ua,none
chapl.gov.ua,none
chaplynka.chapl.gov.ua,none
chasovrada.gov.ua,none
chemdza.gov.ua,none
chemrda.gov.ua,none
cherkasy.legalaid.gov.ua,none
chernihiv.legalaid.gov.ua,none
chernivtsi.legalaid.gov.ua,none
chernrada.gov.ua,none
chk.molod-kredit.gov.ua,none
chmuvg.desna-buvr.gov.ua,none
chor.gov.ua,10 mx1.mirohost.net.
chrg.molod-kredit.gov.ua,none
chrv.molod-kredit.gov.ua,none
chubarivkarada.gov.ua,none
cit.mns.gov.ua,none
ck.legalaid.gov.ua,none
cloud.dcs.gov.ua,none
cloud.dsszzi.gov.ua,none
cloud.mk.gov.ua,none
cloud.odessa.gov.ua,none
cloud.spacecenter.gov.ua,none
cm.nais.gov.ua,none
cmr.gov.ua,none
cms.e-contact.dp.gov.ua,none
cms.mkrada.gov.ua,none
cnap-pl.gov.ua,0 cnap-pl.gov.ua.
cnap.bc-rada.gov.ua,none
cnap.dniprorada.gov.ua,none
cnap.gov.ua,10 mx.zoho.com.; 20 mx2.zoho.com.; 50 mx3.zoho.com.
cnap.mlt.gov.ua,none
cnap.mrd.gov.ua,none
cnap.novogrodovka-rada.gov.ua,none
cnap.odessa.gov.ua,none
cnaprv.gov.ua,10 cnaprv.gov.ua.
compet.kh.gov.ua,none
constitution.gov.ua,none
contact.bc-rada.gov.ua,none
contact.brovary-rada.gov.ua,none
contact.kievcity.gov.ua,none
contact.kyivcity.gov.ua,none
contact.mistoboyarka.gov.ua,none
contact.vyshgorod-rada.gov.ua,none
court.gov.ua,10 mailgw1.court.gov.ua.
cpanel.berislav-mr.gov.ua,none
cpanel.bobrytsya-rada.gov.ua,none
cpanel.bor-selrada.gov.ua,none
cpanel.desna-buvr.gov.ua,none
cpanel.dsvv.gov.ua,none
cpanel.economy-mk.gov.ua,none
cpanel.ifdei.gov.ua,none
cpanel.ifforestry.gov.ua,none
cpanel.investinkherson.gov.ua,none
cpanel.ito.gov.ua,none
cpanel.kamrada.gov.ua,none
cpanel.koryukivka-rada.gov.ua,none
cpanel.pereyaslav-rda.gov.ua,none
cpanel.pustomyty-miskarada.gov.ua,none
cpanel.rdaberyslav.gov.ua,none
cpanel.vetlab.gov.ua,none
cpanel.zarrda.gov.ua,none
cpi.nas.gov.ua,none
crm.nas.gov.ua,none
crm03.nas.gov.ua,none
crmtest02.nas.gov.ua,none
cubespot.lebrada.gov.ua,none
cultrv.gov.ua,none
culture.ck-oda.gov.ua,none
cv.dsp.gov.ua,none
cyber.nerc.gov.ua,none
cybercrime.gov.ua,none
dabi.gov.ua,none
dahmo.gov.ua,none
darg.gov.ua,0 darg.gov.ua.
dashboard.kievcity.gov.ua,none
davio.gov.ua,none
dc.dozvil-kiev.gov.ua,none
dcs.gov.ua,none
ddr.minjust.gov.ua,none
de.vmr.gov.ua,none
dec.gov.ua,none
declaration.nazk.gov.ua,none
declarations.nazk.gov.ua,none
deik.gov.ua,none
den.energy.gov.ua,none
depfin.gov.ua,none
desn.gov.ua,none
desna-buvr.gov.ua,none
dev.ppu.gov.ua,none
dffd.gov.ua,none
dfi-kyiv.gov.ua,none
dialin.apu.gov.ua,none
dialin.kr.gov.ua,none
dialin.nas.gov.ua,none
dialin.sim.gov.ua,none
difku.gov.ua,none
diklz.gov.ua,none
dimitrov-rada.gov.ua,none
dis.gov.ua,none
disg-rivne.gov.ua,none
disgu.gov.ua,none
dity-zhitomir.gov.ua,none
divisions.rokitne-rda.gov.ua,none
dkb.nais.gov.ua,none
dkz.gov.ua,none
dma.kh.gov.ua,none
dmsu.gov.ua,none
dn.dsp.gov.ua,none
dn.gov.ua,none
dn.mns.gov.ua,none
dn.molod-kredit.gov.ua,none
dndz.gov.ua,none
dniokh.gov.ua,10 mail.dniokh.gov.ua.
dnipro.legalaid.gov.ua,none
dniprocity.gov.ua,none
dniprorada.gov.ua,none
dniprozdrav.gov.ua,none
dnrada.gov.ua,none
doc.chabany-rada.gov.ua,none
doc.hlukhiv-rada.gov.ua,none
doc.minjust.gov.ua,none
docs.nais.gov.ua,none
docus.hniise.gov.ua,none
donetsk.legalaid.gov.ua,none
donnu.mon.gov.ua,10 donnu-mon-gov-ua.mail.protection.outlook.com.
donocz.gov.ua,10 mail.donocz.gov.ua.
dopomoga-cv.gov.ua,none
dp.consumer.gov.ua,none
dp.dffd.gov.ua,none
dp.gov.ua,none
dp.molod-kredit.gov.ua,none
dprc.gov.ua,none
dpsscn.gov.ua,none
dpssko.gov.ua,10 mail.dpssko.gov.ua.
drb-rayrada.gov.ua,none
dress.isi.gov.ua,none
drrvo.gov.ua,none
drsu.ztobljust.gov.ua,none
drv.gov.ua,10 mail.drv.gov.ua.
dsszzi.gov.ua,none
dsvv.gov.ua,none
dszn.sm.gov.ua,none
dunrda.gov.ua,none
dzi.gov.ua,none
dzk.gov.ua,none
e-cons.bmr.gov.ua,none
e-contact.dp.gov.ua,none
e-dabi.gov.ua,none
e-gov.dzk.gov.ua,none
e-petition.dp.gov.ua,none
