hostname,score,sources,label,level
kaerntner-linien.at,4,wikidata,Kärntner Linien,
kenyaembassyvienna.at,4,wikidata,embassy of Kenya in Austria,central
kommaustria.at,4,wikidata,Kommunikationsbehörde Austria,central
kuwaitembassy.at,4,wikidata,embassy of Kuwait in Austria,central
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Vienna",central
myanmarembvienna.at,4,wikidata,"embassy of Myanmar, Vienna",central
noegus.at,4,wikidata,Niederösterreichischer Gesundheits- und Sozialfond,
nuntiatur.at,4,wikidata,Apostolic Nunciature to Austria,central
oenb.at,4,wikidata,Austrian National Bank,
of-kennelbach.at,4,wikidata,Kennelbach fire brigade,
of-roethis.at,4,wikidata,Fire fighter Roethis,
onb.ac.at,4,wikidata,Austrian National Library,
osce.usmission.gov,4,wikidata,United States Mission to the Organization for Security and Cooperation in Europe,
palestinemission.at,4,wikidata,General Delegation of Palestine in Austria,
patentamt.at,4,wikidata,Österreichisches Patentamt,
polnisches-institut.at,4,wikidata,Polish Institute in Vienna,
raumberg-gumpenstein.at,4,wikidata,"Raumberg-Gumpenstein, Research & Development",
salzburg-verkehr.at,4,wikidata,Salzburger Verkehrsverbund,
senderkataster.rtr.at,4,wikidata,Kommunikationsbehörde Austria,central
srilankaembassy.at,4,wikidata,embassy of Sri Lanka in Austria,central
statistik.at,4,wikidata,Statistics Austria,
thaiembassy.at,4,wikidata,embassy of Thailand in Austria,central
unesco.at,4,wikidata,Austrian Commission for UNESCO,
verbundlinie.at,4,wikidata,Verkehrsverbund Steiermark,
vienna.usmission.gov,4,wikidata,United States Mission to the International Organizations in Vienna,
vmobil.at,4,wikidata,Verkehrsverbund Vorarlberg,
vor.at,4,wikidata,Verkehrsverbund Ost-Region,
vvt.at,4,wikidata,Verkehrsverbund Tirol,
weinobstklosterneuburg.at,4,wikidata,Höhere Bundeslehranstalt und Bundesamt für Wein- und Obstbau,
wkv.at,4,wikidata,Vorarlberg Economic Chamber,
afghanistan-vienna.org,3,wikidata,"Embassy of Afghanistan, Vienna",central
ambasadat.net,3,wikidata,"Embassy of Kosovo, Vienna",central
at.ambafrance.org,3,wikidata,"Embassy of France, Vienna",central
at.mfa.hr,3,wikidata,embassy of Croatia in Austria,central
at.mfa.lt,3,wikidata,"Embassy of Lithuania, Vienna",central
austria.mid.ru,3,wikidata,"Embassy of Russia, Vienna",central
austria.representation.ec.europa.eu,3,wikidata,European Commission Representation in Austria,
dunaj.veleposlanistvo.si,3,wikidata,embassy of Slovenia in Austria,central
fgoe.org,3,wikidata,Healthy Austria Fund,
finlandabroad.fi,3,wikidata,embassy of Finland in Austria,central
fw-duenserberg.jimdofree.com,3,wikidata,firefighter Dünserberg,
hesek.net,3,wikidata,Freiwillige Feuerwehr Rabensburg,
kobersdorf.info,3,wikidata,"Heimatmuseum, ehem. Zollhaus, Kobersdorf",
lsgi.eu,3,wikidata,Life Science Governance Institute,
me-austria.eu,3,wikidata,"Embassy of Montenegro, Vienna",central
mfa.bg,3,wikidata,embassy of Bulgaria in Austria,central
mzv.cz,3,wikidata,embassy of the Czech Republic in Austria,central
mzv.sk,3,wikidata,embassy of Slovakia in Austria,central
nds.iaea.org,3,wikidata,International Network of Nuclear Reaction Data Centres,
norway.no,3,wikidata,"Embassy of Norway, Vienna",central
oesterreich.ahk.de,3,wikidata,Deutsche Handelskammer in Österreich,
oestrig.um.dk,3,wikidata,embassy of Denmark in Austria,central
osce.delegfrance.org,3,wikidata,Permanent Mission of France to the OSCE,
swedenabroad.com,3,wikidata,"Embassy of Sweden, Vienna",central
unoosa.org,3,wikidata,United Nations Office for Outer Space Affairs,
viena.mae.ro,3,wikidata,embassy of Romania in Austria,central
vienna.embassy.mn,3,wikidata,embassy of Mongolia in Austria,central
vienna.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Austria,central
vienna.mfa.ee,3,wikidata,Embassy of Estonia in Vienna,central
vienne.mae.lu,3,wikidata,embassy of Luxembourg in Austria,central
web.roc-taiwan.org,3,wikidata,"Taipei Economic and Cultural Office, Vienna, Austria",
wien-io.diplo.de,3,wikidata,Q131406353,
wien-osze.diplo.de,3,wikidata,Permanent Mission of the Federal Republic of Germany to the OSCE,
wien.diplo.de,3,wikidata,"Embassy of Germany, Vienna",central
wien.liechtenstein.li,3,wikidata,"Embassy of Liechtenstein, Vienna",central
entwicklung.at,2,wikidata;wikidata;wikidata,Austrian Development Cooperation | Austrian Development Agency,
ffg.at,2,wikidata;wikidata;wikidata;wikidata,Austrian Research Promotion Agency | Austrian Space Agency,
