subdomain,http_status
acs01.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
acs02.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
acs03.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
admin.dol.go.th,Failed to connect to admin.dol.go.th port 443 after 408 ms: Could not connect to server
amlo.go.th,301
amnatcharoenlocal.go.th,Connection timed out after 3000 milliseconds
amnatmu.go.th,Could not resolve host: amnatmu.go.th
angkaeo.go.th,Connection timed out after 3002 milliseconds
aomkred.go.th,Connection timed out after 3000 milliseconds
appmobile.niems.go.th,Connection timed out after 3001 milliseconds
apps.go.th,301
apps.loeihospital.go.th,Could not resolve host: apps.loeihospital.go.th
apps.moph.go.th,Connection timed out after 3001 milliseconds
aseannarco.oncb.go.th,200
authen.dol.go.th,Could not resolve host: authen.dol.go.th
autodiscover.bb.go.th,Failed to connect to autodiscover.bb.go.th port 443 after 452 ms: Could not connect to server
autodiscover.dpe.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
autodiscover.mfa.go.th,Failed to connect to autodiscover.mfa.go.th port 443 after 229 ms: Could not connect to server
autodiscover.obecmail.obec.go.th,302
autodiscover.oncb.go.th,404
baanmai.go.th,Connection timed out after 3002 milliseconds
bakdong.go.th,Connection timed out after 3001 milliseconds
banbo.go.th,SSL certificate problem: self-signed certificate
banchang-pt.go.th,Could not resolve host: banchang-pt.go.th
banchangs.go.th,301
banchiang.go.th,302
banchung.go.th,Connection timed out after 3001 milliseconds
bandon.go.th,200
banfangkn.go.th,Connection timed out after 3001 milliseconds
bangbo.go.th,403
bangchang.go.th,Connection timed out after 3001 milliseconds
bangduan.go.th,SSL certificate problem: certificate has expired
bangkhwan.go.th,Could not resolve host: bangkhwan.go.th
bangklua.go.th,Connection timed out after 3002 milliseconds
banglane.go.th,Connection timed out after 3001 milliseconds
banglaow.go.th,Connection timed out after 3001 milliseconds
bangnampriao.go.th,403
bangnomko.go.th,Could not resolve host: bangnomko.go.th
bangpai.go.th,Connection timed out after 3001 milliseconds
bangpaisao.go.th,Could not resolve host: bangpaisao.go.th
bangphonua.go.th,Connection timed out after 3000 milliseconds
bangpla.go.th,403
bangplee.go.th,302
bangprong.go.th,Could not resolve host: bangprong.go.th
bangrakam-sao.go.th,Connection timed out after 3001 milliseconds
bangsaichonburi.go.th,Connection timed out after 3000 milliseconds
bangsamak.go.th,Connection timed out after 3001 milliseconds
bangsrakao.go.th,Could not resolve host: bangsrakao.go.th
bangtakean.go.th,Could not resolve host: bangtakean.go.th
bangtoei.go.th,Connection timed out after 3002 milliseconds
bangyor.go.th,Connection timed out after 3001 milliseconds
banhwa.go.th,Connection timed out after 3002 milliseconds
bankaochonburi.go.th,Connection timed out after 3000 milliseconds
bankok-nongnakum.go.th,Could not resolve host: bankok-nongnakum.go.th
bankrang-sp.go.th,Could not resolve host: bankrang-sp.go.th
bankrang.go.th,301
bankrupt.nbtc.go.th,Could not resolve host: bankrupt.nbtc.go.th
banmai-sao.go.th,Connection timed out after 3000 milliseconds
banmainongsai.go.th,Connection timed out after 3001 milliseconds
bannkaokan.go.th,Could not resolve host: bannkaokan.go.th
banprik.go.th,Connection timed out after 3001 milliseconds
banprong.go.th,301
banraiauruea.go.th,Could not resolve host: banraiauruea.go.th
banraidumnoen.go.th,Could not resolve host: banraidumnoen.go.th
banrakas.go.th,Could not resolve host: banrakas.go.th
banruea.go.th,Connection timed out after 3002 milliseconds
banya.go.th,403
bb-ca01.bb.go.th,Could not resolve host: bb-ca01.bb.go.th
bb-ca02.bb.go.th,Could not resolve host: bb-ca02.bb.go.th
bb.go.th,403
bbt.go.th,301
berkprai.go.th,403
beta-smart.obec.go.th,SSL certificate problem: certificate has expired
blog.oncb.go.th,Connection timed out after 3000 milliseconds
bnk.go.th,Connection timed out after 3000 milliseconds
boi.go.th,200
botalo.go.th,Connection timed out after 3001 milliseconds
btfp.nbtc.go.th,403
buaban.go.th,Could not resolve host: buaban.go.th
buamat.go.th,Could not resolve host: buamat.go.th
buatoom.go.th,Connection timed out after 3000 milliseconds
buengchamaor.go.th,403
buengkasam.go.th,403
bungba-sao.go.th,Could not resolve host: bungba-sao.go.th
buriramlocal.go.th,Connection timed out after 3000 milliseconds
cas01.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cas02.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cas03.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cas04.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cas05.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cas06.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cas07.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cas08.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cas09.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cas10.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
cgd.go.th,Could not resolve host: cgd.go.th
chaiyaphum3.go.th,200
chalae.go.th,Could not resolve host: chalae.go.th
chanthaklem.go.th,Connection timed out after 3002 milliseconds
cheenamrai.go.th,Connection timed out after 3002 milliseconds
chiangrakyai.go.th,Connection timed out after 3002 milliseconds
chiengraknoy.go.th,Connection timed out after 3002 milliseconds
chompra.go.th,403
chonburilocal.go.th,Could not resolve host: chonburilocal.go.th
chonburimots.go.th,SSL: no alternative certificate subject name matches target hostname 'chonburimots.go.th'
citkm.parliament.go.th,Could not resolve host: citkm.parliament.go.th
cloud.forest.go.th,403
cp.udoncity.go.th,Connection timed out after 3002 milliseconds
csca.mfa.go.th,Could not resolve host: csca.mfa.go.th
csd1.go.th,Could not resolve host: csd1.go.th
ctrhos.go.th,301
dansumrong.go.th,Connection timed out after 3002 milliseconds
dantabtako.go.th,Connection timed out after 3002 milliseconds
