hostname,http_status,mx
jf-sdomingosbenfica.pt,403,0 jfsdomingosbenfica-pt0e.mail.protection.outlook.com.
lajesfss.com,ConnectException: Host is unreachable,10 mail.lajesfss.com.
lisabona.mae.ro,503,none
lisboa.pt,301,10 lisboa-pt.mail.protection.outlook.com.
lisbon.embassy.qa,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
lisbon.europarl.europa.eu,302,none
lisbon.mfa.ee,200,none
lisbon.mfa.ir,307,none
lisbon.thaiembassy.org,200,none
lisbonne.mae.lu,302,none
lissabon.diplo.de,200,10 mx1.bund.de.; 10 mx2.bund.de.
lisszabon.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
lneg.pt,ConnectException: Host is unreachable,0 lneg-pt.mail.protection.outlook.com.
maroceano.pt,ConnectException,none
mfa.bg,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,403,10 mailhost.mfa.gr.
min-agricultura.pt,ConnectException,none
min-edu.pt,ConnectException,none
min-financas.pt,ConnectException,none
mofa.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
moptc.pt,403,none
mun-setubal.pt,301,5 munsetubal-pt0i.mail.protection.outlook.com.
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,301,10 mail.gov.sk.
nav.pt,HttpTimeoutException: request timed out,30 nav-pt.mail.protection.outlook.com.; 40 bufo.nav.pt.
nigeriaemblisbon.org,200,0 nigeriaemblisbon.org.
norway.no,301,0 mx.domeneshop.no.
parlamento.pt,IOException: HTTP/1.1 header parser received no bytes,10 srvrelay1.parlamento.pt.; 10 newsletter.parlamento.pt.; 10 srvrelay2.parlamento.pt.
pgdlisboa.pt,302,9 mail.pgdlisboa.pt.; 10 smtp.net4b.pt.
pnm.pt,200,5 mail.pnm.pt.
policiajudiciaria.pt,ConnectException,none
pontosj.pt,200,20 mx2.cleanmx.pt.; 10 mx1.cleanmx.pt.
portal-chsj.min-saude.pt,200,none
portalnacional.com.pt,200,0 mail.portalnacional.com.pt.
portugal.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
portugal.representation.ec.europa.eu,301,none
portugal.um.dk,301,none
portugalglobal.pt,200,10 portugalglobal-pt.mail.protection.outlook.com.
presidencia.pt,HttpConnectTimeoutException: HTTP connect timed out,90 mail1.presidencia.pt.; 10 mx1.presidencia.pt.; 10 mx2.presidencia.pt.; 90 mail2.presidencia.pt.
psp.pt,HttpConnectTimeoutException: HTTP connect timed out,10 mx3.rnsi.mai.gov.pt.; 10 mx1.rnsi.mai.gov.pt.; 10 mx4.rnsi.mai.gov.pt.; 10 mx2.rnsi.mai.gov.pt.; 10 mx5.rnsi.mai.gov.pt.; 10 mx6.rnsi.mai.gov.pt.
pt.china-embassy.org,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching pt.china-embassy.org found.,none
pt.mvep.hr,ConnectException,none
ptspace.pt,200,0 ptspace-pt.mail.protection.outlook.com.
sec-geral.mec.pt,ConnectException,10 mx01.mec.pt.; 100 mx02.mec.pt.
seg-social.pt,HttpConnectTimeoutException: HTTP connect timed out,100 mail3.seg-social.pt.; 90 mail4.seg-social.pt.
sesaram.pt,SSLHandshakeException: Remote host terminated the handshake,0 sesaram-pt.mail.protection.outlook.com.
sied.pt,301,5 mail2.sirp.pt.; 10 mail.sirp.pt.
sirp.pt,200,50 mail.sirp.pt.; 5 mail2.sirp.pt.
sis.pt,301,5 mail2.sirp.pt.; 50 mail.sirp.pt.
spms.min-saude.pt,307,0 spms-minsaude-pt02b.x-v1.mx.microsoft.
stadministrativo.pt,200,10 mailgw.mj.pt.
stj.pt,301,10 stj-pt.mail.protection.outlook.com.
swedenabroad.com,301,none
tcontas.pt,ConnectException,50 smtpin2.nos.smail.eu.; 20 mail.tcontas.pt.
tribunalconstitucional.pt,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching tribunalconstitucional.pt found.,none
turismodeportugal.pt,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching turismodeportugal.pt found.,5 turismodeportugal-pt.mail.protection.outlook.com.
ulsam.min-saude.pt,ConnectException,0 ulsam-minsaude-pt02c.mail.protection.outlook.com.
ulsba.min-saude.pt,ConnectException,0 ulsba-minsaude-pt02c.mail.protection.outlook.com.
ulscb.min-saude.pt,ConnectException,0 ulscb-minsaude-pt02c.mail.protection.outlook.com.
ulsge.min-saude.pt,ConnectException,0 ulsge-minsaude-pt02c.mail.protection.outlook.com.
ulsguarda.min-saude.pt,ConnectException,0 ulsguarda-minsaude-pt03c.mail.protection.outlook.com.
ulsla.min-saude.pt,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ulsla.min-saude.pt found.,0 ulsla-minsaude-pt02c.mail.protection.outlook.com.
ulsm.min-saude.pt,ConnectException,0 ulsm-minsaude-pt02b.mail.protection.outlook.com.
ulsna.min-saude.pt,ConnectException,0 ulsna-minsaude-pt02c.mail.protection.outlook.com.
ulsne.min-saude.pt,ConnectException,0 ulsne-minsaude-pt02c.mail.protection.outlook.com.
visitlisboa.com,301,0 visitlisboa-com.mail.protection.outlook.com.
web.roc-taiwan.org,HttpConnectTimeoutException: HTTP connect timed out,none
