qid,label
Q107356467,Balearic Islands
Q191011,plazas de soberanía
Q3908,Galicia
Q3934,Asturias
Q3946,Cantabria
Q3995,Basque Country
Q4018,Navarre
Q4040,Aragon
Q5705,Catalonia
Q5720,Valencian Community
Q5727,La Rioja
Q5739,Castile and León
Q5748,Castile–La Mancha
Q5756,Community of Madrid
Q5772,Region of Murcia
Q5777,Extremadura
Q5783,Andalusia
Q5813,Canary Islands
Q5823,Ceuta
Q5831,Melilla
