subdomain,mx
a2z.gov.vc,none
acc-login-tims.gov.vc,none
acc-tims-cr.gov.vc,none
acc-tims-idp-backoffice.gov.vc,none
acc-tims-main.gov.vc,none
acc-tims-reports.gov.vc,none
acc-tims.gov.vc,none
agriculture.gov.vc,none
agriportal.gov.vc,none
agriportaladmin.gov.vc,none
api-vswift-test.gov.vc,none
api-vswift-uat.gov.vc,none
api-vswift.gov.vc,none
api.gov.vc,none
assembly.gov.vc,none
attendanceregister.gov.vc,none
audit.gov.vc,none
berry.gov.vc,none
bos.gov.vc,none
cannabliss.gov.vc,none
cannablisssvg.gov.vc,none
capi.gov.vc,none
ced.gov.vc,none
cipo.gov.vc,none
civilaviationmis.gov.vc,none
climatechange.gov.vc,none
cms.gov.vc,none
customs.gov.vc,none
customsportal.gov.vc,none
dataviz-vswift.gov.vc,none
devone.gov.vc,none
devtwo.gov.vc,none
dhealth.gov.vc,none
dhis.gov.vc,none
documents-gg.gov.vc,none
documents-health.gov.vc,none
doh.gov.vc,none
dol.gov.vc,none
dtp.gov.vc,none
ebus.gov.vc,none
ecbs.gov.vc,none
ecipo.gov.vc,none
edrms.gov.vc,none
edrmsadmin.gov.vc,none
edrmsra.gov.vc,none
education.gov.vc,none
ehealth.gov.vc,none
eimis.gov.vc,none
eir.gov.vc,none
election.gov.vc,none
electoral.gov.vc,none
emoh.gov.vc,none
emsadmin.gov.vc,none
esalary.gov.vc,none
etax.gov.vc,none
etaxsvg.gov.vc,none
evisa.gov.vc,none
feedback.gov.vc,none
finance.gov.vc,none
foreign.gov.vc,none
frto.gov.vc,none
gov.vc,none
govapp.gov.vc,none
health.gov.vc,none
healthscreen.gov.vc,none
hsis.gov.vc,none
internalservices.gov.vc,none
ipam.gov.vc,none
ipsearch.gov.vc,none
ird.gov.vc,none
irdreporting.gov.vc,none
ithelp.gov.vc,none
itsd.gov.vc,none
judiciary.gov.vc,none
landbank.gov.vc,none
learndhis.gov.vc,none
learnecbs.gov.vc,none
learnhsis.gov.vc,none
learnlogis.gov.vc,none
learnlogixs.gov.vc,none
learnvswift.gov.vc,none
leave.gov.vc,none
legal.gov.vc,none
lmis.gov.vc,10 lmis.gov.vc.
login-tims.gov.vc,none
logis.gov.vc,none
logixs.gov.vc,none
mail.gov.vc,10 mail.gov.vc.
md.gov.vc,none
meteo.gov.vc,none
mobilization.gov.vc,none
mpid.gov.vc,none
mydtp.gov.vc,none
myhaz.gov.vc,none
myhealth.gov.vc,none
nabsvg.gov.vc,none
namis.gov.vc,none
namisadmin.gov.vc,none
nationalparks.gov.vc,none
nemo.gov.vc,none
nplads.gov.vc,none
ns1.gov.vc,none
ns2.gov.vc,none
ocrs.cipo.gov.vc,none
ocrs.gov.vc,none
ocrspdf.gov.vc,none
oml.gov.vc,none
onlyoffice-documents-gg.gov.vc,none
onlyoffice-documents-health.gov.vc,none
pay.gov.vc,none
pims.gov.vc,none
pmacy.gov.vc,none
pmo.gov.vc,none
pmoffice.gov.vc,none
pollingstation.gov.vc,none
procurement.gov.vc,none
prtg.gov.vc,none
psc.gov.vc,none
raladmin.gov.vc,none
reportlogixs.gov.vc,none
rsvgpf.gov.vc,none
samis.gov.vc,none
samistest.gov.vc,none
security.gov.vc,none
services.gov.vc,none
so.gov.vc,none
sso-vswift-test.gov.vc,none
sso-vswift-uat.gov.vc,none
sso-vswift.gov.vc,none
stagingdoh.gov.vc,none
stats.gov.vc,none
superset.gov.vc,none
svg-expressway-e-dc1.gov.vc,none
svghis.gov.vc,none
svghurricanerelief.gov.vc,none
svgpost.gov.vc,none
taxiconcession.gov.vc,none
testclimatechange.gov.vc,none
tims-cr.gov.vc,none
tims-idp-backoffice.gov.vc,none
tims-main.gov.vc,none
tims-reports.gov.vc,none
tims.gov.vc,none
tourism.gov.vc,none
transport.gov.vc,none
travelcard.gov.vc,none
travelcardbackend.gov.vc,none
travelcardsvg.gov.vc,none
urban.gov.vc,none
veep.gov.vc,none
veepa.gov.vc,none
veepf.gov.vc,none
vswift-test.gov.vc,none
vswift-uat.gov.vc,none
vswift.gov.vc,none
vswiftsupport.gov.vc,none
workflowitsd.gov.vc,none
www.etaxsvg.gov.vc,none
www.gov.vc,none
www.irdreporting.gov.vc,none
