subdomain,http_status,mx
102.gov.il,301,5 mail.tehila.gov.il.
120.gov.il,Connection timed out after 3002 milliseconds,none
360.mosa.gov.il,Could not resolve host: 360.mosa.gov.il,none
4future.csc.gov.il,Could not resolve host: 4future.csc.gov.il,none
500230008.justice.gov.il,Could not resolve host: 500230008.justice.gov.il,none
500250006.justice.gov.il,Could not resolve host: 500250006.justice.gov.il,none
512160128.justice.gov.il,Could not resolve host: 512160128.justice.gov.il,none
70.gov.il,Could not resolve host: 70.gov.il,none
aa.gov.il,Connection timed out after 3001 milliseconds,5 mail.tehila.gov.il.
abarbanel.health.gov.il,Connection timed out after 3002 milliseconds,none
access.knesset.gov.il,Could not resolve host: access.knesset.gov.il,none
accessibility.justice.gov.il,404,none
account.gov.il,302,none
account.moia.gov.il,Could not resolve host: account.moia.gov.il,none
actionbase.edu.gov.il,Could not resolve host: actionbase.edu.gov.il,none
ad.caa.gov.il,Resolving timed out after 3000 milliseconds,none
ada.antidrugs.gov.il,Could not resolve host: ada.antidrugs.gov.il,none
adfs.rbc.gov.il,Connection timed out after 3002 milliseconds,none
adi.gov.il,301,none
adv.gov.il,SSL certificate problem: certificate has expired,none
ae.tourism.gov.il,Connection timed out after 3001 milliseconds,none
agent.cma.gov.il,Could not resolve host: agent.cma.gov.il,none
agent.mof.gov.il,Could not resolve host: agent.mof.gov.il,none
agmon.tehila.gov.il,Could not resolve host: agmon.tehila.gov.il,none
agri.gov.il,Could not resolve host: agri.gov.il,9 agri-gov-il.mail.protection.outlook.com.
ags.iplan.gov.il,404,none
ags.moin.gov.il,Could not resolve host: ags.moin.gov.il,none
aispsb.iaa.gov.il,Resolving timed out after 3000 milliseconds,none
aliluiaisrael.70.gov.il,Could not resolve host: aliluiaisrael.70.gov.il,none
alpha.gov.il,Could not resolve host: alpha.gov.il,none
amit.iaa.gov.il,302,none
amlogin.education.gov.il,Could not resolve host: amlogin.education.gov.il,none
anafa.mof.gov.il,403,none
animal.health.gov.il,Connection timed out after 3000 milliseconds,none
antidrugs.gov.il,Could not resolve host: antidrugs.gov.il,none
apacforms.justice.gov.il,302,none
api.doris.soreq.gov.il,Connection timed out after 3000 milliseconds,none
api.ims.gov.il,200,none
apot.justice.gov.il,Could not resolve host: apot.justice.gov.il,none
apotsc.justice.gov.il,Could not resolve host: apotsc.justice.gov.il,none
app.boi.gov.il,Could not resolve host: app.boi.gov.il,none
app.moia.gov.il,Could not resolve host: app.moia.gov.il,none
app.police.gov.il,Could not resolve host: app.police.gov.il,none
app1.boi.gov.il,302,none
app1.mof.gov.il,Could not resolve host: app1.mof.gov.il,none
app3.mof.gov.il,Could not resolve host: app3.mof.gov.il,none
application.police.gov.il,404,none
applinx.iaa.gov.il,Could not resolve host: applinx.iaa.gov.il,none
apps.moital.gov.il,Resolving timed out after 3001 milliseconds,dig error
apps2.edu.gov.il,Could not resolve host: apps2.edu.gov.il,none
apps2.education.gov.il,Could not resolve host: apps2.education.gov.il,none
arb.police.gov.il,Could not resolve host: arb.police.gov.il,none
archives.gov.il,Could not resolve host: archives.gov.il,5 skywalker2.pmo.gov.il.; 10 skywalker3.pmo.gov.il.; 5 skywalker1.pmo.gov.il.
archmapi.gov.il,200,20 mail.tehila.gov.il.
as.education.gov.il,Could not resolve host: as.education.gov.il,none
asa.antidrugs.gov.il,Could not resolve host: asa.antidrugs.gov.il,none
asaf.health.gov.il,Could not resolve host: asaf.health.gov.il,1 mx1.hc2197-48.eu.iphmx.com.; 100 mx.bezeqint.net.; 2 mx2.hc2197-48.eu.iphmx.com.
ashra.gov.il,Connection timed out after 3001 milliseconds,20 mx1.cybo-cloud.com.; 50 mail.ashra.gov.il.; 0 ashra-gov-il.mail.protection.outlook.com.; 5 antispam.cybo-cloud.com.; 80 mx.bezeqint.net.
atirot.bechirot.gov.il,Could not resolve host: atirot.bechirot.gov.il,none
atudot.gov.il,Operation timed out after 3001 milliseconds with 0 bytes received,none
auditors-council.justice.gov.il,302,none
auth.govforms.gov.il,302,none
auth.most.gov.il,Could not resolve host: auth.most.gov.il,none
autodiscover.agri.gov.il,Failed to connect to autodiscover.agri.gov.il port 443 after 143 ms: Could not connect to server,none
autodiscover.antidrugs.gov.il,Could not resolve host: autodiscover.antidrugs.gov.il,none
autodiscover.cbs.gov.il,Could not resolve host: autodiscover.cbs.gov.il,none
autodiscover.education.gov.il,Could not resolve host: autodiscover.education.gov.il,none
autodiscover.emus.gov.il,Could not resolve host: autodiscover.emus.gov.il,none
autodiscover.ext-mail.gov.il,Could not resolve host: autodiscover.ext-mail.gov.il,none
autodiscover.iaa.gov.il,Connection timed out after 3000 milliseconds,none
autodiscover.idf.gov.il,Connection timed out after 3000 milliseconds,none
autodiscover.israc.gov.il,Failed to connect to autodiscover.israc.gov.il port 443 after 109 ms: Could not connect to server,none
autodiscover.jtmt.gov.il,Could not resolve host: autodiscover.jtmt.gov.il,none
autodiscover.mail.tel-aviv.gov.il,Connection timed out after 3001 milliseconds,none
autodiscover.molsa.gov.il,Could not resolve host: autodiscover.molsa.gov.il,none
autodiscover.mot.gov.il,Failed to connect to autodiscover.mot.gov.il port 443 after 99 ms: Could not connect to server,none
autodiscover.rambam.health.gov.il,Connection timed out after 3001 milliseconds,none
autodiscover.rbc.gov.il,Failed to connect to autodiscover.rbc.gov.il port 443 after 131 ms: Could not connect to server,none
autodiscover.sheba.health.gov.il,403,none
autodiscover.soreq.gov.il,Could not resolve host: autodiscover.soreq.gov.il,none
autodiscover.volcani.agri.gov.il,Failed to connect to autodiscover.volcani.agri.gov.il port 443 after 83 ms: Could not connect to server,none
av.court.gov.il,Connection timed out after 3000 milliseconds,none
av.knesset.gov.il,Connection timed out after 3001 milliseconds,none
av.sheba.health.gov.il,Could not resolve host: av.sheba.health.gov.il,none
awm.gmc.gov.il,Connection timed out after 3000 milliseconds,none
b2b.btl.gov.il,301,none
back.health.gov.il,Could not resolve host: back.health.gov.il,none
baror.iaa.gov.il,Could not resolve host: baror.iaa.gov.il,none
barzi.health.gov.il,Could not resolve host: barzi.health.gov.il,none
bi.land.gov.il,Could not resolve host: bi.land.gov.il,none
bike.police.gov.il,Could not resolve host: bike.police.gov.il,none
biznext.gov.il,Connection timed out after 3002 milliseconds,none
blog.madeinisrael.gov.il,Could not resolve host: blog.madeinisrael.gov.il,none
bmc.gov.il,301,none
box.iaa.gov.il,Could not resolve host: box.iaa.gov.il,none
briut.btl.gov.il,Could not resolve host: briut.btl.gov.il,none
btl.gov.il,Could not resolve host: btl.gov.il,0 btl-gov-il.mail.protection.outlook.com.; 2 nioi-gov-il.mail.protection.outlook.com.; 1 mail.nioi.gov.il.
bus.gov.il,200,none
caa.gov.il,Resolving timed out after 3001 milliseconds,none
callkav.gov.il,Connection timed out after 3002 milliseconds,none
campus.gov.il,200,none
candidate.mof.gov.il,404,none
cbs.gov.il,Could not resolve host: cbs.gov.il,none
cbsmail.cbs.gov.il,Could not resolve host: cbsmail.cbs.gov.il,none
cdn.tel-aviv.gov.il,Could not resolve host: cdn.tel-aviv.gov.il,none
cerberus.iaa.gov.il,Could not resolve host: cerberus.iaa.gov.il,none
cert.gov.il,Could not resolve host: cert.gov.il,none
chat.mot.gov.il,Could not resolve host: chat.mot.gov.il,none
cl.police.gov.il,Could not resolve host: cl.police.gov.il,none
claim.most.gov.il,Could not resolve host: claim.most.gov.il,none
clearpass.guests.mni.gov.il,Could not resolve host: clearpass.guests.mni.gov.il,none
clms.health.gov.il,Could not resolve host: clms.health.gov.il,none
club.shivyon.gov.il,Connection timed out after 3001 milliseconds,none
cma.gov.il,Connection timed out after 3001 milliseconds,none
cmc.mot.gov.il,Connection timed out after 3002 milliseconds,none
cmm.mot.gov.il,Connection timed out after 3002 milliseconds,none
committees.justice.gov.il,Could not resolve host: committees.justice.gov.il,none
committes.justice.gov.il,Could not resolve host: committes.justice.gov.il,none
community.csc.gov.il,Could not resolve host: community.csc.gov.il,none
community.health.gov.il,Connection timed out after 3002 milliseconds,none
con.sheba.health.gov.il,Could not resolve host: con.sheba.health.gov.il,none
conanim105.police.gov.il,Could not resolve host: conanim105.police.gov.il,none
connect.pim.gov.il,Connection timed out after 3002 milliseconds,none
consularappointment.mfa.gov.il,302,none
consultation.gov.il,Connection timed out after 3002 milliseconds,none
contactinfo.mof.gov.il,Could not resolve host: contactinfo.mof.gov.il,none
court.gov.il,Recv failure: Connexion ré-initialisée par le correspondant,none
cpa-sc.justice.gov.il,Could not resolve host: cpa-sc.justice.gov.il,none
