subdomain,http_status
banvstbpnhatinh.gov.vn,"Could not resolve host: banvstbpnhatinh.gov.vn"
bctk.sbv.gov.vn,"Could not resolve host: bctk.sbv.gov.vn"
auth.mot.gov.vn,"Could not resolve host: auth.mot.gov.vn"
autodiscover.bhxhbugiamap.gov.vn,"Could not resolve host: autodiscover.bhxhbugiamap.gov.vn"
autodiscover.mofa.gov.vn,"Could not resolve host: autodiscover.mofa.gov.vn"
autodiscover.antv.gov.vn,"Could not resolve host: autodiscover.antv.gov.vn"
autodiscover.mangkinhdoanh.gov.vn,"Could not resolve host: autodiscover.mangkinhdoanh.gov.vn"
autodiscover.longphuoc.gov.vn,"Could not resolve host: autodiscover.longphuoc.gov.vn"
binhduong.gov.vn,"Could not resolve host: binhduong.gov.vn"
autodiscover.ngoquyen.gov.vn,"Could not resolve host: autodiscover.ngoquyen.gov.vn"
autodiscover.vea.gov.vn,"Could not resolve host: autodiscover.vea.gov.vn"
autodiscover.nghean.gov.vn,"Could not resolve host: autodiscover.nghean.gov.vn"
autodiscover.vass.gov.vn,"Could not resolve host: autodiscover.vass.gov.vn"
alert.isconline.gov.vn,"Could not resolve host: alert.isconline.gov.vn"
bhxhangiang.gov.vn,"Could not resolve host: bhxhangiang.gov.vn"
bhxhbrvt.gov.vn,"Could not resolve host: bhxhbrvt.gov.vn"
bacgiangdpi.gov.vn,"Could not resolve host: bacgiangdpi.gov.vn"
autodiscover.mard.gov.vn,"Could not resolve host: autodiscover.mard.gov.vn"
banodaphuly.gov.vn,"Could not resolve host: banodaphuly.gov.vn"
benhvientinh.caobang.gov.vn,"Could not resolve host: benhvientinh.caobang.gov.vn"
bacgiang-iza.gov.vn,"Could not resolve host: bacgiang-iza.gov.vn"
autodiscover.thudo.gov.vn,"Could not resolve host: autodiscover.thudo.gov.vn"
bqlrphbinhduong.gov.vn,"Could not resolve host: bqlrphbinhduong.gov.vn"
bhxhbinhdinh.gov.vn,"Could not resolve host: bhxhbinhdinh.gov.vn"
beta.congankontum.gov.vn,"Could not resolve host: beta.congankontum.gov.vn"
bqldannptntbinhduong.gov.vn,"Could not resolve host: bqldannptntbinhduong.gov.vn"
bhxhbugiamap.gov.vn,"Could not resolve host: bhxhbugiamap.gov.vn"
bqlkkt.phuyen.gov.vn,"Could not resolve host: bqlkkt.phuyen.gov.vn"
autodiscover.lanhsuvietnam.gov.vn,"Could not resolve host: autodiscover.lanhsuvietnam.gov.vn"
autodiscover.customs.gov.vn,"Could not resolve host: autodiscover.customs.gov.vn"
bhxhninhbinh.gov.vn,"Could not resolve host: bhxhninhbinh.gov.vn"
autodiscover.mot.gov.vn,"Could not resolve host: autodiscover.mot.gov.vn"
bhxhhoabinh.gov.vn,"Could not resolve host: bhxhhoabinh.gov.vn"
authen.dvc.luutru.gov.vn,"Could not resolve host: authen.dvc.luutru.gov.vn"
autodiscover.vttc.gov.vn,"Could not resolve host: autodiscover.vttc.gov.vn"
book.haiquandongthap.gov.vn,"Could not resolve host: book.haiquandongthap.gov.vn"
autodiscover.dautunuocngoai.gov.vn,"Could not resolve host: autodiscover.dautunuocngoai.gov.vn"
