hostname,score,sources,label,level
bienesnacionales.cl,7,wikidata;wikidata;wikidata,Ministry of National Property | Q5655486,central
congreso.cl,7,wikidata;wikidata,National Congress of Chile,central
defensa.cl,7,wikidata;wikidata,Ministry of National Defense of Chile,central
minmineria.cl,7,wikidata;wikidata,Ministry of Mining,central
minsegpublica.cl,7,wikidata;wikidata,Ministry of Public Security of Chile,central
tribunalconstitucional.cl,6,wikidata,Constitutional Court of Chile,
onemi.gov.cl,5,wikidata,National Office of Emergency of the Interior Ministry,central
academialenguarapanui.cl,4,wikidata,Q130492298,
aduana.cl,4,wikidata,Servicio Nacional de Aduanas,
agenciaeducacion.cl,4,wikidata,Q5659763,
anid.cl,4,wikidata,Chilean National Agency for Research and Development,
archivonacional.cl,4,wikidata,National Archives of Chile,
bcentral.cl,4,wikidata,Central Bank of Chile,
bibliotecaspublicas.cl,4,wikidata,Q37812651,
bomberos.cl,4,wikidata,Bomberos de Chile,
bomberosancud.cl,4,wikidata,Q16554157,
bomberosconchali.cl,4,wikidata,Q24936343,
bomberoscopiapo.cl,4,wikidata,Q20994801,
bomberosmaipu.cl,4,wikidata,Q20014332,
bomberosvinadelmar.cl,4,wikidata,Cuerpo de Bomberos de Viña del Mar,
cajmetro.cl,4,wikidata,Q2883831,
camara.cl,4,wikidata,Chamber of Deputies,central
carabineros.cl,4,wikidata,Carabineros de Chile,central
cbgranja.cl,4,wikidata,La Granja-San Ramón-La Pintana Fire Department,
cbn.cl,4,wikidata,Cuerpo de Bomberos de Ñuñoa,
cbt.cl,4,wikidata,Cuerpo de Bomberos de Talcahuano,
cchen.cl,4,wikidata,Chilean Nuclear Energy Commission,
ccs.cl,4,wikidata,Q5795755,
cenabast.cl,4,wikidata,Q5760740,
chilecompra.cl,4,wikidata,ChileCompra,
cl.usembassy.gov,4,wikidata,"Embassy of the United States, Santiago",central
cmfchile.cl,4,wikidata,Comisión para el Mercado Financiero,
cne.cl,4,wikidata,Comisión Nacional de Energía,
cochilco.cl,4,wikidata,Chilean Copper Commission,
conaset.cl,4,wikidata,National Traffic Safety Commission,
conicyt.cl,4,wikidata,National Fund for Scientific and Technological Development,
consejoctci.cl,4,wikidata,"Science, Technology, Knowledge and Innovation National Council",
consejotransparencia.cl,4,wikidata,Q5784135,central
contraloria.cl,4,wikidata,Comptroller General of Chile,
costarica.cl,4,wikidata,embassy of Costa Rica in Chile,central
cpl.cl,4,wikidata,Q16491400,
defensacivil.cl,4,wikidata,Civil defence of Chile,
defensorianinez.cl,4,wikidata,Q75762360,
dgmn.cl,4,wikidata,Q5400774,central
dicrep.cl,4,wikidata,Dirección General del Crédito Prendario,
direcciondeltrabajo.cl,4,wikidata,Dirección General del Trabajo,
educacionsuperior.mineduc.cl,4,wikidata,Undersecretariat of Higher Education Chile,central
embajadadeargelia.cl,4,wikidata,"Embassy of Algeria, Santiago",central
embajadadelparaguay.cl,4,wikidata,embassy of Paraguay in Chile,central
embajadadominicana.cl,4,wikidata,embassy of the Dominican Republic in Chile,central
embajadahaiti.cl,4,wikidata,embassy of Haiti in Chile,central
embajadapalestina.cl,4,wikidata,"Embassy of the State of Palestine, Santiago",central
embamarruecos.cl,4,wikidata,embassy of Morocco in Chile,central
embanicch.cl,4,wikidata,embassy of Nicaragua in Chile,central
epi.minsal.cl,4,wikidata,Q118610254,
fch.cl,4,wikidata,Fundación Chile,
fiscaliadechile.cl,4,wikidata,Public Ministry of Chile,
gendarmeria.cl,4,wikidata,Chilean Gendarmerie,central
ide.cl,4,wikidata,Geospatial Data Infrastructure,
idic.cl,4,wikidata,Instituto de Investigaciones y Control,
igm.cl,4,wikidata,Instituto Geográfico Militar,
inapi.cl,4,wikidata,Chilean Institute of Intellectual Property (INAPI),
ind.cl,4,wikidata,Q1072817,
indh.cl,4,wikidata,Instituto Nacional de Derechos Humanos,
ine.cl,4,wikidata,Instituto Nacional de Estadísticas,central
infor.cl,4,wikidata,Instituto Forestal,
inh.cl,4,wikidata,National Institute of Hydraulics,
inn.cl,4,wikidata,Q5917564,
junaeb.cl,4,wikidata,Q5956502,
marcachile.cl,4,wikidata,Image of Chile Foundation,
minvu.cl,4,wikidata,Q6134961,central
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Santiago",central
mop.cl,4,wikidata,Q6134946,central
municipalidaddevalparaiso.cl,4,wikidata,Valparaíso,
nuevoportal.ine.cl,4,wikidata,Sistema Estadístico Nacional,
parvularia.mineduc.cl,4,wikidata,Q28517305,central
pdichile.cl,4,wikidata,Investigations Police of Chile,central
poderjudicial.cl,4,wikidata;wikidata;wikidata;wikidata;wikidata,Q5789526 | Supreme Court of Chile | Q5789502 | Appeal Court of Copiapo | Q5789506,central
registrocivil.cl,4,wikidata,Civil Registry and Identification Service of Chile,central
saludarica.cl,4,wikidata,Arica Health Service,
saludaysen.cl,4,wikidata,Servicio de Salud Aysén,
santiago.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Santiago de Chile",central
sbif.cl,4,wikidata,Superintendency of Banks and Financial Institutions of Chile,
senado.cl,4,wikidata,Senate of Chile,central
sename.cl,4,wikidata,Servicio Nacional de Menores,
senapred.cl,4,wikidata,National Service for Disaster Prevention and Response,
sence.cl,4,wikidata,Chile. Servicio Nacional de Capacitación y Empleo,
sercotec.cl,4,wikidata,Servicio de Cooperación Técnica,
sernac.cl,4,wikidata,National Consumer Service,central
sernageomin.cl,4,wikidata,National Geology and Mining Service,
sernapesca.cl,4,wikidata,National Fisheries Service,
sernatur.cl,4,wikidata,Servicio Nacional de Turismo,
servel.cl,4,wikidata,Electoral Service of Chile,central
serviciodesaludnuble.cl,4,wikidata,Q56318633,
shoa.cl,4,wikidata,Hydrographic and Oceanographic Service of the Chilean Navy,
sii.cl,4,wikidata,Internal Revenue Service of Chile,central
sml.cl,4,wikidata,Servico Médico Legal,
spensiones.cl,4,wikidata,Q6135924,
ssdefensa.cl,4,wikidata,Q17630725,central
ssffaa.cl,4,wikidata,Undersecretariat for the Armed Forces,central
subpesca.cl,4,wikidata,Undersecretariat of Fisheries,central
subrei.cl,4,wikidata,Q17629176,
supereduc.cl,4,wikidata,Q6135919,
suseso.cl,4,wikidata,Q16636769,
svs.cl,4,wikidata,Q9080625,
uaf.cl,4,wikidata,Unidad de Análisis Financiero,
wwww.bomberosconcepcion.cl,4,wikidata,Fire Department Concepción,
chile.mid.ru,3,wikidata,embassy of Russia in Chile,central
chile.um.dk,3,wikidata,"Embassy of Denmark, Santiago",central
cl.ambafrance.org,3,wikidata,"Embassy of France, Santiago",central
cl.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Santiago",central
cl.mvep.hr,3,wikidata,embassy of Croatia in Chile,central
cubadiplomatica.cu,3,wikidata,embassy of Cuba in Chile,central
eeas.europa.eu,3,wikidata,Delegation of the European Union to Chile,
finlandabroad.fi,3,wikidata,"embassy of Finland, Santiago de Chile",central
ih.csic.es,3,wikidata,Instituto de Historia,
mfa.gr,3,wikidata,embassy of Greece in Chile,central
mzv.cz,3,wikidata,embassy of the Czech republic in Chile,central
norway.no,3,wikidata,"Embassy of Norway, Santiago",central
roc-taiwan.org,3,wikidata,Taipei Economic and Cultural Office in Chile,
santiago.diplo.de,3,wikidata,"Embassy of Germany, Santiago",central
santiagodechile.mae.ro,3,wikidata,embassy of Romania in Chile,central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Santiago de Chile",central
hacienda.cl,2,wikidata;wikidata;wikidata,Ministry of Finance | Finance undersecretariat of Chile,central
mindep.cl,2,wikidata;wikidata;wikidata,Ministry of Sports (Chile) | Q17630728,central
mineduc.cl,2,wikidata;wikidata;wikidata,undersecretariat of education Chile | Ministry of Education of Chile,central
minsal.cl,2,wikidata;wikidata;wikidata,Ministry of Health | Undersecretariat of Public Health,central
subdere.gov.cl,0,wikidata,Undersecretariat of Regional and Administrative Development,central
