subdomain,http_status,mx
0890.syzefxis.gov.gr,SSL: no alternative certificate subject name matches target hostname '0890.syzefxis.gov.gr',10 mx.otenet.gr.; 30 mx4.otenet.gr.
112.gov.gr,SSL: no alternative certificate subject name matches target hostname '112.gov.gr',30 mx4.otenet.gr.; 10 mx.otenet.gr.; 25 mx3.otenet.gr.; 15 mx2.otenet.gr.
1140.syzefxis.gov.gr,Connection timed out after 3002 milliseconds,30 mx4.otenet.gr.; 10 mx.otenet.gr.
1706.syzefxis.gov.gr,SSL: no alternative certificate subject name matches target hostname '1706.syzefxis.gov.gr',20 mx2.otenet.gr.; 10 mx.otenet.gr.; 30 mx3.otenet.gr.
academicid.minedu.gov.gr,200,none
acorrbox.gsac.gov.gr,Could not resolve host: acorrbox.gsac.gov.gr,none
agan.gov.gr,307,10 mx.otenet.gr.; 20 iris.otenet.gr.
agrinio.gov.gr,Connection timed out after 3002 milliseconds,0 mail.agrinio.gov.gr.
agrinio.gov.gr.agriniopolitismos.gr,Could not resolve host: agrinio.gov.gr.agriniopolitismos.gr,none
aisopos.minedu.gov.gr,Could not resolve host: aisopos.minedu.gov.gr,none
aitimata.kalymnos.gov.gr,301,10 mail.aitimata.kalymnos.gov.gr.
aliartos.gov.gr,301,10 mail.aliartos.gov.gr.
alonissos.gov.gr,200,0 alonissos.gov.gr.
alonnisos.gov.gr,301,0 alonnisos.gov.gr.
amari.gov.gr,301,0 mx1.fastmail.gr.; 5 mx2.fastmail.gr.
apdkritis.gov.gr,301,0 apdkritis-gov-gr.mail.protection.outlook.com.
apella.minedu.gov.gr,200,none
api.koinonikosantiktypos.gov.gr,Could not resolve host: api.koinonikosantiktypos.gov.gr,none
apografi.gov.gr,SSL certificate problem: unable to get local issuer certificate,10 mail.apografi.gov.gr.
apokoronas.gov.gr,200,10 mx.otenet.gr.; 30 mx4.otenet.gr.; 15 mx2.otenet.gr.; 25 mx3.otenet.gr.
app.diavgeia.gov.gr,200,1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 10 aspmx2.googlemail.com.; 5 alt1.aspmx.l.google.com.
apps.efka.gov.gr,200,none
apps.gov.gr,Could not resolve host: apps.gov.gr,none
appsint.efka.gov.gr,Could not resolve host: appsint.efka.gov.gr,none
arxaiaolympia.gov.gr,200,20 route2.mx.cloudflare.net.; 2 route3.mx.cloudflare.net.; 21 route1.mx.cloudflare.net.
arxaiologikoktimatologio.gov.gr,404,none
