type,label,website,hostname
ministry,"Ministry of Foreign Affairs of Thailand","https://www.mfa.go.th/main/",mfa.go.th
ministry,"Ministry of Foreign Affairs of Thailand","https://www.mfa.go.th/main/en/home",mfa.go.th
ministry,"Ministry of Natural Resources and Environment","http://www.mnre.go.th/",mnre.go.th
ministry,"Ministry of Agriculture and Cooperatives","http://www.moac.go.th/",moac.go.th
ministry,"Ministry of Energy","https://www.energy.go.th/",energy.go.th
ministry,"Ministry of Industry","http://www.industry.go.th/",industry.go.th
ministry,"Ministry of Finance","http://www.mof.go.th/",mof.go.th
ministry,"Ministry of Transport","http://www.mot.go.th/index.html",mot.go.th
ministry,"Ministry of Culture","http://www.m-culture.go.th/",m-culture.go.th
ministry,"Ministry of Labour","http://www.mol.go.th/",mol.go.th
ministry,"Ministry of Science and Technology","http://www.most.go.th",most.go.th
ministry,"Ministry of Digital Economy and Society","http://www.mdes.go.th/",mdes.go.th
ministry,"Ministry of Justice of Thailand","http://www.moj.go.th/",moj.go.th
ministry,"Ministry of Tourism and Sports (Thailand)","https://www.mots.go.th/",mots.go.th
ministry,"Ministry of Education of Thailand","http://www.moe.go.th/",moe.go.th
ministry,"Ministry of Science, Technology and Environment","http://www.most.go.th/",most.go.th
ministry,"Office of the Prime Minister","http://www.opm.go.th/",opm.go.th
ministry,"Ministry of Interior of Thailand","http://www.moi.go.th",moi.go.th
ministry,"Ministry of Higher Education, Science, Research and Innovation","https://www.mhesi.go.th/home/",mhesi.go.th
ministry,"Ministry of Public Health","http://www.moph.go.th/",moph.go.th
ministry,"Ministry of Public Health","https://www.moph.go.th/",moph.go.th
ministry,"Ministry of Defence of Thailand","http://www.mod.go.th/Home.aspx?lang=en-GB/",mod.go.th
ministry,"Ministry of Commerce","http://www.moc.go.th/",moc.go.th
parliament,"National Legislative Assembly of Thailand","https://www.senate.go.th/view/1/สภานิติบัญญัติแห่งชาติ/TH-TH",senate.go.th
parliament,"House of Representatives of Thailand","http://www.parliament.go.th/",parliament.go.th
parliament,"26th House of Representatives of Thailand","https://web.parliament.go.th/",web.parliament.go.th
parliament,"Constitution Drafting Assembly of Thailand","https://cdc.parliament.go.th/",cdc.parliament.go.th
parliament,"National Assembly of Thailand","http://www.parliament.go.th/",parliament.go.th
supreme_court,"National Assembly of Thailand","http://www.parliament.go.th/",parliament.go.th
