hostname,indegree,indegree_tech
overheid.nl,16,0
rijksoverheid.nl,12,0
autoriteitpersoonsgegevens.nl,6,0
kvk.nl,4,0
cbs.nl,3,0
belastingdienst.nl,2,0
government.nl,2,0
kadaster.nl,2,0
marechaussee.nl,2,0
rechtspraak.nl,2,0
rvo.nl,2,0
gov.nl,1,0
om.nl,1,0
prosecutionservice.nl,1,0
provinciegroningen.nl,1,0
tweedekamer.nl,1,0
utrecht.nl,1,0
zoetermeer.nl,1,0
